"ro","h","m","rbar","rinit","rho","vartheta","bo","sbo","SSB","Age.3to10","rt3.p.","rt3.a.","rt3.g.","Age.4","Poor","Average","Good","q1","q2","f","harvestRate","availHarvestHCR","sel_gear1","sel_sd1","sel_gear2","sel_sd2","sel_gear3","sel_sd3","sel_gear4","sel_sd4","sel_gear5","sel_sd5"
1607.57160589511,0.834976,0.619767420219246,1212.40346118429,659.55805691749,0.296068,1.33079,0,115.77,51.8308,58.8287,13.9359,29.4723,49.0549,24.6646,38.6005,54.1369,73.7195,0.794401720871797,0.980999724747894,-1172.41,0.2,11.7657,2.61848,0.268048,2.94843,0.350918,4.67482,0.412883,2.055,0.05,2.055,0.05
1642.55789855617,0.776562,0.626938392971812,2134.54758665077,1351.51302079687,0.197232,1.55134,0,115.554,49.4906,54.4102,14.2966,29.2445,48.9665,23.8738,38.1704,53.1182,72.8403,0.784684149101378,0.986177026928038,-1168.49,0.2,10.882,2.75277,0.31969,2.94923,0.342908,4.65326,0.401087,2.055,0.05,2.055,0.05
2241.92466192264,0.568783,0.614913297985157,1143.14669769564,118.625325397114,0.289594,1.5801,0,164.048,68.525,67.5622,13.6188,29.5365,49.8884,35.9986,49.6174,65.535,85.8869,0.764594233194325,0.987685649878165,-1188.01,0.2,13.5124,2.70742,0.310421,2.96474,0.355347,4.63116,0.399444,2.055,0.05,2.055,0.05
2109.02281849371,0.561288,0.622484220225443,1487.21422304317,588.890348037234,0.297002,1.44589,0,150.539,60.8041,63.901,13.7726,29.2833,48.1601,30.304,44.0766,59.5873,78.4641,0.792091787955248,1.00429239605454,-1193.66,0.2,12.7802,2.63869,0.28126,2.91394,0.333395,4.67528,0.397681,2.055,0.05,2.055,0.05
1743.23872800567,0.62379,0.604717422687773,1118.07082338976,1054.04455446889,0.283453,1.54738,0,131.94,56.6565,53.9388,13.2187,29.3738,45.7328,30.7822,44.0009,60.1561,76.515,0.859625026942485,0.996224465321663,-1180.41,0.2,10.7878,2.63839,0.288691,2.91302,0.33164,4.59179,0.382018,2.055,0.05,2.055,0.05
1752.20452027486,0.649521,0.598224606138814,1136.16064257389,1456.17730972574,0.310234,1.37636,0,135.529,85.2393,87.8945,13.3092,29.0001,48.7649,44.3696,57.6788,73.3698,93.1345,0.805150550334812,1.0051937912131,-1174.4,0.2,17.5789,2.70212,0.315333,2.93444,0.34579,4.69794,0.402454,2.055,0.05,2.055,0.05
1923.13125771218,0.705466,0.616591838446667,1054.39244657091,1283.27412347833,0.267671,1.12109,0,139.946,55.6748,51.5185,13.6343,30.8698,47.7578,30.5001,44.1344,61.3699,78.2579,0.790004213492882,0.992254899066835,-1185.19,0.2,10.3037,2.68565,0.292591,2.91669,0.333256,4.65788,0.400158,2.055,0.05,2.055,0.05
1920.22952087571,0.744719,0.612539407412649,1172.12075722018,453.996732100989,0.293549,1.36765,0,141.613,51.8218,58.6221,13.7671,29.522,48.4576,24.808,38.5751,54.3301,73.2656,0.771312245288539,0.998746626129974,-1192.74,0.2,11.7244,2.5417,0.24847,2.92,0.339457,4.68426,0.402257,2.055,0.05,2.055,0.05
1886.76688429003,0.59173,0.595935404203176,1288.68809595376,395.234792618155,0.324844,1.35906,0,147.063,66.734,67.9928,13.0351,28.8044,47.9098,35.1565,48.1916,63.9608,83.0663,0.850635127241216,0.993805545234541,-1183.05,0.2,13.5986,2.67888,0.297203,2.9268,0.3311,4.71239,0.403407,2.055,0.05,2.055,0.05
2419.17051984419,0.569816,0.623110754444862,1200.47188982771,366.119579505352,0.283239,1.39977,0,172.325,43.6561,42.3769,14.0223,29.1229,50.2817,22.8474,36.8697,51.9703,73.1291,0.74761734706364,0.996805722594338,-1165.05,0.2,8.47537,2.61016,0.275557,2.94703,0.337892,4.68389,0.402957,2.055,0.05,2.055,0.05
1815.08939694293,0.786778,0.603928781151691,1099.09236999201,432.784537400255,0.29787,1.39763,0,137.739,83.4627,81.7433,13.0681,28.8614,50.3175,44.8229,57.891,73.6843,95.1404,0.822190630688379,0.998657142441202,-1174.79,0.2,16.3487,2.69715,0.310721,2.89537,0.324067,4.60279,0.384415,2.055,0.05,2.055,0.05
1751.80155957745,0.744242,0.60421450703402,848.474473537852,180.872072570561,0.289964,1.29388,0,132.809,47.0981,53.2915,13.5269,29.0902,47.3968,22.9554,36.4823,52.0455,70.3522,0.834944519542864,0.999036094855306,-1182.62,0.2,10.6583,2.61969,0.282048,2.80286,0.301179,4.67311,0.409037,2.055,0.05,2.055,0.05
1675.92411069175,0.781927,0.612691336024056,1060.80146450797,434.619093343819,0.364699,1.6625,0,123.535,51.4272,54.8124,13.6573,30.4263,49.2653,25.9331,39.5904,56.3593,75.1984,0.765732030561773,0.983759226880974,-1190.27,0.2,10.9625,2.66319,0.298582,2.87446,0.322418,4.59662,0.393913,2.055,0.05,2.055,0.05
1670.65325569802,0.789631,0.600691972975233,1536.45024652242,435.711357486163,0.279822,1.36744,0,128.157,67.2217,65.1707,12.8397,29.8894,47.4945,36.2126,49.0523,66.102,83.7071,0.809192857780292,0.995739173189832,-1186.62,0.2,13.0341,2.64817,0.295508,2.86286,0.329358,4.63377,0.397493,2.055,0.05,2.055,0.05
1769.4959305342,0.798596,0.604124485779222,1409.28815319571,73.2757703736576,0.270939,1.53802,0,134.192,63.7828,67.9917,13.571,29.3901,49.7565,32.5394,46.1105,61.9295,82.296,0.780770520580563,0.977435083568025,-1165.88,0.2,13.5983,2.65059,0.294797,2.89961,0.337712,4.64999,0.399344,2.055,0.05,2.055,0.05
1832.50653514498,0.583525,0.609110854952914,905.728869302613,785.80604508493,0.282992,1.43608,0,136.686,65.3949,66.2212,13.106,29.6436,49.3039,34.2868,47.3927,63.9304,83.5907,0.753363072042852,1.00837963422484,-1195.74,0.2,13.2442,2.64058,0.293841,2.89974,0.339338,4.66752,0.406542,2.055,0.05,2.055,0.05
2633.8712471602,0.719495,0.603544804564376,1065.36207831283,384.156491685214,0.262101,1.35289,0,200.129,59.5056,58.4374,13.4176,29.943,50.353,31.9626,45.3801,61.9056,82.3156,0.742227113325183,0.991805063079625,-1177.37,0.2,11.6875,2.65971,0.295991,2.91189,0.345155,4.63695,0.395963,2.055,0.05,2.055,0.05
2876.67387154809,0.650032,0.606312954286259,1483.30798858647,500.946846176372,0.257,1.17075,0,216.572,62.3754,61.7843,13.4855,28.8738,50.6902,32.6917,46.1772,61.5654,83.3819,0.761690480030798,0.9901688547933,-1185.06,0.2,12.3569,2.69846,0.318749,2.97114,0.361229,4.59889,0.389652,2.055,0.05,2.055,0.05
