sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018
19.0449,7.39526,14.7425,12.7578,17.7685,17.565,32.21,46.3917,23.8601,12.1737,13.8015,17.206,19.0449,24.9461,15.8313,6.25663,3.23262,9.87155,13.1129,22.9007,39.3639,55.1804,59.8328,67.4884,85.2752,65.5322,50.8979,39.4434,33.9346,39.6913,36.5858,28.6571,22.1368,25.0691,37.9484,44.7637,37.9081,47.9514,36.1671,29.7597,25.6141,35.1854,35.2455,31.4515,30.5208,35.1833,42.935,28.7345,18.6666,15.835,16.9006,17.3172,14.8686,8.95907,5.12989,4.97485,5.23439,5.68216,6.82864,8.01014,9.48264,8.28277,8.75414,11.7934,13.8536,17.9266,15.6208,14.0304
23.3244,9.35498,16.1468,11.6582,14.3917,14.4567,29.2357,44.9278,25.1023,11.1234,11.1576,18.7309,23.9832,28.9311,16.4033,5.957,3.58834,8.9716,10.7449,20.188,36.2025,51.0456,57.7272,69.2214,86.4021,65.8855,52.4056,37.3754,31.6191,38.0617,35.9662,29.2224,22.4644,26.0912,41.6185,48.3402,42.3533,54.3334,41.1251,34.4806,28.2893,36.7323,38.7503,36.0368,34.1662,39.8703,49.539,34.5183,22.7906,19.4425,19.5687,18.0531,13.4874,7.11028,3.39552,3.91918,4.10911,3.78944,4.26006,5.76418,8.07243,7.76036,8.88667,12.822,17.7285,24.2914,21.1775,19.3966
29.1192,12.627,16.8021,10.7519,15.7887,16.4733,28.0582,41.4965,26.8341,11.8554,14.4578,20.8383,24.0534,23.4753,21.7085,12.9512,5.80409,10.5131,13.5153,22.3601,41.2447,56.0752,62.8235,72.7775,90.1762,71.9584,56.8988,42.4973,33.9273,40.0311,38.9724,31.7464,23.7788,25.4586,40.714,48.3213,47.3684,66.1113,48.9262,39.6335,31.2053,39.0053,36.5078,28.9672,25.8889,30.4298,38.7396,26.392,17.9347,16.9375,19.4931,20.3022,17.9424,10.3459,5.75256,5.95214,5.64572,4.91397,5.00061,5.102,5.85248,5.87493,7.93182,12.0091,15.5553,19.0707,12.8581,9.67641
33.4985,18.369,23.9428,18.4158,23.4363,24.7745,38.5375,51.9458,30.9396,13.7917,17.5591,24.4253,24.531,24.4639,17.193,9.71003,5.14505,17.0234,19.487,33.1285,56.2863,70.7473,78.3624,89.3449,111.757,88.2589,70.1577,55.2296,47.6593,52.3605,49.6168,37.2167,26.353,29.0315,46.6344,54.3575,48.0793,61.141,45.1395,38.4439,33.7518,44.4435,46.4486,40.3731,36.7886,41.8339,52.3492,36.2522,23.6539,20.1881,21.4256,21.1171,16.1938,8.2288,3.7962,3.84748,4.2158,4.10761,4.32811,4.6047,5.31223,5.62354,6.85451,10.2788,15.5569,21.9431,17.7807,15.1317
24.3778,15.3361,22.7203,15.3712,20.2347,23.7092,39.1019,48.6204,29.1392,14.5037,16.6843,22.2574,21.1625,22.7392,13.7771,9.02049,9.16395,11.6079,16.3308,32.7898,52.9584,72.1551,75.4602,79.5841,98.9487,79.2728,64.8878,54.0322,45.8879,50.006,47.622,35.3453,25.3764,27.9526,41.3296,45.9618,39.4947,52.0671,40.5973,35.4806,32.115,43.9196,45.9933,39.5351,34.2686,37.013,42.3087,26.6636,17.1421,14.7575,16.3591,17.0794,13.9752,8.84205,5.82745,6.24172,6.10021,5.04992,4.94119,5.16879,5.86682,5.82623,7.42687,11.1253,14.953,19.3468,14.6992,12.1739
24.5141,10.8148,20.124,15.2655,21.4611,24.0796,39.5142,52.4093,33.3506,18.2982,25.6437,36.853,31.0129,26.2792,13.5899,5.94853,4.87635,10.3078,10.9191,21.5255,37.6455,49.5879,58.1918,68.2829,88.3799,68.8374,55.6746,46.6317,44.8976,57.2662,57.2857,44.0599,31.3998,31.9956,44.032,45.7693,40.3905,55.4496,41.6809,35.1175,31.0581,41.838,41.4762,35.0147,31.6054,37.9234,49.0909,33.4393,23.4194,20.1351,21.0581,21.4917,17.4235,9.4866,5.07857,5.10347,4.9336,4.21464,4.17598,4.6791,5.8667,5.92287,7.60324,11.7354,16.3644,21.9792,15.7364,12.0917
40.9943,19.8735,25.8355,20.0078,23.8499,26.8424,37.2582,46.3946,29.9763,14.24,18.0197,29.423,26.3288,25.1125,14.3637,6.1432,5.24958,11.7076,11.3901,19.5201,38.9706,57.8591,65.4569,76.3551,99.2963,81.4933,68.8848,57.0991,51.2583,58.9699,55.1203,41.1666,30.0208,36.3912,59.7483,66.3466,55.6962,64.8464,46.5049,36.1763,29.9536,39.3127,37.945,32.9665,30.2964,35.4659,45.4334,33.4045,23.5924,21.0943,22.566,22.0782,17.2992,8.88791,4.53425,4.98521,5.2027,5.04189,5.54401,5.62426,6.42633,5.80984,6.72837,9.32027,12.7953,15.5977,11.4315,9.84534
33.9793,14.8586,19.7158,12.3066,14.7522,12.933,23.7335,38.2976,22.8939,9.95049,13.7361,23.3588,20.6957,19.6961,14.4681,6.55633,3.67017,9.04666,10.8385,20.9554,35.4889,52.1135,60.9309,70.3953,88.5875,67.7522,53.5465,42.1309,34.8438,40.9542,39.1857,30.3324,24.2906,28.3234,43.1946,51.1031,46.7215,61.6485,46.3296,37.4771,31.1911,40.3342,38.7556,32.0309,28.1157,29.89,34.1653,24.0049,16.9285,15.4939,17.9943,19.6895,16.9213,9.78655,5.92634,6.4713,6.15519,5.73252,6.09047,6.27341,6.61764,5.72353,6.28671,8.59118,11.5718,16.9095,17.9088,20.2688
27.1038,9.55153,16.2337,11.2127,14.9342,20.071,40.1795,51.5071,25.596,11.5079,13.1339,17.5114,17.2166,17.9605,11.9446,4.36897,3.69002,10.4796,11.6415,20.1648,36.0485,51.5421,56.3242,67.4179,86.8778,66.2715,50.7692,36.7457,31.2468,36.6384,37.2637,28.3529,20.5381,24.0646,37.961,44.4605,38.0701,49.4011,36.1912,30.2319,26.8172,37.7904,39.5851,34.4287,32.6304,38.9171,48.5364,35.132,25.7477,23.2033,24.0484,24.3341,19.475,9.73435,4.63085,4.92106,5.09649,4.79986,5.20525,5.23305,5.98718,5.97189,7.07051,9.37926,11.8636,15.7149,12.3049,10.2751
34.5177,16.1668,20.6141,15.2035,19.8585,19.6578,32.5118,43.8088,26.5943,13.7853,19.878,27.1747,28.7379,24.0073,10.8943,3.45351,3.83711,8.23007,8.92811,19.3479,38.3367,50.9831,57.4838,67.5213,88.543,69.4562,53.6377,39.5789,33.7463,40.5823,40.1039,31.0141,22.6213,25.2392,38.4999,44.5678,38.476,49.1658,37.7551,32.3504,28.0262,38.8276,40.5533,36.7725,33.0057,37.4075,44.9853,31.2798,21.7916,19.01,19.8655,20.4337,17.5858,9.84587,5.44858,5.37355,5.08957,4.66176,4.98636,5.32472,6.26931,6.08228,7.266,10.4661,13.8571,19.079,16.1025,14.8363
37.4064,19.7575,27.8782,19.2822,23.1262,23.3323,35.7271,45.3214,24.3615,9.40653,14.1132,25.2589,27.6629,22.3321,11.4848,5.01509,4.38364,6.00843,8.88909,18.9425,37.8559,54.4138,65.4912,76.9075,94.0012,74.0865,59.5738,46.343,38.9825,43.1969,39.8327,30.8277,23.7058,28.723,46.7777,57.3573,53.9646,68.9066,53.0742,44.8175,36.5663,45.6815,44.4439,36.5731,29.0452,30.524,35.7548,23.5754,15.6696,14.1205,15.8731,17.246,14.3521,8.57672,5.02837,5.06976,5.04243,4.36313,4.29281,4.42004,5.08817,4.69026,6.19956,10.1335,16.4462,29.6295,38.983,49.5186
46.0072,21.6707,25.0462,14.6785,19.809,23.8658,39.3626,49.2572,27.914,11.2185,13.7158,29.1252,30.5975,33.4291,24.502,18.4405,9.57246,10.4472,16.3689,31.8336,49.822,60.9784,60.4092,62.561,77.1255,59.6157,47.134,36.7137,32.8599,40.5789,42.3378,35.6494,27.8787,30.3122,42.7983,46.4468,39.0763,50.7204,40.3133,36.4041,31.3103,43.3609,48.8146,43.4752,37.3166,38.9325,43.0587,26.254,16.343,14.1585,15.5992,16.7415,15.4834,9.33253,5.23617,5.32642,5.31199,4.51199,4.36746,4.56311,5.48452,5.23335,6.4628,9.87937,15.2412,26.8705,30.075,32.4759
37.9806,19.5283,23.4359,15.6846,19.2276,20.3509,37.853,47.8505,24.9994,10.705,16.4835,27.4163,27.3875,26.7488,19.485,8.66962,3.85799,7.39309,10.5674,22.2109,41.2732,52.8773,55.9996,64.2478,80.7404,64.697,51.9333,45.0662,41.2031,49.556,50.7606,42.4363,34.6848,39.9473,57.2321,62.796,53.733,63.7688,46.9037,37.3408,29.8719,37.4702,36.0786,29.5586,26.8761,30.2748,35.9437,24.3202,16.3508,14.6776,16.2346,16.6359,13.8899,7.0793,3.76372,4.60563,5.61231,5.72278,6.34143,7.87204,9.82852,9.12874,10.3664,13.6748,16.7163,20.7555,15.7968,12.512
31.1949,12.7236,20.7583,13.9914,20.1475,23.0398,40.323,51.3581,28.8735,12.7608,18.7244,26.9515,21.5427,21.5075,14.3005,7.8632,3.35606,9.01194,13.5863,26.0167,42.2404,56.373,62.1668,71.0721,87.4808,66.2195,51.3743,37.9004,31.1731,37.1329,38.4878,31.9126,25.5491,29.7348,46.3267,52.6295,44.6586,56.519,44.1635,38.5182,34.8775,48.2274,45.767,37.1642,32.65,37.035,45.2365,30.0044,19.3353,16.4535,17.5964,17.6587,14.4819,8.14916,4.91589,5.33903,5.16679,4.61483,4.82828,5.63827,7.37442,6.90048,7.77766,10.9492,14.3751,17.0743,10.3163,7.25685
26.1774,13.1895,24.2811,18.6775,23.7443,23.9157,36.86,46.6137,23.4278,10.6452,13.1244,19.4196,17.2164,15.6122,8.61521,4.72599,5.15348,8.41413,11.0052,23.2767,37.5406,51.2773,60.6241,72.0491,89.5842,69.4083,56.9223,46.4286,41.5648,47.0114,43.9276,34.039,25.5616,29.3096,46.4328,52.6443,43.5313,54.747,43.5104,38.8474,34.1484,46.4569,46.0203,37.5876,33.5723,36.7132,42.6157,28.7609,18.6439,16.0026,16.7087,17.6198,15.1965,9.1901,5.56715,5.35571,5.19503,4.26219,4.15298,4.58405,5.52117,5.42212,6.99012,11.2914,15.7707,21.4756,18.799,16.604
29.5885,15.5385,24.1992,18.0264,23.0374,23.9066,37.25,47.6394,24.8305,14.2753,14.417,18.0784,18.5243,17.0482,9.08695,4.51684,5.71861,10.7321,10.8079,19.0643,33.3156,47.7372,57.0799,67.4575,88.4873,70.5105,56.5025,45.5248,38.0432,42.1829,40.1573,31.6967,24.7467,29.4588,49.1964,60.0067,54.9454,69.5048,52.3439,41.6475,33.4581,43.3173,40.5778,32.846,29.6028,33.7014,41.3339,29.5477,20.8451,19.2612,21.3108,21.7413,17.5195,9.17993,4.77682,4.51092,4.0342,3.27544,3.26424,3.89456,5.42005,6.06607,8.61163,14.0623,20.3668,26.1583,17.5222,12.5075
25.3673,11.8932,19.6034,17.4606,24.1529,27.0494,41.0808,48.5044,25.7198,13.6626,14.7649,16.6515,17.541,21.5418,11.9019,6.43334,4.05896,6.60367,11.6148,25.3139,43.613,64.635,70.515,76.1601,91.2662,71.2458,55.6179,43.8876,35.9691,40.7887,39.0426,31.8972,24.5288,28.997,46.8697,55.8275,52.0305,66.6194,50.0034,41.5721,35.0681,45.5028,42.5195,32.9335,28.0523,32.0776,39.793,25.5542,17.1526,14.6616,16.1814,17.0052,14.2847,8.10682,5.1688,5.5817,6.33949,6.20722,6.18397,6.28402,7.14864,6.00992,6.76163,9.88017,13.364,19.1488,17.5683,16.6823
22.5914,15.1747,26.7858,22.5756,25.8682,25.1137,34.5703,43.3535,22.4057,9.80025,14.811,23.0881,22.8115,17.4211,10.1175,6.14666,3.59074,6.87476,9.26668,22.7576,44.0478,62.093,70.3048,76.4043,92.4598,69.1987,55.7046,43.7982,36.2291,41.8666,39.8806,34.0622,26.6964,31.0449,49.8028,59.3214,57.6057,76.2892,56.797,47.6998,39.6604,47.7487,47.0337,39.2196,35.232,37.3792,44.5053,33.0291,24.7254,23.6555,24.2804,22.2656,17.4374,9.35195,4.33216,4.08968,3.6467,2.94952,2.88634,3.27098,4.49825,4.73797,6.11138,10.0975,15.6931,23.9955,23.2615,22.2879
27.4675,15.5066,24.4953,21.1372,26.1852,30.5541,42.5038,49.252,23.5105,12.2813,18.1506,29.4526,27.5763,23.3127,13.4507,6.25944,5.04446,9.90552,11.6495,23.3176,41.6053,57.6102,62.624,72.3143,89.5869,67.0293,53.3372,41.4632,37.0126,45.8055,44.3264,36.6455,27.6736,30.7277,47.2517,55.9988,49.1109,62.0255,45.7252,36.7362,30.5121,39.6378,39.7247,34.2172,30.9211,35.1986,44.2487,31.7475,23.2199,21.2169,22.4851,22.8857,19.5332,10.6596,5.04623,4.80148,4.70656,3.82024,3.74017,4.19413,5.06041,5.21158,7.09368,11.1167,14.9247,19.235,14.8308,12.7044
34.3507,21.7535,30.1384,19.9833,23.5351,24.9289,36.533,46.27,24.85,9.85953,15.8327,24.9444,26.0387,22.5132,13.225,5.95355,4.07327,9.48451,9.84957,17.4001,32.6417,46.4121,51.5989,60.9341,79.0141,61.4723,47.615,38.2627,32.5906,37.8367,35.5623,27.5589,20.6039,23.8136,38.1742,46.7366,43.7242,60.5313,49.3167,44.8692,41.5463,55.8864,54.9689,46.4415,39.4153,39.1317,43.1937,28.1733,17.7565,14.9917,16.0646,17.3228,14.0361,7.61555,3.66238,3.7756,3.88477,3.86445,4.27283,4.87757,6.21068,6.09832,7.53015,11.1409,16.1819,22.9522,18.3578,14.58
29.0774,14.065,21.1485,16.4811,23.399,25.5311,37.119,47.2457,26.4871,9.83451,13.9513,23.6056,22.4328,21.3323,13.3975,5.30918,3.90848,6.56584,8.39289,17.3934,32.3524,47.4662,54.7821,63.7799,81.3269,62.864,50.5695,39.9068,32.0495,35.7825,32.8781,25.5022,18.4587,22.1057,35.9047,42.3452,38.4596,50.2374,40.8611,37.7711,34.7297,50.1377,50.5642,42.6923,36.7,39.2227,45.177,28.2062,17.6568,14.9752,16.9504,18.3434,15.3468,9.22692,4.92791,4.7684,4.89608,4.38022,4.3914,5.15869,6.33789,5.64036,6.37483,9.13944,13.1,21.4906,22.6835,22.6499
28.6409,12.6999,22.8965,18.6913,23.497,26.4558,43.2121,55.2669,31.7058,11.3623,13.6382,21.5699,20.1427,18.7318,11.2517,3.89838,3.27991,10.8128,14.3204,26.0559,46.5794,62.8598,69.6951,79.1161,98.2425,77.1337,64.021,49.2462,42.0841,48.6633,46.3929,36.856,28.8849,35.774,53.2198,58.47,53.0749,68.8452,50.2197,40.4739,33.0265,42.0441,39.4095,31.87,28.2244,33.7144,43.5752,31.465,22.6416,20.9076,22.2322,21.6646,17.0533,8.08798,2.96457,2.80664,2.74696,2.66808,3.17135,4.17341,6.00534,6.78673,9.15652,15.223,23.1142,33.6653,25.6666,18.8929
34.8325,14.0884,22.3585,13.5936,15.8583,16.0522,29.12,42.4279,25.1099,13.2581,13.7369,24.0086,25.905,27.6771,18.577,10.3491,9.13046,12.0031,13.5998,26.6216,47.6297,64.4369,70.6081,81.1467,106.016,88.1436,77.6666,62.7689,55.6685,62.7247,58.486,43.1139,31.092,31.5217,46.418,54.2592,49.2926,64.4317,49.8027,41.742,35.9077,49.1079,46.9648,38.0045,32.882,37.0721,44.1549,28.0561,17.9928,15.198,16.3794,16.8661,13.6349,7.45471,3.88301,4.07111,4.20183,4.52635,5.35645,6.00706,7.06352,6.84102,8.17449,11.1687,14.0332,18.2688,14.2528,11.9441
26.1456,10.2247,17.5747,12.6066,18.3007,20.7499,31.832,45.3984,24.9347,12.8552,16.8292,28.1573,29.9343,22.9121,11.6683,3.57758,3.99234,9.51607,12.1167,20.9357,38.0477,56.7117,63.4885,71.1291,93.6519,75.9986,64.8489,55.0207,54.1588,65.1366,60.8456,44.5974,31.1082,30.3116,44.6873,51.3007,45.9314,61.7342,48.2309,43.0967,40.1672,55.4423,53.1814,41.8666,34.5157,35.5675,39.5482,25.408,15.4938,13.6945,15.9363,17.7203,15.774,9.60446,5.20461,5.09985,4.79126,3.74409,3.51998,4.04527,5.22698,5.3872,6.83588,10.8286,16.2594,22.3554,17.2789,13.8262
22.3732,13.7662,20.8048,15.3919,22.0189,28.4957,48.1649,59.9047,30.8177,14.9153,21.9116,29.7727,25.3562,24.0654,13.7602,4.78597,4.33644,11.2395,14.1577,24.3735,38.1259,51.3144,55.3388,62.3672,82.4791,63.3139,50.9413,38.0313,33.4248,42.2584,42.9251,34.8555,27.6782,33.3595,53.5254,61.3564,56.8805,73.4387,55.7326,48.5843,42.0797,53.5225,52.5561,44.2114,37.0889,41.3385,51.8746,35.4039,22.7092,18.876,18.8127,17.7842,14.1918,7.36539,3.41318,3.73271,3.84941,3.5322,3.90749,4.63899,5.94091,6.42323,8.74684,12.8268,14.2725,14.933,9.45619,7.12154
22.4183,8.68314,16.6569,9.91187,15.5512,17.7261,33.8377,46.2772,22.9463,12.5138,12.9471,21.0894,20.2229,24.097,16.0272,9.29018,5.04111,10.5993,14.9236,29.1201,43.9586,59.0284,65.3803,71.6026,91.2106,70.4089,55.2945,44.3512,38.0925,43.4688,38.3707,28.518,20.2127,21.6458,34.8171,42.4485,37.7158,50.6052,40.1865,35.9086,32.86,45.4651,46.742,39.6113,34.7268,39.8152,49.5621,32.2771,20.3251,16.3766,16.42,16.9053,14.411,8.13944,4.24801,4.43617,4.73077,4.82481,5.32295,5.56609,6.67545,6.24713,7.38383,11.1162,15.2254,20.7712,17.6618,14.9171
23.4222,12.6176,20.4,13.3453,19.0825,20.5547,38.7899,53.4966,25.653,13.7378,16.9209,24.3737,20.8707,18.6473,8.46215,2.68782,2.90833,7.5213,10.7348,20.5907,35.7543,50.3337,57.7221,66.8934,90.3546,73.4194,62.6586,50.296,45.4765,50.8336,45.3572,32.6412,23.6691,25.1202,38.085,44.9415,40.6161,55.0721,43.1387,37.7024,33.1971,45.674,44.1683,36.9309,30.9691,33.8357,40.5238,26.7881,16.8318,14.4972,16.2042,17.6399,15.2013,8.83823,4.87184,5.13927,5.25242,5.15677,5.45765,5.80287,7.02239,6.74042,8.01171,12.0893,15.494,21.1169,20.0528,19.452
23.1053,11.6181,22.4162,18.063,24.3307,26.7556,46.3188,57.2139,26.0666,11.8277,14.6204,21.1039,19.4697,16.3519,8.89924,4.14931,5.87548,9.68094,12.617,23.1096,41.734,56.455,65.7534,74.5012,94.9391,71.4879,56.9159,44.0835,37.7465,42.7505,41.5425,31.4656,22.7748,23.3703,35.2896,42.9105,35.832,43.8946,33.1833,28.4898,25.5797,39.0885,41.3243,37.0122,33.0855,37.2671,44.9038,29.9549,19.8431,18.028,20.0254,21.2782,18.3325,10.4445,5.62065,6.22417,6.71992,6.40018,6.6619,6.62932,6.76472,5.59426,5.8159,7.41859,11.4927,19.8132,22.0183,24.1523
26.1585,13.1893,19.9325,14.9717,19.6637,20.7924,37.0627,49.4531,25.8933,13.0629,17.2967,23.4406,23.3384,20.2581,13.2139,6.58016,6.55384,7.95819,12.8886,25.0117,42.5099,60.1805,72.265,85.0332,106.737,80.6552,64.793,52.7223,42.5123,43.1776,38.5083,30.1784,21.7605,22.6996,34.7925,41.8642,37.5553,48.5631,38.1957,35.0138,30.4509,41.6017,42.1978,36.6158,31.8726,36.3993,46.4318,30.8327,20.3148,18.0187,19.3538,19.1682,16.4532,9.34075,5.35841,5.10585,4.83703,4.21646,4.28745,4.58887,5.6437,5.73872,7.40257,11.2905,16.9191,26.8967,27.5755,27.852
24.7031,15.645,27.2771,25.1716,28.2968,30.9944,47.695,54.8222,26.9427,10.7571,14.146,21.6496,19.698,22.1329,18.8313,9.94463,6.33811,6.58296,9.88371,20.562,40.3788,56.7912,66.1695,83.2491,113.134,93.6191,76.3931,60.9013,53.1626,58.2765,54.0642,40.7825,31.1773,34.3727,49.7771,55.572,51.5535,65.2525,49.0417,40.6672,33.0164,42.3715,40.2916,34.2151,30.8067,34.9532,43.376,31.0991,20.7774,17.8494,18.0103,17.6683,14.8487,8.82115,4.85352,5.29765,6.13887,5.92179,6.42174,7.02958,7.21634,6.06345,6.72821,9.03205,10.0748,14.1595,15.6909,18.6303
28.4707,13.9243,21.6642,18.1247,25.7287,33.8997,47.3945,55.2152,26.7019,12.0386,17.6492,29.8464,28.5205,22.1019,10.9263,6.56346,8.99811,9.38507,15.3094,31.4953,54.1366,71.8112,78.66,90.4227,110.731,86.4503,71.2403,54.1071,43.6968,47.2493,44.1249,35.2704,27.1757,31.0996,49.8172,59.6368,56.7621,73.1331,54.9731,43.6827,38.1678,52.0441,49.2745,39.7765,33.8094,35.0815,38.7681,25.6052,17.9335,17.0643,19.8694,20.9795,17.611,9.47973,5.10143,5.46298,5.69552,4.88061,4.73353,4.7086,5.05993,4.55923,5.31458,7.71343,12.0021,20.6306,21.8794,24.0276
24.6254,9.83156,16.7061,14.1902,19.6255,23.081,38.0818,50.7667,28.5405,13.5042,14.8484,22.8098,20.1174,15.2863,6.44702,3.69144,3.82594,5.87605,10.051,24.3276,47.2872,63.6313,68.3695,75.2927,94.8273,70.7968,53.2339,37.9273,30.31,35.0221,33.9218,28.2236,22.9049,29.0286,48.7377,60.4761,58.0617,72.3988,52.198,41.2576,33.6594,41.4902,37.9496,30.2356,26.7059,29.725,36.099,24.3286,17.0597,15.7212,18.3771,19.6681,16.3018,8.90832,4.27424,4.51603,4.525,4.12416,4.62186,5.47217,6.8028,6.56932,8.42451,13.2509,19.0456,29.2378,29.2804,28.9201
26.1403,14.9687,22.6753,13.9554,15.4173,15.306,28.5955,46.0512,24.9569,11.8879,13.0068,20.0685,23.5077,25.3647,16.8976,9.59491,7.52985,8.77196,11.009,21.8203,40.2541,55.0854,59.4154,71.906,92.6187,73.3314,59.7063,46.7756,38.8071,43.1723,38.4714,30.1624,24.6602,30.5036,50.992,62.782,57.9969,69.0909,49.8997,39.6159,31.2772,38.0199,35.6827,28.3271,25.2653,30.9176,41.5067,30.354,21.7637,19.2366,21.1148,21.9078,17.9251,9.54101,4.9009,4.85839,4.58675,3.88948,4.06512,4.44105,5.54512,5.75376,7.86779,12.6426,16.7036,23.8396,23.817,22.8135
24.5351,10.2918,18.5219,9.82784,12.8675,14.017,30.0871,44.9506,24.3464,12.8213,13.6278,24.4712,22.6255,22.4696,20.1907,13.2466,5.79997,8.53137,10.9038,20.1553,37.8543,54.39,58.4024,65.3669,80.8365,62.58,49.674,37.9486,35.6205,44.9385,45.0674,36.3502,27.7692,30.1285,44.6087,48.0206,40.408,49.2658,36.4404,30.8568,25.3595,35.1342,35.7815,31.4556,29.7769,34.8826,44.6636,32.6332,23.2267,20.6413,21.5247,21.6289,18.1453,10.8818,5.91481,5.58573,5.24854,4.88067,5.29332,5.6882,6.87013,6.39929,8.26442,12.6568,15.0112,18.223,15.7552,13.7543
23.0738,11.0171,16.5886,11.3343,16.4493,18.4574,37.8652,54.1516,23.9514,11.7085,13.4989,18.3627,18.7881,19.2742,10.6109,6.77155,8.22128,7.34795,8.06146,15.9099,31.9534,48.1229,56.1777,65.4361,86.0042,66.7411,50.2453,37.8222,31.6724,36.5192,34.4281,27.2952,20.8451,25.855,42.9962,51.9071,48.0366,65.4962,49.2413,41.476,35.8901,45.9508,43.3833,37.4322,33.2994,36.3372,45.1493,31.9396,21.6256,18.4957,21.2052,21.7526,16.9949,9.11398,4.75938,4.64793,4.21039,3.69215,3.96814,4.49501,5.61327,5.86421,7.96747,12.916,15.6026,17.7501,13.3106,10.946
23.9604,14.8033,22.7677,13.0533,18.0654,17.9411,35.3605,49.9876,24.9891,11.4315,12.5629,18.0121,21.1181,18.9766,9.88172,4.79137,4.08758,6.26899,8.18982,15.7381,31.0782,45.5999,52.5258,60.3361,80.794,63.9782,52.3816,40.8768,34.8362,43.6961,41.0106,32.1314,25.5177,27.8979,40.9297,45.3384,40.2791,53.5286,41.6625,36.4201,31.557,40.1208,40.0995,35.5622,31.2416,35.2328,42.9347,27.7464,17.5516,15.349,16.815,17.7899,15.6287,9.75071,5.83334,6.70359,6.9351,5.85983,5.83914,6.52279,7.53214,6.59469,8.2413,12.3362,14.5242,16.8596,11.6529,8.76744
28.2697,13.1263,21.2306,12.722,15.9954,17.6163,31.8121,43.5412,23.1377,13.2154,13.2799,16.475,17.2773,14.3587,7.70323,3.14071,2.68116,7.15503,10.8689,22.1922,42.7277,61.2348,67.2164,74.935,93.9177,70.149,52.2083,38.1707,32.4226,39.1255,37.435,30.0646,23.8831,29.5599,47.3586,52.8201,46.9583,60.1042,47.1926,40.8054,36.9447,50.7936,48.3062,39.4924,33.595,35.9261,41.4648,28.7105,18.9864,16.2047,16.8603,17.2625,14.4652,8.53738,4.81507,5.17462,5.35481,4.99996,5.36957,5.82981,6.59116,6.34876,8.08657,11.5305,12.9795,14.7167,9.69094,7.61099
32.7949,15.846,25.1494,15.2229,19.6688,21.1345,36.096,50.6402,33.2355,13.2333,17.1,26.9364,28.5374,27.3301,18.8348,8.89806,7.45295,10.9023,13.5237,25.5629,46.1028,66.6103,77.1257,88.8551,105.318,80.9567,61.1325,45.968,38.9493,43.7431,41.8258,32.4267,24.2535,28.9692,47.6921,56.5075,51.7478,63.273,47.0838,39.2476,31.4313,39.4205,38.0771,30.8952,26.8751,30.7025,39.0209,28.2626,20.7653,19.5109,21.6722,21.4237,17.0509,8.9882,4.74135,4.34576,4.05101,3.68907,3.7699,4.27021,5.67604,6.11702,8.39678,13.2183,19.4211,27.4086,22.2437,18.5208
23.1003,11.0926,20.3862,14.2461,20.5252,24.3222,41.408,54.1568,26.2166,11.9725,15.1851,20.2411,16.6153,16.7154,10.0858,4.98398,4.2569,8.7269,12.8378,26.284,47.5907,66.4917,73.8432,79.7324,96.2841,74.7559,60.8291,50.4423,47.4357,57.5622,56.8127,44.7835,34.2492,37.3011,54.6904,61.0758,54.6,65.2578,49.7986,44.6233,39.2961,50.4973,46.7266,37.3912,31.9838,34.3942,38.259,24.0852,14.8094,12.5844,13.8678,15.3095,13.3905,7.1953,3.6704,4.23338,4.29874,4.05979,4.57446,5.5872,7.28485,7.14389,8.47331,12.3834,17.6961,26.6916,25.6101,24.7443
31.6084,11.508,19.2034,12.9787,17.3712,17.62,33.7932,49.7548,26.9755,11.2369,14.329,25.11,28.1462,26.8057,17.0535,7.0686,2.42135,5.34333,7.73715,17.6181,35.1376,48.5968,58.9206,73.6824,91.8224,73.6328,59.0979,47.1566,37.9165,41.3949,38.3218,28.1276,21.7004,26.573,43.0867,51.5972,47.9149,58.7641,44.0004,36.9949,31.7066,44.0922,41.9473,33.8057,30.3201,35.468,44.2217,31.4757,21.5477,19.8854,20.6824,19.335,14.7828,7.86615,3.7958,4.02061,4.27421,3.93232,4.30092,5.38293,6.86001,6.72936,8.14552,11.3412,14.7914,20.5138,18.7221,17.5209
