ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
570.867,0.732522,0.384352,364.293,51.814,0.291471,1.22262, 28.6088, 49.7972,0.86319,0.997117,17.1558,2.49725,0.189637,3.02849,0.328942,4.62721,0.428704,2.055,0.05,2.055,0.05,-663.1
514.732,0.664023,0.74546,360.925,279.431,0.36162,1.49399, 24.6644, 43.3987,0.833404,1.00047,11.1764,2.6847,0.234141,2.94823,0.312764,4.76977,0.469814,2.055,0.05,2.055,0.05,-665.404
615.338,0.734171,0.714922,366.637,237.173,0.289749,1.33705, 40.3028, 53.8036,0.813921,0.998434,21.6315,2.47629,0.180335,2.98072,0.316615,4.74311,0.462147,2.055,0.05,2.055,0.05,-671.56
531.343,0.748296,0.85254,377.331,727.94,0.340483,1.18946, 26.4172, 41.3011,0.806052,1.00956,16.7867,2.49431,0.202084,2.99987,0.319729,4.80098,0.448857,2.055,0.05,2.055,0.05,-652.773
495.597,0.767975,0.346476,341.09,42.9814,0.280223,1.2727, 26.7751, 44.4027,0.852053,1.01249,18.8369,2.58209,0.219622,2.96404,0.319296,4.9083,0.519183,2.055,0.05,2.055,0.05,-657.194
512.486,0.763731,0.260615,341.95,43.3691,0.322904,1.55182, 31.9582, 47.1525,0.924833,1.0041,16.2901,2.67725,0.241415,2.97523,0.318507,4.78806,0.442075,2.055,0.05,2.055,0.05,-659.522
594.568,0.81904,0.249386,376.593,25.7817,0.304158,1.44391, 27.6905, 49.4092,0.801845,1.00909,14.5721,2.52174,0.208012,2.95287,0.314551,4.89954,0.490675,2.055,0.05,2.055,0.05,-638.119
573.892,0.759253,0.285555,354.727,31.7565,0.302126,1.2892, 19.4106, 48.9805,0.879508,0.991205,7.62526,2.53664,0.201639,2.96795,0.3092,4.8015,0.463916,2.055,0.05,2.055,0.05,-650.849
399.013,0.708884,0.314197,318.41,69.5245,0.290485,1.29371, 27.6779, 39.3475,0.954996,0.982849,22.3647,2.54993,0.202095,2.97789,0.325021,4.63764,0.44233,2.055,0.05,2.055,0.05,-670.565
492.852,0.693017,0.331816,337.216,80.3299,0.315537,1.24423, 23.5905, 45.2675,0.846261,1.00421,10.4192,2.54944,0.204955,2.98325,0.310928,4.78335,0.472797,2.055,0.05,2.055,0.05,-663.494
494.398,0.812331,0.307424,353.357,57.3523,0.272058,1.37381, 31.2037, 43.2043,0.839346,0.987486,19.8809,2.44245,0.178218,3.00053,0.328159,4.81378,0.480304,2.055,0.05,2.055,0.05,-662.207
478.899,0.869109,0.290754,329.911,58.5197,0.239001,1.42641, 16.2985, 44.1482,0.929615,1.00002,7.93786,2.44867,0.165789,2.91486,0.303666,4.73643,0.445029,2.055,0.05,2.055,0.05,-656.138
736.587,0.699123,0.326327,361.674,54.3934,0.236565,1.13719, 42.53, 66.172,0.792338,0.996039,20.3127,2.45152,0.167783,3.00423,0.335667,4.77749,0.464754,2.055,0.05,2.055,0.05,-657.727
419.758,0.766282,0.303114,293.603,51.2477,0.334748,1.33659, 36.9878, 46.358,0.977768,1.012,25.8652,2.54006,0.206749,2.96748,0.324642,4.76319,0.480097,2.055,0.05,2.055,0.05,-651.868
497.742,0.746626,0.313453,337.03,29.9094,0.333857,1.34265, 23.0323, 45.5958,0.961741,0.98814,14.0778,2.72374,0.264236,3.04957,0.336467,4.83706,0.463381,2.055,0.05,2.055,0.05,-666.796
462.097,0.676458,0.223355,368.633,21.5827,0.348561,1.3474, 28.4133, 41.5698,0.78357,1.00154,24.071,2.5116,0.215318,2.99143,0.32841,4.85437,0.478704,2.055,0.05,2.055,0.05,-653.118
505.854,0.790317,0.239798,354.544,26.4473,0.314918,0.943375, 37.4718, 45.0684,0.899419,1.00818,25.2772,2.71282,0.248883,3.02945,0.332005,4.80228,0.482224,2.055,0.05,2.055,0.05,-653.445
473.153,0.735681,0.489817,341.509,130.924,0.341035,1.32434, 37.5838, 45.0797,0.822987,0.993642,21.5719,2.63557,0.2415,3.01673,0.331962,4.68485,0.457683,2.055,0.05,2.055,0.05,-654.788
391.836,0.807431,0.588647,312.94,204.504,0.360835,1.37578, 22.595, 38.534,0.991725,1.00656,17.658,2.53988,0.212434,2.90231,0.301362,4.74888,0.473547,2.055,0.05,2.055,0.05,-654.713
372.053,0.824371,0.47397,303.37,89.4343,0.26347,1.21109, 28.4121, 38.3262,0.973759,0.985593,21.9347,2.61951,0.24729,2.9184,0.309413,4.73257,0.427228,2.055,0.05,2.055,0.05,-652.388
605.462,0.822789,0.89557,342.059,615.18,0.225764,1.05979, 40.2261, 54.0496,0.926268,0.997808,26.4277,2.62486,0.254791,3.02091,0.32721,4.79216,0.47009,2.055,0.05,2.055,0.05,-639.397
506.809,0.837163,0.44814,318.197,87.3635,0.254851,1.11824, 18.3558, 48.0932,0.946152,1.00609,7.87438,2.56736,0.209029,2.97016,0.324739,4.6646,0.439011,2.055,0.05,2.055,0.05,-640.732
531.652,0.686754,0.363343,350.147,28.4203,0.337695,1.51593, 32.5859, 49.5769,0.809088,1.01336,22.7112,2.69981,0.252073,3.01191,0.336744,4.86024,0.475562,2.055,0.05,2.055,0.05,-650.46
559.622,0.727439,0.799013,371.733,405.217,0.317183,1.11611, 27.6767, 46.6209,0.793494,1.00923,19.1739,2.60011,0.227669,2.94704,0.312417,4.63271,0.419089,2.055,0.05,2.055,0.05,-663.459
681.962,0.765304,0.609366,383.621,103.047,0.424255,1.37191, 35.1309, 54.3691,0.813103,1.00135,17.756,2.52537,0.185787,3.013,0.327657,4.9115,0.505547,2.055,0.05,2.055,0.05,-653.84
431.241,0.823772,0.824544,365.988,393.71,0.430963,1.15153, 31.5204, 34.4081,0.887131,1.00587,19.485,2.5937,0.210058,2.97961,0.318375,4.56922,0.404745,2.055,0.05,2.055,0.05,-649.907
504.552,0.743381,0.787275,395.554,252.095,0.39839,1.48636, 23.5925, 38.5533,0.758602,1.00655,10.7104,2.70809,0.249621,3.00209,0.324733,4.76484,0.473209,2.055,0.05,2.055,0.05,-651.516
618.268,0.691049,0.828584,380.558,357.58,0.238374,1.17315, 51.8497, 50.8057,0.782955,0.992807,32.088,2.52677,0.200279,3.01079,0.324283,4.76934,0.465153,2.055,0.05,2.055,0.05,-642.251
465.685,0.709954,0.943372,379.279,389.185,0.342978,1.28173, 35.112, 39.2399,0.769361,1.00912,22.8926,2.48735,0.177736,2.95212,0.307019,4.73273,0.441528,2.055,0.05,2.055,0.05,-657.301
635.049,0.754217,0.4375,347.176,89.1214,0.336829,1.18713, 41.7352, 59.218,0.901943,0.990904,26.3532,2.77169,0.264761,2.97604,0.320805,4.79355,0.48356,2.055,0.05,2.055,0.05,-661.655
441.121,0.882069,0.799919,350.546,491.113,0.301309,1.35266, 22.4442, 39.3255,0.87726,1.00847,17.4726,2.57155,0.208895,3.00694,0.326546,4.81386,0.458443,2.055,0.05,2.055,0.05,-651.576
576.612,0.639333,0.790636,342.85,725.12,0.26354,1.36746, 63.3496, 54.9585,0.829104,1.00695,31.7968,2.70522,0.245705,2.95593,0.309133,4.83055,0.476454,2.055,0.05,2.055,0.05,-639.76
580.162,0.706069,0.989332,363.651,1132.05,0.299729,1.15609, 21.8798, 50.4719,0.850673,0.997298,12.2169,2.58254,0.217404,3.03635,0.327451,4.72757,0.452622,2.055,0.05,2.055,0.05,-655.232
476.534,0.836125,0.371679,339.745,69.197,0.369863,1.28496, 39.0065, 44.8299,0.921263,1.00763,23.708,2.5938,0.232408,2.98347,0.327526,4.85231,0.493441,2.055,0.05,2.055,0.05,-652.841
448.297,0.782186,0.534384,312.169,187.244,0.359143,1.45511, 23.6721, 43.365,0.975042,0.986558,14.9492,2.4979,0.199508,2.95241,0.309194,4.65777,0.454253,2.055,0.05,2.055,0.05,-657.217
531.108,0.731507,0.608129,347.596,61.0807,0.38375,1.34896, 26.5131, 45.5662,0.913753,0.995793,16.9178,2.53161,0.208309,2.93333,0.306134,4.77917,0.470707,2.055,0.05,2.055,0.05,-647.681
444.584,0.851265,0.442686,302.857,56.0589,0.295759,1.23729, 31.433, 45.4897,0.994997,1.01615,23.3996,2.50061,0.192046,2.99258,0.331356,4.76645,0.466307,2.055,0.05,2.055,0.05,-647.84
668.362,0.631531,0.50065,350.142,94.0914,0.315224,1.1293, 36.8636, 58.8418,0.852718,0.996598,14.8046,2.64935,0.245524,2.98446,0.311627,4.82393,0.464189,2.055,0.05,2.055,0.05,-656.883
706.894,0.82779,0.777532,422.712,258.622,0.327955,1.06572, 42.6369, 51.13,0.674056,1.00343,16.6994,2.53658,0.19924,2.99047,0.302591,4.97218,0.508846,2.055,0.05,2.055,0.05,-645.976
745.385,0.632223,0.70151,469.531,397.653,0.275055,1.17043, 34.1764, 47.6827,0.632521,1.00852,13.9637,2.72734,0.261841,2.95468,0.307567,4.72955,0.442249,2.055,0.05,2.055,0.05,-656.632
462.597,0.715602,0.794704,402.847,209.125,0.329888,1.30513, 31.18, 35.1126,0.725511,1.00228,19.0229,2.64896,0.235623,3.00006,0.341452,4.79929,0.506447,2.055,0.05,2.055,0.05,-639.375
731.875,0.689049,0.740777,477.625,442.904,0.262793,1.3363, 37.5392, 48.1232,0.594203,0.9976,17.8254,2.5593,0.20162,2.9863,0.31926,4.68524,0.450245,2.055,0.05,2.055,0.05,-659.042
791.598,0.605374,0.738868,487.676,180.862,0.284554,0.988508, 43.9364, 49.6807,0.63256,0.99914,20.4956,2.62206,0.212216,3.04351,0.329501,4.77318,0.484342,2.055,0.05,2.055,0.05,-648.145
750.742,0.540656,0.546454,446.613,138.25,0.256334,1.08982, 32.5384, 53.5078,0.634355,0.996263,15.1341,2.72601,0.245415,3.04834,0.327265,4.78672,0.455984,2.055,0.05,2.055,0.05,-660.313
684.557,0.566413,0.727632,450.637,333.919,0.259588,1.27694, 35.0257, 46.8112,0.683511,0.983384,14.8127,2.70355,0.246193,3.02163,0.322649,4.71539,0.410114,2.055,0.05,2.055,0.05,-648.11
735.337,0.642555,0.804201,469.987,286.379,0.279607,1.35144, 34.3406, 46.1477,0.690214,0.986762,11.7794,2.55112,0.198626,3.04495,0.330493,4.77796,0.444258,2.055,0.05,2.055,0.05,-660.88
587.145,0.6969,0.526817,422.719,153.841,0.258204,1.15779, 32.6596, 41.7674,0.746509,0.997674,14.8352,2.68021,0.241913,2.99402,0.323571,5.02664,0.504537,2.055,0.05,2.055,0.05,-660.837
660.374,0.643628,0.555727,372.333,214.944,0.37708,1.22776, 35.7732, 54.5337,0.83833,1.01122,14.7296,2.55678,0.213022,3.01312,0.324459,4.88589,0.483449,2.055,0.05,2.055,0.05,-657.067
612.513,0.689174,0.641624,390.597,114.067,0.299375,1.17567, 34.6669, 49.7342,0.762553,0.996646,18.9959,2.55052,0.200465,3.0749,0.345905,4.74351,0.431874,2.055,0.05,2.055,0.05,-665.247
596.397,0.771076,0.418251,378.077,80.5627,0.332123,1.27214, 39.6369, 53.0433,0.80126,0.999826,25.8647,2.4162,0.15847,2.99003,0.32225,4.89785,0.496782,2.055,0.05,2.055,0.05,-669.07
723.924,0.522775,0.668638,379.007,251.609,0.344458,1.37509, 53.9876, 58.4201,0.803646,1.00477,19.9951,2.60697,0.20527,2.94903,0.306043,4.6304,0.45235,2.055,0.05,2.055,0.05,-649.485
520.95,0.619608,0.383767,363.187,44.828,0.430608,1.48385, 33.4874, 44.1844,0.814924,1.01814,20.5045,2.72206,0.262173,2.96756,0.312334,4.85538,0.473768,2.055,0.05,2.055,0.05,-668.85
552.749,0.754885,0.668913,412.496,407.53,0.296575,1.10565, 39.1702, 40.5474,0.801623,0.995686,27.3618,2.53811,0.18795,3.02233,0.315089,4.72564,0.44943,2.055,0.05,2.055,0.05,-653.553
636.382,0.748163,0.374994,426.9,55.2862,0.314042,1.41727, 24.0195, 44.2251,0.760189,0.996011,12.2782,2.47586,0.170158,3.02047,0.311635,4.80293,0.4652,2.055,0.05,2.055,0.05,-669.254
534.327,0.69384,0.34192,316.589,31.6039,0.308383,1.30494, 34.9103, 54.1979,0.9848,0.994903,23.1355,2.63754,0.220541,3.02572,0.324958,4.86817,0.477992,2.055,0.05,2.055,0.05,-653.887
444.089,0.812782,0.315855,321.823,38.8362,0.376765,1.11002, 28.4152, 42.3325,0.938346,1.01018,19.2539,2.51728,0.208892,2.98654,0.315048,4.74858,0.453649,2.055,0.05,2.055,0.05,-654.127
524.242,0.827029,0.337231,308.982,67.3668,0.282461,1.34879, 21.5285, 50.2161,1.05174,1.00735,11.4867,2.52374,0.198688,2.98397,0.330202,4.73679,0.454318,2.055,0.05,2.055,0.05,-659.566
577.625,0.682879,0.341598,311.58,58.268,0.283086,1.49732, 45.4503, 58.3241,0.988072,1.01436,21.218,2.67329,0.255518,2.90381,0.30464,4.83404,0.477852,2.055,0.05,2.055,0.05,-647.928
448.058,0.844256,0.455195,322.999,125.847,0.361651,1.26768, 29.724, 43.0299,1.02101,1.00074,22.3316,2.45392,0.162387,3.02721,0.342572,4.95942,0.483801,2.055,0.05,2.055,0.05,-630.221
557.942,0.742108,0.353583,354.043,52.8136,0.341771,1.55397, 49.5897, 50.0979,0.884036,0.984194,24.7473,2.47476,0.171484,2.97948,0.318362,4.82147,0.480357,2.055,0.05,2.055,0.05,-663.067
572.897,0.718055,0.553381,358.257,99.9142,0.244912,1.2872, 43.2172, 48.367,0.900779,0.983463,18.5071,2.46449,0.167782,3.00394,0.323359,4.98985,0.520043,2.055,0.05,2.055,0.05,-661.378
512.682,0.798588,0.709997,375.38,380.215,0.296076,1.18807, 46.7608, 40.7288,0.851141,0.998744,23.8824,2.61585,0.240689,3.00906,0.321018,4.70341,0.434552,2.055,0.05,2.055,0.05,-669.836
407.37,0.761951,0.93697,312.853,1107.58,0.317562,1.16801, 21.6364, 38.925,0.940245,0.998848,18.5908,2.73411,0.276618,2.89661,0.297033,4.84987,0.476016,2.055,0.05,2.055,0.05,-650.401
396.28,0.756954,0.971897,328.005,642.637,0.345079,1.26551, 23.8975, 34.079,0.984961,0.998391,12.9562,2.72055,0.252864,2.942,0.307918,4.94228,0.494159,2.055,0.05,2.055,0.05,-644.309
479.002,0.742387,1.06781,342.565,2075.47,0.378071,1.47812, 21.1007, 42.7725,0.870346,1.00717,14.1611,2.52441,0.205933,2.91028,0.299313,4.93713,0.487987,2.055,0.05,2.055,0.05,-648.357
550.549,0.724851,1.0595,425.457,917.48,0.381791,1.07133, 20.8787, 39.8916,0.740278,0.984759,11.7638,2.60523,0.207635,3.04893,0.327174,4.78685,0.474261,2.055,0.05,2.055,0.05,-655.363
469.127,0.667475,1.01657,383.877,1322.02,0.341379,1.57775, 14.4165, 35.0042,0.872968,1.00155,9.0728,2.59601,0.22705,3.02029,0.325605,4.85056,0.455483,2.055,0.05,2.055,0.05,-642.273
592.28,0.635428,0.919041,387.039,753.319,0.252068,1.15862, 36.9619, 45.9957,0.794522,0.988377,15.6122,2.60978,0.218376,2.95723,0.31725,4.66459,0.452116,2.055,0.05,2.055,0.05,-644.523
550.158,0.756381,1.10105,359.945,903.47,0.349063,1.18817, 35.493, 47.537,0.8189,0.998634,22.0652,2.59334,0.204999,3.01009,0.326928,4.92563,0.507924,2.055,0.05,2.055,0.05,-650.831
628.121,0.524447,0.971299,392.953,1242.66,0.33161,1.26081, 43.9376, 49.9573,0.742832,1.0024,17.2229,2.62549,0.229359,3.01399,0.324156,4.69603,0.457514,2.055,0.05,2.055,0.05,-662.607
661.824,0.748128,0.991113,362.886,1307.45,0.322605,1.1572, 30.1944, 55.6461,0.802329,0.997878,13.1901,2.57989,0.198267,2.95608,0.307874,4.81022,0.478979,2.055,0.05,2.055,0.05,-645.44
682.682,0.604286,0.843694,382.501,1101.65,0.280144,1.23129, 64.2443, 53.6466,0.757244,1.01717,26.1311,2.28743,0.111936,2.96602,0.315364,4.87054,0.479304,2.055,0.05,2.055,0.05,-646.284
513.123,0.57763,1.13094,363.399,1179.61,0.403634,1.73832, 41.9822, 39.8741,0.893081,0.993966,22.7149,2.35705,0.130714,2.93801,0.308214,4.68849,0.452712,2.055,0.05,2.055,0.05,-651.126
510.862,0.733329,1.01489,369.455,1117.92,0.307203,1.67303, 25.8606, 39.0136,0.93002,0.982961,17.7724,2.41867,0.147325,2.97971,0.312772,4.77179,0.478283,2.055,0.05,2.055,0.05,-657.874
624.597,0.652139,0.936287,391.128,1396.75,0.2653,1.15311, 20.3482, 46.1575,0.844533,0.992675,9.95156,2.42813,0.144635,2.98474,0.3111,4.66599,0.429304,2.055,0.05,2.055,0.05,-649.754
475.692,0.733386,0.796234,338.427,908.203,0.276527,1.17892, 24.1234, 41.4115,0.898781,0.998212,17.9345,2.33137,0.122137,2.96614,0.307881,4.92058,0.520114,2.055,0.05,2.055,0.05,-667.525
555.788,0.762727,1.08367,400.943,2539.12,0.327189,1.49491, 30.5974, 42.1807,0.782965,1.00284,16.1293,2.41482,0.145453,2.98373,0.312828,4.80894,0.470383,2.055,0.05,2.055,0.05,-662.858
500.573,0.798095,0.751731,348.949,670.852,0.313801,1.2193, 25.626, 42.413,0.83925,1.02625,18.5482,2.37525,0.149498,3.01189,0.330331,4.827,0.485661,2.055,0.05,2.055,0.05,-671.09
414.053,0.80247,0.677069,348.712,373.073,0.340539,1.38413, 34.8535, 35.9892,0.869163,1.01895,23.8076,2.42093,0.16059,2.98975,0.324663,4.76121,0.433893,2.055,0.05,2.055,0.05,-650.108
465.748,0.666749,0.4284,301.327,86.6388,0.316217,1.42325, 49.0493, 50.5303,1.00311,0.99818,29.7037,2.39415,0.147193,2.93394,0.316147,4.81431,0.504068,2.055,0.05,2.055,0.05,-656.067
381.299,0.708185,0.807559,350.17,257.891,0.399687,1.56306, 29.0561, 32.7709,0.862518,1.01086,24.048,2.38416,0.132826,2.96828,0.329352,4.69894,0.44817,2.055,0.05,2.055,0.05,-649.808
395.817,0.81907,0.534669,327.007,64.0116,0.373365,1.38801, 20.8337, 38.029,0.957883,0.981633,17.1796,2.40734,0.157634,2.95044,0.31882,4.74409,0.474608,2.055,0.05,2.055,0.05,-659.355
524.522,0.730215,0.886519,347.058,146.463,0.303795,1.14508, 24.0539, 42.4653,0.901298,1.00131,13.1842,2.3083,0.123078,2.86455,0.286653,4.67736,0.468602,2.055,0.05,2.055,0.05,-648.015
517.015,0.759324,0.764604,360.127,205.974,0.315793,1.16458, 29.1657, 42.9759,0.872892,0.994843,21.9608,2.3567,0.120345,2.98647,0.327285,4.91371,0.494623,2.055,0.05,2.055,0.05,-667.961
796.551,0.565799,0.714265,356.261,139.272,0.274297,1.21433, 53.3568, 68.1179,0.872521,0.989419,18.4158,2.27905,0.105317,2.96368,0.313528,4.85649,0.498282,2.055,0.05,2.055,0.05,-657.935
545.565,0.821934,0.445032,379.182,68.24,0.282136,1.18213, 35.0131, 43.4611,0.850312,0.984885,23.1393,2.30409,0.108941,3.02353,0.321787,4.66169,0.441851,2.055,0.05,2.055,0.05,-649.718
422.31,0.789505,0.534628,369.472,120.795,0.300714,1.26776, 19.279, 34.172,0.861391,1.00988,17.4006,2.31216,0.114774,3.03291,0.33292,4.8343,0.469335,2.055,0.05,2.055,0.05,-653.89
483.571,0.798069,0.585525,332.436,152.189,0.20466,1.35178, 44.4997, 44.7714,0.914173,0.998299,27.496,2.29438,0.10621,2.97684,0.322322,4.80519,0.494445,2.055,0.05,2.055,0.05,-658.05
623.902,0.6529,0.516553,345.16,173.983,0.28481,1.43869, 31.9476, 55.6156,0.877308,1.00114,16.8876,2.29332,0.118315,2.99981,0.312669,4.8319,0.475196,2.055,0.05,2.055,0.05,-661.565
601.834,0.66711,0.635619,364.68,209.667,0.326046,1.6528, 25.7437, 51.1761,0.8366,1.01182,12.7706,2.33978,0.116694,3.03145,0.330964,4.68519,0.42841,2.055,0.05,2.055,0.05,-660.281
769.143,0.648817,0.605965,347.241,192.141,0.292776,1.41354, 55.2371, 68.6345,0.936155,0.998814,20.3182,2.30764,0.106196,3.05875,0.346342,4.90181,0.480238,2.055,0.05,2.055,0.05,-651.01
646.309,0.702197,0.752796,378.856,564.089,0.230023,1.28676, 47.459, 51.9161,0.837822,0.984232,25.8796,2.26117,0.10253,2.97288,0.310247,4.80521,0.440724,2.055,0.05,2.055,0.05,-665.872
426.473,0.888805,0.775584,360.537,327.402,0.272991,1.23773, 21.2887, 34.3886,0.873452,1.01978,13.8929,2.2537,0.0924425,2.97352,0.314413,4.79538,0.469453,2.055,0.05,2.055,0.05,-668.625
562.404,0.694125,0.887396,358.63,1063.93,0.289578,1.17215, 24.1212, 46.7143,0.837694,1.00813,11.0846,2.37104,0.132949,2.95772,0.316265,4.8312,0.489989,2.055,0.05,2.055,0.05,-658.378
510.83,0.771662,0.537397,346.217,112.865,0.3427,1.57854, 26.5501, 44.2256,0.923524,0.986903,18.6261,2.35867,0.127216,2.9803,0.308775,4.78465,0.466133,2.055,0.05,2.055,0.05,-678.289
538.6,0.620435,0.393319,354.271,41.517,0.435618,1.44435, 25.8747, 49.8966,0.793322,1.00471,14.092,2.40422,0.162749,2.99478,0.321238,4.89338,0.507949,2.055,0.05,2.055,0.05,-651.107
558.279,0.74748,1.00675,405.117,1212.27,0.279964,1.30292, 14.6248, 39.4684,0.845095,0.989204,5.36084,2.56999,0.188507,3.06126,0.329232,4.78689,0.486869,2.055,0.05,2.055,0.05,-650.091
439.201,0.819039,0.687734,355.208,276.071,0.315652,1.32548, 21.6338, 37.1572,0.851564,1.01146,19.1768,2.52723,0.196867,2.94024,0.305674,4.74979,0.466559,2.055,0.05,2.055,0.05,-655.412
451.285,0.786928,0.604276,354.522,138.684,0.295502,1.14999, 19.7981, 37.1863,0.865911,0.995213,13.8874,2.58083,0.215884,2.97289,0.315227,4.96302,0.508263,2.055,0.05,2.055,0.05,-653.544
549.877,0.678546,0.600817,405.754,178.91,0.30658,1.30773, 28.262, 42.6631,0.782001,0.969342,13.979,2.68178,0.249005,3.0137,0.320463,4.77523,0.447986,2.055,0.05,2.055,0.05,-646.791
725.985,0.67837,0.480564,338.351,64.2147,0.25952,0.965315, 34.4587, 66.2032,0.878715,1.00968,16.5521,2.59756,0.22272,2.97589,0.310344,4.75802,0.472918,2.055,0.05,2.055,0.05,-658.439
503.246,0.818792,1.06692,311.716,895.641,0.354693,1.2642, 26.4691, 48.1989,1.04813,0.993394,19.6913,2.61767,0.208076,2.94804,0.30731,4.88666,0.499297,2.055,0.05,2.055,0.05,-633.582
797.086,0.799703,0.762354,423.425,465.996,0.263526,1.03751, 38.5445, 58.8069,0.716436,0.997126,21.1632,2.78569,0.257666,2.91596,0.302589,4.85441,0.477291,2.055,0.05,2.055,0.05,-659.461
667.804,0.695832,0.874709,360.008,493.931,0.335273,1.18771, 35.6946, 51.878,0.910931,0.989615,14.8496,2.53524,0.188308,2.98191,0.311539,4.67263,0.447815,2.055,0.05,2.055,0.05,-645.288
462.951,0.843424,0.913661,331.505,296.835,0.295493,1.20955, 25.8567, 40.9961,1.04138,0.995983,22.4824,2.5784,0.194279,2.94933,0.318127,4.91889,0.508085,2.055,0.05,2.055,0.05,-661.556
517.318,0.713774,0.842465,367.594,575.87,0.281601,1.15367, 32.0133, 42.4936,0.889475,0.989615,20.7496,2.56561,0.209856,2.96385,0.312475,4.8335,0.483036,2.055,0.05,2.055,0.05,-658.096
393.923,0.783234,1.05017,340.971,1113.19,0.282719,1.31916, 22.272, 33.421,0.959055,1.00416,15.1791,2.48992,0.197625,2.92494,0.303269,4.81093,0.471469,2.055,0.05,2.055,0.05,-666.131
633.981,0.771339,1.00067,408.478,1187.69,0.242052,1.51477, 30.2095, 46.6475,0.802496,1.01103,17.8549,2.56157,0.200299,3.0943,0.346451,4.96514,0.497668,2.055,0.05,2.055,0.05,-645.521
485.346,0.667557,1.05958,336.949,1292.09,0.374096,1.55347, 22.836, 43.359,0.921316,1.00974,16.7469,2.58745,0.215043,3.03607,0.325607,4.86523,0.478118,2.055,0.05,2.055,0.05,-666.438
519.553,0.87137,0.755432,363.254,532.092,0.313994,1.20474, 24.759, 44.5748,0.862267,0.998573,14.5269,2.71241,0.248716,2.96927,0.319622,4.9035,0.50992,2.055,0.05,2.055,0.05,-668.388
558.262,0.825046,1.12189,365.922,1393.47,0.313586,1.42711, 33.4981, 46.0098,0.865537,1.01508,19.293,2.52643,0.181951,2.95521,0.31363,4.79367,0.479282,2.055,0.05,2.055,0.05,-651.408
497.162,0.801685,1.16276,363.048,1290,0.316963,1.09173, 54.4406, 41.6994,0.89543,1.00572,45.631,2.66142,0.237362,3.00112,0.312792,4.77525,0.446859,2.055,0.05,2.055,0.05,-651.472
531.486,0.844187,1.10394,386.302,502.884,0.336544,1.44849, 27.4176, 39.872,0.817883,1.01421,23.2618,2.60575,0.22387,3.00118,0.313283,4.61752,0.429007,2.055,0.05,2.055,0.05,-653.59
632.846,0.753108,1.0284,400.877,619.329,0.296188,1.14438, 32.0996, 47.5431,0.75471,1.00871,18.3158,2.61703,0.227713,2.95727,0.318356,4.74999,0.438985,2.055,0.05,2.055,0.05,-658.877
710.836,0.7233,0.917552,396.393,579.223,0.274491,1.36364, 32.2903, 54.084,0.781386,0.99231,14.3961,2.71109,0.255041,2.99671,0.322923,4.73148,0.449249,2.055,0.05,2.055,0.05,-665.656
539.41,0.694236,0.752458,392.058,610.73,0.28712,1.26123, 43.7601, 44.6463,0.732217,0.990017,37.0893,2.66942,0.230895,2.95878,0.313016,4.7893,0.474384,2.055,0.05,2.055,0.05,-662.644
540.531,0.698344,0.677406,390.79,145.625,0.315433,1.15179, 47.617, 42.8274,0.780283,1.00174,37.4582,2.55492,0.201046,3.00994,0.322569,4.72015,0.431319,2.055,0.05,2.055,0.05,-650.493
980.292,0.617899,0.67968,453.612,217.616,0.211224,1.10921, 46.9343, 63.5456,0.713894,0.995926,14.4623,2.65289,0.220435,2.95831,0.302879,4.8407,0.487766,2.055,0.05,2.055,0.05,-667.098
591.239,0.72604,0.644858,398.621,193.252,0.248632,1.36257, 31.6463, 44.7333,0.770942,1.00905,16.6213,2.58431,0.201547,2.99033,0.32129,4.6574,0.423935,2.055,0.05,2.055,0.05,-660.984
534.05,0.794599,0.822602,408.357,173.494,0.37546,1.40677, 21.0675, 41.1777,0.716641,0.991546,10.281,2.57968,0.21654,3.04768,0.333427,4.75987,0.460322,2.055,0.05,2.055,0.05,-657.689
573.842,0.7372,0.551868,408.843,101.779,0.39769,1.48194, 33.7796, 43.895,0.747735,0.98676,22.7372,2.58786,0.221511,3.03808,0.324384,4.84455,0.472272,2.055,0.05,2.055,0.05,-658.603
608.886,0.690643,0.468404,386.062,57.7678,0.289041,1.19626, 34.9133, 52.12,0.759777,0.994264,23.1836,2.63309,0.221107,2.95028,0.310341,4.71647,0.450735,2.055,0.05,2.055,0.05,-650.106
765.336,0.682162,0.548772,419.266,132.775,0.195039,1.29231, 37.0427, 57.9443,0.652963,1.007,16.0556,2.42882,0.175638,2.97333,0.309938,4.85161,0.491047,2.055,0.05,2.055,0.05,-654.675
793.3,0.713953,0.783544,425.702,248.206,0.243534,1.19679, 35.0342, 57.3166,0.760454,1.01508,11.9961,2.39094,0.146528,3.04209,0.324853,4.89725,0.488872,2.055,0.05,2.055,0.05,-652.334
522.367,0.803202,0.678503,328.353,53.2734,0.319945,1.08364, 41.2581, 50.8907,1.00112,0.980352,24.9437,2.53497,0.183383,2.93344,0.313695,4.68517,0.438038,2.055,0.05,2.055,0.05,-640.321
626.502,0.705055,0.517211,339.836,32.9059,0.318152,1.25955, 39.4531, 56.661,0.935297,0.994043,16.2556,2.70465,0.257676,3.01297,0.331131,4.82955,0.471248,2.055,0.05,2.055,0.05,-651.399
