rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017
1079.62,409.395,785.273,686.689,511.181,1112.7,558.231,467.311,868.575,355.354,625.094,316.29,141.882,493.995,498.753,188.742,538.583,856.911,765.463,753.011,1065.78,1076.5,535.583,361.74,618.941,196.591,503.114,464.875,255.747,209.68,332.858,749.238,878.01,284.853,1418.01,298.659,319.436,203.651,601.922,420.041,328.165,189.667,284.255,1237.01,417.056,286.869,270.204,372.653,582.548,475.644,253.94,292.592,218.19,323.409,191.475,286.358,166.024,385.175,83.9017,101.764,234.096,144.187,599.102,144.288,152.862
624.976,316.962,421.581,545.266,503.627,859.194,639.665,533.534,802.148,379.336,716.408,249.287,86.3423,629.68,127.952,65.5564,278.935,552.221,440.169,423.168,564.844,835.152,455.123,310.608,533.792,209.744,634.215,501.117,333.113,265.084,557.255,895.651,1106.19,354.505,1321.48,293.383,245.269,240.071,565.944,383.377,300.817,181.433,207.34,1191.87,465.658,237.585,284.635,397.975,494.446,429.044,247.668,255.917,214.873,365.845,185.794,307.278,161.453,339.191,85.2902,86.7427,282.806,177.43,571.256,140.525,225.097
568.796,343.278,479.103,711.654,374.615,1268.63,709.592,509.427,1287.36,436.147,630.508,267.218,100.78,690.195,156.032,99.0267,414.757,892.351,781.73,798.118,814.375,1138.66,472.561,336.694,560.162,176.404,504.929,371.737,267.172,230.27,486.216,1051.04,1269.3,416.931,1923.9,318.916,317.706,199.647,465.09,297.696,205.005,108.744,213.719,903.072,340.756,236.299,287.615,392.902,577.321,623.384,337.857,276.512,188.681,312.451,112.224,299.337,171.042,516.938,90.2825,125.244,394.983,249.566,775.596,164.586,221.928
539.66,295.321,469.819,656.712,335.221,780.931,605.518,527.192,638.704,321.736,556.065,211.122,118.617,282.164,399.722,151.765,387.876,634.627,560.582,499.337,549.746,702.937,330.662,203.451,408.324,142.671,391.891,321.167,304,247.933,491.888,1107.1,1003.41,339.895,1220.35,230.764,269.304,212.843,517.271,396.884,349.008,192.094,313.941,1424.79,551.693,307.06,249.038,434.167,607.097,576.132,175.458,213.713,127.38,292.761,140.568,298.787,162.328,439.439,102.51,121.491,344.646,253.4,696.864,170.906,134.979
745.779,287.806,500.818,441.819,320.84,696.14,517.506,361.281,728.988,316.996,555.889,310.82,150.697,506.141,797.062,123.83,507.991,826.846,707.372,644.883,720.555,857.836,443.881,292.01,469.39,161.19,384.17,357.753,215.78,227.277,466.613,1146.68,1485.96,574.557,2268.08,501.835,524.478,472.67,881.453,549.489,397.898,225.839,272.559,1271.57,550.593,264.376,356.826,497.684,568.313,607.141,224.174,200.746,122.819,174.392,95.0783,172.966,96.3032,247.177,67.6631,94.5113,244.762,200.809,834.204,178.144,197.062
851.18,377.855,512.858,550.488,475.083,890.927,558.392,336.753,697.777,260.425,746.034,275.745,138.618,398.213,210.894,158.309,447.46,871.72,662.297,768.428,770.208,1002.75,456.811,325.113,412.129,144.056,397.024,303.452,200.004,194.266,307.44,814.023,1023.61,338.274,1513.8,308.101,347.139,217.513,645.263,417.079,331.416,145.16,222.373,1124.26,425.381,265.269,268.025,328.296,589.017,609.797,248.062,193.83,150.315,217.564,96.4115,263.207,132.028,412.02,111.063,107.852,286.842,213.079,950.134,151.793,199.805
742.573,300.634,377.637,428.541,306.819,942.094,404.463,362.008,755,220.199,746.787,257.122,128.898,409.642,592.36,128.731,433.277,786.755,568.247,572.331,630.52,928.478,443.45,339.417,491.831,182.497,442.102,362.926,251.494,240.242,493.497,1143.44,1133.69,490.836,1837.43,341.194,392.656,220.73,780.327,358.588,355.817,144.734,207.97,1042.05,402.513,255.28,242.615,412.529,494.352,615.004,212.412,227.27,176.986,296.159,124.73,211.815,153.498,390.322,111.715,94.5974,309.249,193.217,785.585,148.24,197.81
563.331,239.813,347.366,368.972,289.757,929.124,425.138,436.905,665.717,226.988,525.251,208.119,128.345,309.471,357.869,63.6327,342.235,785.111,587.777,689.258,808.709,1089.46,505.505,344.247,587.4,236.004,605.806,481.695,270.264,292.952,500.897,1111.8,1024.72,272.541,1325.81,239.301,283.418,197.795,546.43,428.676,393.24,225.87,296.265,1356.06,608.371,214.825,269.204,451.023,575.091,523.123,275.335,243.945,183.92,343.907,142.652,212.647,139.661,341.165,81.9701,92.6433,251.253,204.156,577.49,120.701,248.775
777.551,333.542,504.579,535.779,443.651,1403.82,629.985,531.45,1007.54,454.339,1042.49,234.889,105.506,478.1,225.676,98.0367,375.405,809.825,596.14,661.06,821.656,973,517.405,372.178,715.067,262.553,768.714,483.569,378.76,336.251,585.187,1030.55,974.105,326.385,1439.1,248.281,347.618,196.988,579.899,433.822,423.397,175.798,281.047,1308.24,526.415,278.452,336.723,616.582,563.06,535.722,216.933,181.054,104.329,192.425,75.9509,159.582,95.3343,251.867,61.7425,75.6035,235.167,242.174,611.081,164.247,238.706
817.794,305.842,507.655,554.634,470.71,1036.53,675.067,490.947,1005.98,527.807,912.557,337.527,104.412,877.066,394.833,173.126,588.088,942.18,694.184,620.079,795.278,1118.32,503.507,379.451,667.742,252.541,637.434,512.592,259.911,280.48,468.052,1107.06,1254.42,391.517,1390.01,310.356,358.071,210.373,533.999,421.777,287.009,131.993,193.758,911.475,335.912,157.936,272.048,376.278,485.625,492.22,248.89,284.388,274.923,328.867,218.113,435.806,165.468,389.513,117.224,88.1029,321.559,251.213,888.78,220.762,153.81
652.411,329.706,527.422,579.386,477.844,807.748,756.731,356.533,884.401,388.891,681.985,251.443,109.102,509.973,759.58,78.3148,604.116,1059.7,667.639,696.741,834.277,943.676,366.757,290.665,482.282,174.629,395.833,354.966,304.586,253.168,490.109,829.683,1022.91,276.976,946.544,209.028,222.704,171.881,411.075,307.22,251.968,156.26,226.453,1084.95,447.244,206.124,251.093,358.251,568.365,517.941,170.919,266.941,174.126,265.956,126.192,298.128,127.896,360.383,134.753,112.589,267.508,181.207,970.258,145.627,116.649
706.086,308.942,538.521,685.084,448.447,926.677,857.537,482.08,806.505,328.669,959.285,273.745,109.825,241.125,706.579,29.097,371.532,753.771,597.277,642.419,656.382,970.75,382.927,264.638,443.019,159.135,375.233,362.315,264.832,206.382,407.739,1009.22,950.807,362.846,1562.27,229.433,293.46,199.549,478.024,332.305,272.129,161.498,248.73,1280.43,399.686,260.566,302.263,458.432,630.855,583.506,204.876,265.921,161.423,276.29,123.002,276.773,165.308,376.095,131.257,114.298,265.703,229.461,774.4,150.322,191.46
667.757,420.231,492.095,769.162,625.001,1118.43,756.193,391.436,805.552,388.088,689.956,306.351,117.054,136.324,432.804,93.0806,381.401,649.542,610.624,506.087,591.788,1040.94,407.376,246.617,443.361,139.613,401.873,379.872,254.87,230.482,449.598,988.307,1021.58,388.849,1636.04,310.237,326.077,202.455,673.388,361.233,281.244,177.531,284.744,1301.33,401.644,233.176,247.948,351.437,586.062,508.466,232.519,227.722,160.313,281.954,141.386,247.07,164.137,331.126,100.837,121.905,231.722,200.954,630.533,177.47,196.761
503.749,243.103,370.973,481.177,470.318,884.466,660.167,504.35,918.777,395.152,751.028,331.437,89.4613,209,507.46,98.9622,410.513,1122.92,645.083,592.999,813.476,1118.92,463.488,437.725,532.173,246.455,501.753,495.189,320.31,218.05,431.487,938.613,1092.97,318.44,1522.9,320.605,282.774,207.314,573.579,406.489,306.151,189.922,239.786,1169.19,382.3,208.047,264.861,338.256,535.396,472.854,199.405,335.91,187.819,333.408,167.612,270.292,155.595,367.585,74.8627,128.816,423.392,252.658,1064.28,252.848,201.816
588.965,226.952,491.846,501.467,444.998,989.719,745.146,400.164,1037.59,506.586,606.633,349.986,116.325,108.368,832.074,124.851,386.759,659.425,623.388,497.152,687.448,951.34,340.411,297.662,444.617,186.865,541.034,489.071,268.651,271.351,519.136,1100.28,1214.6,413.873,1762.12,323.004,388.679,263.032,666.283,542.934,460.005,254.917,333.807,1248.95,508.401,217.019,247.787,355.22,401.608,392.144,177.019,277.203,163.479,225.433,108.934,174.789,129.223,294.849,86.0266,101.94,287.281,171.653,580.356,157.675,166.358
537.382,251.828,449.965,482.362,397.056,909.837,587.38,470.511,867.782,279.417,654.658,280.503,151.87,66.7562,836.675,76.9329,334.243,552.271,521.446,460.01,681.06,769.358,281.694,265.302,482.959,196.246,437.717,389.007,250.032,291.949,566.906,1157.98,1169.84,358.142,1487.43,227.288,266.552,162.77,538.283,350.935,318.436,150.802,326.259,1110.38,364.268,244.379,191.017,421.109,515.683,557.237,211.661,263.225,240.255,477.901,157.527,276.418,129.292,462.36,87.9186,100.637,292.54,192.783,754.89,168.495,184.463
1129.05,440.187,789.406,915.086,547.369,1073.84,748.519,486.831,1246.82,409.629,945.121,377.518,221.428,82.3965,1282.39,65.7922,768.14,969.674,813.81,802.457,840.031,1040.43,428.44,328.393,553.337,196.513,477.462,479.728,280.923,276.744,514.587,1084.44,1097.93,380.798,1493.76,244.632,286.905,172.605,397.891,322.252,270.994,174.141,226.738,1016.06,327.216,186.08,231.148,347.1,484.834,599.71,233.104,267.344,207.693,287.953,126.138,231.581,99.3998,334.911,121.694,142.776,351.418,383.027,1258.71,309.59,344.692
1028.67,591.449,668.999,826.46,608.524,1020.95,638.32,343.666,925.522,407.071,691.659,297.806,138.887,91.5467,928.598,52.4135,396.262,679.819,592.265,544.834,648.951,824.069,310.068,275.335,408.936,138.597,384.842,375.357,257.066,238.29,510.135,1168.39,1250.72,370.721,1244.59,249.614,255.303,126.639,441.686,280.306,269.818,177.253,218.39,1132.19,386.126,194.225,244.881,394.01,638.189,624.875,393.001,378.696,271.511,432.435,182.185,370,134.293,374.481,110.405,102.963,289.822,270.278,726.089,127.39,253.48
804.724,477.271,358.323,498.062,598.747,747.29,815.466,526.273,867.082,376.812,1230.88,384.74,147.861,128.863,1056.78,40.307,531.585,903.081,781.355,627.818,735.965,1199.78,414.053,311.075,495.611,200.678,569.927,403.222,332.824,262.877,510.565,927.087,1293.55,357.018,1519.22,274.029,418.259,209.748,707.508,521.706,359.855,189.239,277.087,1208.87,396.245,190.954,240.157,354.945,542.648,500.084,294.175,327.257,280.031,482.299,173.311,340.944,162.556,344.301,87.25,108.541,267.236,163.871,624.952,156.569,235.31
690.861,387.401,441.169,685.959,715.202,868.87,856.086,513.067,1068.42,380.842,1071.21,442.125,143.721,102.455,615.588,159.583,522.253,921.717,647.143,599.453,834.155,935.114,395.305,347.122,526.752,251.931,711.9,413.918,374.495,401.78,638.929,1211.02,1401.72,433.268,1548.49,298.784,308.533,205.702,491.574,362.124,345.826,154.492,266.769,1284.92,469.405,301.628,343.882,473.233,640.7,678.704,252.063,269.32,150.966,274.794,103.21,276.641,132.652,342.368,112.981,135.32,345.763,251.607,815.997,196.883,221.993
895.604,325.062,523.903,761.008,637.975,1041.12,828.4,612.113,1455.46,701.602,895.548,436.312,256.801,108.841,1150.59,231.277,789.698,1037.75,907.469,614.246,781.072,861.001,384.985,251.065,438.747,146.945,412.955,340.499,276.179,268.596,529.904,1365.13,1497.39,510.604,1860.32,311.638,355.722,206.261,519.415,400.654,314.603,184.732,241.611,1297.3,374.787,230.435,265.022,402.405,462.12,545.477,271.39,269.654,188.424,305,120.772,212.253,139.249,342.25,84.2067,95.097,336.131,266.709,847.36,203.774,233.498
756.17,371.32,414.778,673.63,585.772,1175.55,727.078,651.324,1623.05,874.964,1216.67,505.47,286.129,157.05,1786.23,70.1771,850.868,938.897,795.548,828.722,846.083,1184.23,488.29,311.149,635.544,185.471,465.908,362.318,238.572,204.823,381.493,826.709,997.125,341.509,1790.46,303.887,312.951,161.917,506.848,279.684,265.96,142.739,191.175,818.972,340.095,252.592,278.964,413.158,631.558,723.687,221.422,330.284,226.807,398.42,176.365,311.97,152.467,448.991,125.452,121.471,430.646,230.258,844.747,129.838,121.339
1197.83,534.609,610.851,857.197,646.796,942.042,669.065,461.698,1171.38,470.82,872.324,284.592,237.451,167.14,783.924,59.3024,257.144,578.672,406.83,449.573,585.317,694.453,333.122,215.392,434.812,166.998,431.01,431.464,290.124,268.152,559.607,1444.22,1519.03,491.151,2091.06,321.84,368.22,233.999,582.582,340.134,323.21,161.241,255.352,1056.99,400.54,230.638,211.17,363.813,457.198,515.221,199.886,214.67,149.248,280.467,121.143,298.095,242.344,567.159,153.275,148.062,435.571,234.786,744.719,157.254,147.08
766.587,329.142,428.753,638.859,526.443,779.028,535.919,365.562,1020.59,367.946,711.821,263.207,190.072,75.726,391.774,157.61,350.189,574.618,525.914,621.545,706.999,842.551,447.451,307.772,522.71,257.033,663.152,561.183,380.914,366.104,657.548,1221.2,1144.42,319.834,1140.44,178.799,221.808,133.091,451.01,293.902,254.806,145.829,219.36,1181.12,433.215,237.566,284.37,384.549,522.96,495.571,268.719,233.821,170.526,426.223,160.26,318.773,189.391,445.773,141.82,187.166,423.152,329.28,858.31,206.307,174.199
582.68,224.26,367.355,492.868,373.454,967.141,803.786,432.358,1134.14,292.752,869.111,259.084,136.786,308.364,356.631,101.01,350.216,561.569,568.77,614.563,592.492,826.098,341.752,258.437,349.082,128.909,334.806,287.716,144.602,201.081,284.476,587.704,782.926,241.168,1004.65,188.137,216.615,152.865,423.651,251.946,273.229,138.267,205.998,1130.73,360.998,271.977,286.728,449.703,519.486,517.663,261.386,235.19,187.033,252.862,110.053,252.478,155.22,397.148,72.673,127.162,344.403,264.377,1065.68,203.549,288.592
753.688,281.703,351.239,459.224,311.555,863.616,657.516,326.74,1103.74,610.327,839.378,559.513,212.581,595.749,305.364,87.2239,248.041,466.183,393.084,464.105,563.159,817.774,395.669,300.452,541.425,230.066,460.376,339.679,270.792,245.14,429.5,780.092,878.442,362.669,1548.48,376.886,428.986,254.817,637.2,423.481,353.311,163.684,290.761,1112.34,406.357,259.908,370.169,432.193,639.427,492.013,233.576,258.075,181.933,259.972,171.616,235.475,135.479,364.612,87.5838,98.7373,338.306,248.815,1058.88,227.426,179.254
934.157,344.543,604.28,611.178,467.524,1047,705.726,404.492,835.186,338.083,640.536,316.28,115.004,282.217,453.356,191.448,565.34,815.903,648.857,667.562,637.944,823.752,305.129,248.622,298.531,149.416,280.273,250.391,187.563,212.847,360.581,748.163,787.436,260.609,1105.17,220.28,262.049,155.512,498.614,352.77,278.593,181.237,298.565,1179.39,438.434,231.955,309.471,415.648,605.65,429.212,238.401,188.369,157.558,262.181,121.992,253.624,132.517,416.404,109.078,110.984,323.051,208.084,1151.16,142.371,112.235
901.764,404.414,579.491,544.505,525.022,1055.22,687.384,412.524,840.211,442.295,1003.53,401.339,181.021,297.706,1297.43,81.5699,478.726,778.74,607.785,589.789,663.752,834.513,515.211,292.176,541.292,193.778,612.725,385.212,316.635,297.744,591.644,883.613,1128.53,319.448,1343.24,257.007,292.63,177.436,524.21,348.839,277.23,153.276,218.339,956.275,397.964,211.383,261.807,363.162,513.551,569.373,354.351,399.604,258.364,359.307,211.367,286.248,143.809,320.479,68.4226,99.6889,337.129,281.024,865.326,184.69,222.308
861.604,337.03,537.706,564.954,530.437,1070.69,684.09,352.412,849.416,414.392,978.502,391.268,109.966,772.823,471.629,280.779,396.603,685.124,516.625,476.632,636.057,709.457,361.686,239.731,428.141,136.589,442.293,322.601,273.591,291.97,559.326,973.449,1153.64,424.209,1225.72,262.272,255.323,178.931,481.406,304.314,247.178,145.662,212.074,1195.32,465.572,206.019,276.386,331.65,440.443,484.488,267.771,287.389,273.461,354.315,189.973,363.941,159.294,307.581,81.7083,94.4056,330.218,186.956,789.236,161.173,196.599
918.86,402.196,727.171,807.751,616.272,860.227,879.56,556.272,1242.59,409.111,823.628,336.261,88.3611,339.593,490.527,40.5287,275.995,509.873,519.761,559.485,661.925,1048.87,417.647,328.95,630.833,244.184,626.781,453.375,321.461,282.633,488.149,1070.06,1058.56,322.85,1397.16,298.169,367.967,205.48,580.797,338.462,264.742,126.418,206.539,1122.56,404.158,265.648,316.015,453.372,714.061,849.994,420.811,424.293,327.444,434.207,201.135,318.804,147.165,321.392,84.5173,100.687,312.924,183.072,920.066,188.251,110.544
820.755,369.409,625.123,804.277,733.643,856.721,770.995,479.146,1192.6,652.42,982.356,286.243,147.581,435.952,314.482,36.6847,277.52,489.384,427.3,539.672,584.662,927.288,441.729,412.095,608.007,277.911,820.766,709.318,400.665,391.431,774.391,1553.99,1253.23,408.474,1795.47,310.012,294.286,231.5,601.65,424.487,400.93,172.967,320.739,1317.15,422.098,215.245,243.09,356.477,456.705,579.422,227.689,292.735,150.344,329.823,161.888,285.999,134.742,358.677,91.5237,138.474,319.236,186.99,658.741,175.452,200.183
682.527,348.395,407.805,490.44,383.467,802.169,569.864,413.08,760.198,379.051,951.415,373.072,236.607,356.425,117.152,134.472,249.843,449.358,390.686,446.862,578.555,955.826,369.311,325.21,758.163,293.648,741.689,534.661,357.511,287.519,566.216,1193.79,1097.57,327.356,1407.17,268.167,230.151,172.224,405.303,264.57,213.835,108.893,192.858,853.429,303.972,180.488,240.651,461.374,789.865,605.2,362.154,382.458,248.662,414.301,182.001,339.914,181.852,349.849,105.53,102.148,327.981,178.136,630.573,217.3,216.421
978.197,502.198,643.762,873.997,503.024,993.956,620.012,404.529,705.797,272.683,707.544,215.692,145.658,424.176,154.919,82.3535,264.771,487.495,476.013,559.713,641.37,1023.05,503.2,313.304,740.401,252.892,593.974,433.662,302.754,239.557,380.473,923.241,868.826,312.755,1109.56,237.101,283.222,221.691,532.938,389.496,410.445,194.454,286.921,1227.04,472.297,251.23,251.276,437.256,599.448,448.838,206.028,312.444,200.375,380.319,177.951,281.874,188.935,432.345,93.671,112.61,262.584,208.12,612.209,164.94,225.128
765.368,299.748,539.371,604.832,574.234,815.953,656.916,505.533,757.329,558.772,986.164,453.5,204.462,563.036,629.524,239.546,397.688,684.364,564.876,611.261,621.764,819.536,319.474,238.992,528.486,195.607,439.692,372.995,275.377,319.564,527.113,1103.36,1218.83,347.771,1433.4,289.033,220.446,143.333,433.667,305.109,264.748,116.292,207.543,877.188,394.879,244.079,217.545,436.183,706.665,626.689,295.151,395.02,216.872,397.021,181.509,294.661,170.013,396.084,78.4575,141.523,398.909,313.452,1002.9,224.965,290.171
1157.3,431.25,474.046,924.092,735.519,1131.51,693.054,658.714,1394.57,752.708,969.159,469.412,248.85,291.847,424.098,275.471,441.43,772.846,692.056,567.694,827.584,1076.23,488.286,335.768,778.506,234.783,967.713,694.654,442.921,466.631,796.744,1807.54,1468.96,444.599,1530.82,299.169,298.303,167.237,521.07,348.852,274.995,153.25,230.591,1000.03,313.315,199.722,224.383,286.026,410.92,527.702,218.017,322.021,237.9,379.106,180.437,353.706,172.228,457.299,101.185,92.2931,214.507,169.942,783.447,164.807,289.095
761.947,303.594,401.16,535.441,599.97,1068.73,701.547,601.546,881.016,543.407,832.387,466.199,177.931,343.49,307.788,101.613,301.26,474.32,449.697,478.353,656.877,977.234,441.703,392.531,664.641,260.302,693.356,621.675,315.031,381.322,536.063,1247.83,1234.48,346.69,1426.7,303.022,344.66,168.341,525.344,393.535,333.048,155.467,264.962,1234.82,474.642,303.099,334.272,408.775,598.7,609.269,291.586,267.521,175.307,297.134,131.989,292.398,140.706,340.041,114.929,130.115,279.567,182.552,667.272,117.866,147.4
1076.9,485.633,582.29,933.781,765.199,1552.4,873.596,470.522,1159.78,571.495,858.635,318.894,193.89,409.77,288.392,170.189,589.379,1037.49,837.344,870.842,923.22,1016.89,418.226,356.727,518.471,193.619,643.766,452.921,301.982,246.33,566.379,994.167,1223.27,331.039,1322.34,260.652,269.504,151.832,382.964,273.476,250.963,131.99,169.579,1045.11,415.63,192.011,258.039,465.917,579.564,579.361,252.907,249.539,224.85,401.972,188.842,277.78,153.901,351.451,116.801,123.929,280.201,180.611,817.351,176.303,248.529
635.561,245.602,287.386,309.817,434.421,608.476,568.311,337.661,590.1,274.786,517.141,266.067,144.77,196.35,372.009,246.889,488.187,783.457,738.316,629.711,693.819,927.677,303.449,233.215,415.109,123.772,331.703,218.92,224.052,169.032,308.01,616.514,692.786,270.496,951.955,202.588,200.733,154.627,446.441,286.609,258.882,174.365,250.57,1165.91,424.077,274.554,329.669,430.126,464.104,579.299,224.257,277.239,216.53,352.823,136.509,256.563,113.808,311.001,107.827,114.223,367.433,279.953,838.114,158.545,196.979
459.243,395.939,458.73,611.007,512.769,605.144,784.857,455.67,671.265,362.063,597.284,342.615,161.191,299.155,252.861,156.69,374.686,692.547,472.767,492.347,663.851,921.092,320.212,284.567,369.931,114.7,268.428,212.077,161.982,119.715,247.857,508.88,631.837,233.576,1111.64,275.045,301.05,227.381,673.627,408.987,275.234,176.942,195.06,960.695,315.817,208.815,182.8,256.272,390.768,449.273,230.171,234.098,179.24,308.732,110.216,291.767,157.147,349.527,117.901,127.212,316.686,239.079,881.53,182.752,175.643
630.877,225.571,322.51,462.057,390.678,688.682,674.051,531.631,728.829,387.689,844.414,309.269,190.363,449.684,609.338,97.9313,362.897,658.949,442.015,432.719,519.137,764.511,284.697,228.056,294.707,108.374,277.694,222.824,148.991,169.082,213.446,610.143,707.364,240.635,1123.78,210.383,260.12,151.845,461.813,310.228,252.796,154.72,216.785,1072.04,462.914,298.771,255.858,468.996,594.747,661.682,275.181,295.241,188.345,332.751,138.762,208.363,109.502,278.465,75.2824,101.767,217.569,199.456,624.693,152.069,136.565
641.291,396.346,343.259,454.994,457.322,908.746,697.852,424.481,758.835,414.753,927,250.288,132.117,282.507,522.001,201.56,470.212,752.423,539.564,512.423,564.986,729.82,307.942,192.123,321.392,93.9556,308.659,200.856,162.512,217.759,418.425,926.899,1187.27,392.84,1729.69,304.65,375.48,261.59,656.705,455.14,403.541,215.675,292.075,1155.07,503.021,227.924,265.559,357.511,491.446,539.414,207.327,246.642,183.467,272.5,137.396,249.261,144.414,354.234,107.837,91.8942,252.597,216.964,652.664,150.48,185.743
693.644,337.37,451.554,632.455,639.07,1056.46,763.083,418.904,1115.77,502.303,749.115,249.82,118.495,473.416,464.706,157.567,395.396,701.844,551.2,574.14,649.194,786.669,365.034,220.997,343.045,172.771,411.704,388.144,258.647,240.144,506.058,1308.98,1405.34,432.303,1763.1,311.96,274.055,190.395,430.281,281.915,273.281,141.611,200.721,1156.12,462.192,301.602,258.637,501.381,639.238,619.657,289.296,340.592,239.872,383.634,139.74,216.95,132.066,298.063,87.689,91.9605,256.278,224.479,684.377,146.84,244.874
868.305,322.954,360.161,400.088,465.542,931.57,753.101,345.958,866.341,454.215,858.957,460.674,105.704,443.078,417.581,203.317,537.345,762.53,584.485,670.539,798.352,840.869,439.791,274.189,456.925,186.894,452.74,388.515,272.912,276.648,529.303,1045.58,1216.2,366.871,1493.8,359.544,244.089,181.394,649.26,301.957,290.041,167.81,276.349,1221.63,447.58,273.697,291.889,436.12,564.167,632.651,272.93,323.789,185.416,336.388,183.883,320.769,159.33,466.352,103.359,125.261,275.068,172.093,682.461,117.314,204.824
583.957,351.277,372.275,422.48,376.759,841.095,549.505,365.137,743.249,329.289,634.823,259.151,198.645,218.169,207.762,91.4725,253.318,572.674,410.1,421.016,482.469,648.707,298.652,205.443,327.119,146.627,339.729,278.918,245.613,196.544,420.544,979.047,1051.5,382.56,1518.39,308.127,276.154,168.536,538.009,281.736,249.313,138.385,214.219,1104.21,343.671,222.725,303.528,429.909,573.651,696.887,296.475,388.294,291.842,431.928,164.2,344.585,191.597,415.969,116.363,116.865,405.232,233.597,702.314,137.263,167.967
506.554,220.604,364.386,445.089,435.119,554.801,509.176,420.727,924.158,530.821,830.118,340.38,129.675,553.906,212.081,130.401,224.438,470.83,388.902,384.482,449.71,730.317,298.93,217.592,369.105,142.382,378.81,313.804,201.561,172.472,340.348,600.398,766.937,276.01,1151.97,227.259,233.603,164.578,441.975,295.709,292.6,159.648,283.805,1066.59,519.228,229.601,230.92,334.253,532.409,501.549,245.964,289.01,165.163,286.216,117.78,316.723,151.702,336.774,117.098,151.011,293.866,189.022,674.101,159.823,234.281
619.572,301.138,288.037,385.745,560.374,584.107,646.879,400.557,870.706,438.655,674.054,305.452,113.893,388.368,512.008,62.3903,263.47,509.705,457.302,434.598,638.931,829.435,420.813,291.836,487.949,174.516,429.373,384.061,250.322,216.372,369.364,740.852,865.218,291.846,1321.13,253.189,268.841,169.375,519.509,345.246,308.79,143.385,291.449,1492.26,422.517,273.966,329.749,473.788,550.33,617.361,230.341,237.845,173.19,248.373,128.806,182.817,108.015,354.703,82.7914,94.8683,282.743,185.067,683.262,168.87,170.413
651.039,215.678,368.269,642.421,450.009,621.681,662.359,429.651,1016.36,354.735,822.101,310.25,128.117,272.562,479.538,50.3296,257.15,526.968,486.741,609.076,601.265,1047.04,532.753,383.296,642.699,213.222,764.515,472.997,277.431,235.219,421.77,804.968,940.625,333.5,1678.01,339.85,348.012,245.549,668.007,396.937,367.032,173.469,294.638,1094.75,388.962,233.225,277.108,515.145,648.67,546.443,267.084,248.003,187.264,293.272,132.663,183.129,137.894,396.828,88.5077,104.23,256.608,212.523,585.989,123.653,127.959
718.266,215.844,325.11,432.388,361.663,881.17,608.923,372.171,715.168,348.971,642.452,382.269,243.79,218.316,375.265,51.537,395.595,792.703,643.961,765.846,860.062,1172.74,477.436,379.249,684.61,221.657,558.449,499.843,295.435,232.071,457.02,974.837,1035.55,301.911,1489.4,262.27,234.524,149.942,332.454,240.532,186.193,103.306,153.878,828.155,364.128,218.39,305.369,517.438,790.757,594.509,327.23,371.598,191.265,333.098,105.147,253.424,157.143,416.814,111.19,100.457,297.216,173.265,651.733,147.767,126.349
778.336,333.815,433.628,481.933,380.592,854.741,535.77,376.595,556.527,370.985,504.207,279.843,134.919,184.278,407.969,198.695,698.163,849.172,700.095,613.481,736.537,1100.08,401.033,261.274,408.124,187.669,438.972,320.166,245.493,244.558,341.136,855.466,1047.23,266.115,1252.14,267.287,363.307,192.013,517.806,331.456,290.627,156.751,226,937.276,391.684,181.264,184.126,258.366,412.785,451.677,197.813,245.646,158.857,275.375,181.003,257.362,168.933,415.966,89.8316,142.214,446.164,337.779,1101.4,266.997,287.774
576.73,236.425,328.84,453.124,392.17,859.361,491.244,250.931,727.033,379.561,553.349,359.642,158.39,576.535,537.541,109.87,463.629,722.732,559.889,486.651,647.856,911.853,376.583,249.339,354.043,176.438,417.765,308.739,196.332,186.268,405.133,684.787,906.134,287.766,1433.09,290.924,269.186,211.729,633.554,534.387,337.844,244.981,297.092,1268.27,437.507,205.805,227.063,374.576,409.185,457.605,176.642,218.644,156.277,401.469,145.219,317.23,182.918,340.671,84.1583,93.8698,220.37,173.634,656.397,137.04,160.866
665.814,314.344,419.768,509.141,454.466,1125.04,552.254,409.488,923.683,383.725,831.658,527.38,124.1,400.995,868.193,446.213,472.931,791.353,700.633,589.561,667.118,861.419,340.756,222.647,373.242,150.331,348.264,358.869,203.652,193.263,369.439,930.399,1080.5,318.403,1608.76,254.051,233.958,148.671,504.936,286.173,214.587,156.417,225.65,1014.39,396.652,254.529,284.239,468.805,707.095,572.374,298.194,345.343,280.37,400.796,189.148,402.025,187.79,440.657,101.36,99.3951,313.676,160.147,496.077,161.708,246.13
