m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017
0.383767,0.425982,0.467027,0.496497,0.507262,0.498333,0.475477,0.44929,0.431391,0.42886,0.445231,0.481919,0.53746,0.604139,0.664945,0.700616,0.69757,0.654122,0.581332,0.497506,0.419623,0.356282,0.309655,0.278922,0.262462,0.258928,0.267644,0.288729,0.322785,0.370176,0.429737,0.496792,0.561733,0.613144,0.641702,0.643688,0.622572,0.587825,0.551084,0.520417,0.500052,0.491684,0.495398,0.509942,0.532881,0.562078,0.595988,0.633682,0.675023,0.720943,0.773287,0.8328,0.898019,0.964361,1.02317,1.06128,1.06385,1.02428,0.947922,0.849747,0.748733,0.662608,0.604233,0.578105,0.584721,0.623401,0.691271
0.668913,0.672507,0.667091,0.64047,0.590635,0.525221,0.457383,0.400736,0.365557,0.355729,0.373001,0.419661,0.497345,0.600862,0.709371,0.791666,0.819153,0.781488,0.693089,0.584166,0.483302,0.403943,0.348535,0.31501,0.300465,0.302567,0.319785,0.351657,0.398064,0.457977,0.527721,0.598944,0.658138,0.691994,0.692898,0.662167,0.609494,0.549124,0.494528,0.453098,0.427544,0.418314,0.424964,0.44644,0.480949,0.526969,0.583169,0.648105,0.720117,0.797407,0.878012,0.958897,1.0355,1.10164,1.14971,1.17139,1.15961,1.11308,1.03734,0.943037,0.843025,0.74957,0.671822,0.612929,0.571938,0.545715,0.529645
0.374994,0.415208,0.453885,0.480774,0.489358,0.479598,0.458214,0.436589,0.427189,0.438253,0.475386,0.543108,0.642966,0.766547,0.887062,0.968316,0.980992,0.918735,0.802112,0.666498,0.543151,0.446102,0.377271,0.333713,0.311797,0.308965,0.324209,0.358062,0.411853,0.486082,0.577413,0.674218,0.754322,0.794655,0.782866,0.723946,0.637464,0.547972,0.474861,0.425677,0.40113,0.399895,0.420347,0.45983,0.512998,0.573593,0.635094,0.691714,0.74014,0.781226,0.819905,0.860489,0.904798,0.951421,0.994852,1.02475,1.02801,0.998144,0.938683,0.861624,0.783348,0.72081,0.688707,0.695448,0.747196,0.850594,1.01056
0.34192,0.349333,0.354676,0.354651,0.347986,0.335616,0.320398,0.306523,0.298538,0.299409,0.310825,0.333652,0.367649,0.410258,0.45535,0.494989,0.521191,0.527987,0.513379,0.480054,0.434279,0.383364,0.333851,0.290621,0.256842,0.234588,0.2255,0.230648,0.251481,0.290156,0.348482,0.424648,0.50874,0.584771,0.635915,0.651827,0.633984,0.595151,0.552619,0.518117,0.497342,0.492265,0.502593,0.525938,0.557655,0.593177,0.628699,0.661563,0.690844,0.71789,0.746046,0.778043,0.815095,0.856542,0.899348,0.937526,0.962662,0.967894,0.950018,0.910186,0.853541,0.787904,0.721484,0.659554,0.604452,0.556449,0.514468
0.315855,0.352097,0.388554,0.418116,0.435467,0.43904,0.43185,0.420874,0.414819,0.419771,0.43925,0.474889,0.5258,0.586279,0.643748,0.683325,0.692692,0.666633,0.609298,0.532429,0.450233,0.373681,0.309111,0.259098,0.224002,0.203566,0.198013,0.208089,0.235876,0.284836,0.357987,0.452548,0.552438,0.631713,0.666065,0.646791,0.58627,0.510151,0.442818,0.395671,0.371373,0.369458,0.388722,0.426779,0.478403,0.537388,0.59722,0.652173,0.699162,0.739542,0.778962,0.822268,0.871458,0.924744,0.975355,1.01044,1.01352,0.976127,0.902455,0.807238,0.709849,0.628592,0.57694,0.560066,0.579833,0.637894,0.734215
0.337231,0.343567,0.347155,0.344033,0.333275,0.317043,0.299886,0.287839,0.287433,0.303578,0.340723,0.403532,0.494927,0.609721,0.726146,0.811327,0.835533,0.788832,0.687473,0.563788,0.44776,0.353889,0.284807,0.237799,0.20898,0.19527,0.195076,0.208255,0.235956,0.280008,0.341282,0.416286,0.493403,0.556034,0.589161,0.586584,0.55425,0.507298,0.462532,0.42985,0.413286,0.413893,0.431186,0.462913,0.504308,0.55022,0.595908,0.637761,0.674349,0.707367,0.741349,0.779988,0.824731,0.874126,0.922903,0.961052,0.975431,0.958401,0.911568,0.845009,0.773841,0.714492,0.681482,0.68294,0.723959,0.809015,0.940139
0.341598,0.351211,0.357234,0.35406,0.339985,0.317493,0.292175,0.27105,0.260832,0.265651,0.288664,0.333314,0.402446,0.493996,0.594383,0.680503,0.727222,0.719108,0.659155,0.567005,0.467373,0.377321,0.304659,0.250987,0.215025,0.195072,0.190349,0.201179,0.229559,0.279035,0.352877,0.448857,0.551793,0.636358,0.677864,0.666099,0.611662,0.539343,0.473986,0.428023,0.405035,0.405168,0.427519,0.469658,0.525894,0.589231,0.652084,0.707447,0.750899,0.782474,0.806613,0.827856,0.84923,0.8719,0.894884,0.914779,0.926181,0.924346,0.906359,0.871564,0.82163,0.760176,0.691888,0.62118,0.551678,0.486095,0.426245
0.455195,0.415972,0.380737,0.350404,0.325864,0.30805,0.298105,0.297697,0.309211,0.334985,0.377192,0.437129,0.513067,0.596386,0.668833,0.709572,0.704587,0.653761,0.571021,0.47726,0.39073,0.320369,0.268108,0.232638,0.21193,0.204581,0.210412,0.2304,0.26659,0.321331,0.395062,0.481833,0.564934,0.622661,0.638632,0.610798,0.552589,0.485607,0.429241,0.392426,0.377425,0.384218,0.412029,0.458235,0.516228,0.577791,0.634678,0.680724,0.714333,0.740152,0.767939,0.805752,0.857896,0.924106,0.997618,1.06236,1.09421,1.07618,1.00727,0.902679,0.786671,0.683574,0.610819,0.573912,0.572743,0.605806,0.669495
0.353583,0.39879,0.442081,0.469497,0.471842,0.449204,0.410974,0.371483,0.344074,0.335467,0.348739,0.386053,0.448132,0.529623,0.612846,0.673339,0.690079,0.656514,0.584488,0.497293,0.416905,0.35377,0.309943,0.283973,0.273658,0.277027,0.292458,0.319076,0.356247,0.40276,0.455891,0.510453,0.558654,0.592677,0.607214,0.601226,0.578356,0.545842,0.512081,0.483066,0.462216,0.451242,0.45085,0.461132,0.481807,0.51287,0.554619,0.607497,0.671892,0.747905,0.834852,0.929951,1.02711,1.11596,1.18159,1.20599,1.17374,1.08462,0.955155,0.81112,0.677545,0.572483,0.505391,0.476735,0.484804,0.529007,0.60819
0.553381,0.55792,0.55615,0.539378,0.505801,0.460309,0.412094,0.371544,0.347491,0.344173,0.363908,0.408855,0.47972,0.570459,0.6616,0.726305,0.741923,0.702134,0.620799,0.523775,0.434837,0.365013,0.316214,0.286626,0.273753,0.27557,0.290733,0.318827,0.359772,0.412794,0.475008,0.539715,0.595886,0.632316,0.641966,0.624781,0.587775,0.542483,0.500749,0.469675,0.452343,0.449618,0.461104,0.485146,0.518613,0.558511,0.602395,0.648567,0.696521,0.747522,0.804481,0.869096,0.940309,1.0131,1.07713,1.11612,1.11163,1.05621,0.958172,0.837539,0.717825,0.618989,0.553728,0.525059,0.532482,0.575456,0.652064
0.709997,0.578335,0.47463,0.397835,0.344561,0.311326,0.295693,0.296866,0.315944,0.355502,0.419194,0.510269,0.627733,0.759333,0.875928,0.942728,0.937115,0.861778,0.74303,0.615944,0.507607,0.427705,0.375604,0.347364,0.338821,0.346024,0.364755,0.391518,0.423226,0.456868,0.489612,0.519178,0.544115,0.563317,0.575946,0.581512,0.579917,0.571461,0.556918,0.537856,0.516536,0.495661,0.4782,0.467379,0.466557,0.478289,0.504523,0.546776,0.605746,0.680169,0.765545,0.855177,0.940821,1.01365,1.06586,1.09235,1.09167,1.06488,1.01496,0.946369,0.864388,0.774501,0.681882,0.591111,0.505847,0.428641,0.360946
0.93697,0.707302,0.541662,0.430996,0.362281,0.324699,0.310918,0.316399,0.338241,0.374708,0.423892,0.482032,0.54184,0.591423,0.616096,0.606149,0.562084,0.494394,0.418609,0.349196,0.295365,0.259276,0.239739,0.235027,0.243839,0.265014,0.29673,0.336908,0.382845,0.430912,0.476736,0.515873,0.544674,0.560802,0.563671,0.554579,0.536438,0.513221,0.489165,0.467593,0.450823,0.440457,0.437684,0.443558,0.45914,0.485364,0.522903,0.571863,0.631175,0.697662,0.765455,0.827629,0.877579,0.910317,0.923647,0.918771,0.899727,0.871128,0.837229,0.801633,0.767204,0.736108,0.709838,0.689025,0.67354,0.662616,0.654895
0.971897,0.800556,0.660852,0.549589,0.463528,0.399667,0.35562,0.330081,0.323023,0.334811,0.366427,0.41895,0.491341,0.57597,0.654562,0.704548,0.708896,0.664812,0.585357,0.492422,0.405913,0.335703,0.284041,0.2497,0.230676,0.22558,0.234195,0.25744,0.297089,0.354766,0.42956,0.513758,0.589546,0.636223,0.64058,0.604206,0.542567,0.477113,0.425997,0.39717,0.392811,0.41359,0.459586,0.52783,0.6083,0.686887,0.749007,0.784598,0.792751,0.783004,0.771224,0.76931,0.783622,0.815912,0.863025,0.91501,0.954849,0.967599,0.946135,0.893417,0.821195,0.745891,0.682881,0.639638,0.617667,0.615102,0.627318
1.06781,0.771691,0.562369,0.419746,0.325353,0.265096,0.229435,0.212771,0.212719,0.229209,0.2642,0.320993,0.402121,0.50443,0.612678,0.701881,0.74642,0.732762,0.667192,0.571972,0.472545,0.385077,0.316128,0.266469,0.234555,0.218817,0.218858,0.235527,0.271214,0.329322,0.411762,0.513001,0.613093,0.683931,0.703214,0.667783,0.595539,0.51468,0.44923,0.409072,0.396031,0.409786,0.449451,0.511217,0.584315,0.654383,0.707304,0.734236,0.735887,0.723175,0.712677,0.71626,0.740059,0.785501,0.848316,0.915211,0.963067,0.972419,0.936892,0.865829,0.779896,0.70331,0.656649,0.6502,0.69001,0.782426,0.932422
1.0595,0.852078,0.694432,0.585672,0.517592,0.481278,0.468792,0.472253,0.482818,0.493329,0.499034,0.497993,0.491404,0.483464,0.480038,0.484871,0.499083,0.521163,0.546249,0.56505,0.565217,0.539725,0.490662,0.427859,0.36426,0.311337,0.276457,0.261538,0.266856,0.29347,0.343161,0.415497,0.502742,0.590534,0.661031,0.699469,0.701314,0.674872,0.636323,0.598689,0.56954,0.552323,0.547736,0.554413,0.569446,0.590378,0.615572,0.644198,0.676373,0.713384,0.757506,0.810117,0.870763,0.93638,1.00031,1.05145,1.07596,1.06541,1.0207,0.951682,0.873853,0.804399,0.758335,0.743308,0.762416,0.816508,0.903105
1.01657,0.887562,0.770421,0.660244,0.558703,0.470198,0.399207,0.349299,0.323028,0.320972,0.344212,0.395427,0.47725,0.586442,0.705309,0.804336,0.852484,0.832678,0.752006,0.63737,0.519421,0.417046,0.337295,0.280327,0.243705,0.225095,0.22359,0.239792,0.276143,0.33642,0.42317,0.531352,0.640429,0.720005,0.744438,0.708107,0.628921,0.537114,0.458853,0.405025,0.377203,0.37416,0.394506,0.436222,0.494765,0.564434,0.638488,0.709814,0.772737,0.82524,0.869547,0.907994,0.941219,0.967575,0.98279,0.980035,0.952257,0.899343,0.829007,0.753932,0.688341,0.646253,0.641284,0.684858,0.791509,0.983029,1.28655
0.919041,0.779264,0.660093,0.558856,0.474857,0.408112,0.358859,0.327767,0.316154,0.32501,0.355916,0.411013,0.490725,0.588207,0.683175,0.748212,0.760889,0.715923,0.628402,0.524981,0.429729,0.353974,0.299776,0.265298,0.248076,0.246544,0.260582,0.291564,0.341969,0.414135,0.507409,0.613071,0.710205,0.773418,0.785029,0.7446,0.669107,0.584005,0.511469,0.4614,0.43579,0.433733,0.453348,0.491064,0.540069,0.592886,0.642635,0.684456,0.717279,0.745111,0.776208,0.817345,0.871987,0.939419,1.01294,1.07739,1.11045,1.09623,1.03324,0.934781,0.823037,0.721124,0.646329,0.604564,0.59565,0.617224,0.664452
1.10105,0.847677,0.655519,0.513688,0.411481,0.339832,0.291824,0.262752,0.249873,0.251644,0.267585,0.29787,0.342241,0.397923,0.457396,0.510097,0.545215,0.555362,0.539595,0.503828,0.457937,0.410717,0.368315,0.334485,0.311436,0.300867,0.3047,0.324799,0.363177,0.421362,0.49804,0.584444,0.660787,0.704702,0.702403,0.656205,0.583214,0.50657,0.445338,0.407313,0.39386,0.404535,0.438358,0.492108,0.557461,0.623813,0.680717,0.721056,0.744226,0.757606,0.774288,0.804489,0.853642,0.92191,1.00189,1.07465,1.11069,1.08893,1.00864,0.889438,0.76122,0.652145,0.580964,0.55304,0.569306,0.631601,0.741178
0.971299,0.816014,0.688093,0.586403,0.508175,0.450238,0.409734,0.384491,0.37309,0.374479,0.387831,0.412239,0.446076,0.486025,0.526399,0.560541,0.582075,0.586266,0.571261,0.53864,0.492981,0.440687,0.388401,0.341782,0.305061,0.281464,0.273837,0.284234,0.315158,0.369888,0.450599,0.552897,0.658781,0.741434,0.776598,0.755506,0.690063,0.605908,0.528489,0.470637,0.435865,0.423754,0.43265,0.459906,0.50114,0.551946,0.608031,0.665342,0.720791,0.773261,0.823903,0.873726,0.922556,0.968617,1.00816,1.03527,1.04284,1.02645,0.985975,0.925497,0.852274,0.775038,0.70179,0.636923,0.581693,0.53535,0.495915
0.991113,0.860968,0.742809,0.630943,0.526905,0.435234,0.360406,0.30548,0.271786,0.258265,0.263829,0.288475,0.33252,0.393671,0.462928,0.526215,0.568231,0.578471,0.556357,0.511564,0.458553,0.408213,0.366541,0.336121,0.317738,0.311584,0.317939,0.337302,0.370252,0.416796,0.474995,0.538809,0.596843,0.63673,0.649854,0.634803,0.598031,0.551407,0.507539,0.474025,0.454086,0.448466,0.456467,0.475985,0.503381,0.535313,0.569251,0.603746,0.638878,0.676773,0.721411,0.775795,0.840652,0.913358,0.986378,1.04572,1.0729,1.05644,0.997813,0.91067,0.815405,0.732971,0.680027,0.664042,0.688166,0.754594,0.863066
0.843694,0.781358,0.719427,0.653724,0.585667,0.520134,0.463372,0.42171,0.400718,0.403185,0.431029,0.486112,0.568179,0.66902,0.766143,0.830522,0.83943,0.788499,0.694321,0.585049,0.485801,0.407952,0.353223,0.319399,0.303508,0.302984,0.315833,0.3409,0.377223,0.423029,0.474536,0.524752,0.563647,0.582557,0.577802,0.552184,0.513964,0.474163,0.443155,0.426614,0.426853,0.44452,0.478819,0.526152,0.578657,0.627536,0.665507,0.688976,0.699659,0.704928,0.715823,0.740783,0.784602,0.848306,0.927468,1.00881,1.06928,1.08751,1.05316,0.97112,0.859245,0.74085,0.635494,0.551237,0.488104,0.442345,0.408542
1.13094,0.974478,0.832112,0.696269,0.570295,0.461448,0.376057,0.317932,0.288852,0.288552,0.31886,0.385564,0.496227,0.650116,0.820134,0.954101,0.998335,0.933266,0.788458,0.620173,0.4743,0.366603,0.294914,0.251921,0.230981,0.227646,0.239537,0.266241,0.308391,0.366235,0.437448,0.51411,0.581118,0.622165,0.627285,0.5978,0.54566,0.48802,0.440297,0.410038,0.399595,0.409314,0.438559,0.48462,0.540948,0.599685,0.653331,0.696638,0.728719,0.754401,0.783098,0.822389,0.876065,0.943222,1.01626,1.07816,1.10414,1.07749,0.998541,0.88416,0.759799,0.649825,0.570578,0.526058,0.514567,0.533022,0.576582
1.01489,0.879243,0.754918,0.635284,0.523541,0.426523,0.35035,0.298981,0.274695,0.278028,0.311758,0.382814,0.50008,0.663599,0.844571,0.986063,1.02952,0.954987,0.796927,0.617406,0.464828,0.354201,0.281745,0.238927,0.218462,0.215691,0.228312,0.256238,0.300707,0.362899,0.441691,0.530247,0.613519,0.673131,0.695075,0.676342,0.626401,0.562655,0.502561,0.455838,0.42598,0.413397,0.417203,0.435608,0.465766,0.50516,0.551678,0.603509,0.659339,0.718764,0.78233,0.849709,0.91868,0.98445,1.03912,1.0717,1.07068,1.03199,0.96151,0.872753,0.782467,0.706691,0.657936,0.641627,0.659647,0.71266,0.798798
0.936287,0.816012,0.711392,0.621531,0.546287,0.485841,0.440596,0.411401,0.399612,0.40604,0.43134,0.475894,0.538408,0.612992,0.686433,0.741866,0.763879,0.744188,0.685313,0.59956,0.503571,0.411614,0.332789,0.271187,0.227558,0.201403,0.192573,0.201586,0.231027,0.286042,0.372571,0.490541,0.622178,0.733132,0.787218,0.768475,0.692026,0.593293,0.505793,0.444351,0.411582,0.406004,0.425353,0.465963,0.520569,0.580823,0.63856,0.687617,0.726291,0.759218,0.796432,0.845921,0.911061,0.989005,1.06768,1.12254,1.12149,1.05073,0.925009,0.77839,0.646652,0.556131,0.52366,0.560906,0.692953,0.977017,1.5181
0.796234,0.685003,0.592484,0.519996,0.46632,0.429306,0.406724,0.396598,0.397261,0.407408,0.425831,0.451022,0.480704,0.511352,0.538096,0.555931,0.560706,0.549981,0.523615,0.483829,0.434801,0.382094,0.331341,0.287172,0.252864,0.230791,0.223028,0.231084,0.25709,0.304163,0.374808,0.465946,0.562081,0.638957,0.673885,0.658163,0.60237,0.530011,0.464447,0.417316,0.391832,0.387836,0.404109,0.438143,0.484913,0.538823,0.594325,0.646723,0.693593,0.736237,0.779619,0.82804,0.883365,0.944114,1.00425,1.05195,1.07134,1.05253,0.996481,0.914353,0.823376,0.741806,0.684437,0.657613,0.662785,0.699272,0.763529
1.08367,0.843626,0.664814,0.541106,0.461152,0.41452,0.393334,0.391812,0.405338,0.430652,0.465047,0.505558,0.548445,0.589003,0.621843,0.641954,0.645761,0.631931,0.601707,0.558607,0.507627,0.454261,0.403561,0.359578,0.325316,0.303189,0.29544,0.303593,0.329187,0.37387,0.437995,0.517092,0.598015,0.663006,0.696287,0.691072,0.653002,0.597509,0.542291,0.498194,0.469793,0.458211,0.462839,0.48172,0.511483,0.549034,0.591803,0.637766,0.68575,0.73591,0.789707,0.847849,0.909263,0.970427,1.02471,1.06204,1.07086,1.04526,0.987906,0.908956,0.822774,0.74429,0.685599,0.651756,0.64324,0.658095,0.691754
0.751731,0.678027,0.610117,0.546482,0.487905,0.436386,0.394407,0.364672,0.349849,0.351277,0.36968,0.405385,0.457171,0.519525,0.580191,0.624553,0.640921,0.625297,0.583217,0.527296,0.471469,0.424283,0.389308,0.367286,0.357624,0.359092,0.370069,0.389119,0.414773,0.44509,0.477261,0.507313,0.530403,0.542661,0.542362,0.530393,0.510066,0.486422,0.464953,0.44946,0.442089,0.443907,0.45524,0.4757,0.504163,0.539472,0.580505,0.62607,0.674873,0.725553,0.776673,0.826431,0.872564,0.912395,0.942941,0.961103,0.964214,0.951399,0.923966,0.885158,0.83961,0.792674,0.749425,0.712793,0.683675,0.661458,0.644317
0.677069,0.638529,0.597674,0.549729,0.495664,0.440377,0.390474,0.352624,0.332441,0.332587,0.354805,0.400926,0.47122,0.559192,0.64555,0.704732,0.716381,0.676391,0.599376,0.510236,0.4311,0.371608,0.333034,0.313489,0.310421,0.321054,0.342016,0.370313,0.403126,0.437555,0.470754,0.500326,0.524662,0.542679,0.553821,0.558146,0.556324,0.549566,0.539449,0.527584,0.515482,0.504531,0.496008,0.491118,0.491042,0.496879,0.509725,0.530786,0.561482,0.603549,0.658909,0.728688,0.812227,0.905732,1.00051,1.08147,1.12876,1.12772,1.0756,0.982605,0.867834,0.752442,0.65288,0.57531,0.519028,0.480107,0.453009
0.4284,0.405487,0.382989,0.360154,0.337413,0.31605,0.297913,0.285266,0.28054,0.285336,0.300633,0.3269,0.363531,0.407515,0.452262,0.489766,0.512804,0.51713,0.502993,0.475087,0.440577,0.405626,0.374528,0.35,0.333755,0.327108,0.331352,0.347431,0.375855,0.416175,0.465708,0.517551,0.559866,0.581273,0.575736,0.545138,0.498459,0.448235,0.405923,0.377314,0.364238,0.366799,0.384246,0.414522,0.453482,0.496714,0.540319,0.581648,0.620305,0.659114,0.70388,0.759402,0.827762,0.906986,0.988853,1.05645,1.0861,1.0619,0.984291,0.869753,0.743122,0.628109,0.540254,0.482819,0.452881,0.445598,0.454741
0.807559,0.728554,0.649921,0.564858,0.476745,0.394009,0.325254,0.276744,0.25214,0.252365,0.27978,0.340439,0.442775,0.589114,0.758603,0.904973,0.974251,0.938272,0.815495,0.656689,0.509752,0.39558,0.315942,0.265399,0.237867,0.229057,0.23697,0.261851,0.305582,0.370386,0.45605,0.554898,0.64735,0.708713,0.720976,0.682707,0.609799,0.526728,0.454735,0.403175,0.373709,0.365234,0.376053,0.403797,0.444452,0.493778,0.547432,0.601201,0.651852,0.698262,0.741778,0.783948,0.825558,0.866297,0.90443,0.936532,0.95776,0.963688,0.951275,0.919389,0.869034,0.803208,0.726401,0.643898,0.560948,0.482063,0.41059
0.534669,0.49219,0.448999,0.401181,0.350361,0.301335,0.259657,0.230255,0.217018,0.222061,0.248165,0.300118,0.383279,0.496799,0.621919,0.723414,0.76454,0.729591,0.635008,0.517487,0.410345,0.327787,0.270962,0.236264,0.219774,0.218864,0.232496,0.261283,0.306855,0.37052,0.450757,0.539237,0.618135,0.666964,0.672385,0.635249,0.570068,0.497674,0.436011,0.393138,0.370767,0.368321,0.384622,0.417526,0.46279,0.515668,0.571348,0.625544,0.675693,0.722276,0.768935,0.81881,0.872928,0.929374,0.98233,1.02126,1.03276,1.00936,0.953194,0.875025,0.790497,0.715925,0.664628,0.6425,0.651134,0.690188,0.756555
0.886519,0.708632,0.568135,0.460142,0.379858,0.323066,0.286629,0.269091,0.271107,0.294907,0.345027,0.428202,0.550497,0.708821,0.878372,1.01565,1.07603,1.03875,0.920313,0.763372,0.610679,0.484478,0.390101,0.324732,0.283315,0.261404,0.256128,0.266225,0.291696,0.332999,0.389425,0.456254,0.522215,0.573089,0.597079,0.589962,0.557162,0.511357,0.466693,0.431848,0.4106,0.404078,0.412104,0.433461,0.465746,0.506634,0.553975,0.605695,0.659961,0.715527,0.771812,0.827567,0.880234,0.92569,0.958171,0.970599,0.956523,0.915423,0.853622,0.782182,0.71394,0.661417,0.635444,0.642335,0.686651,0.772896,0.903544
0.764604,0.700832,0.638927,0.575463,0.511683,0.451557,0.400022,0.361967,0.3416,0.34094,0.361468,0.405034,0.472725,0.561003,0.656559,0.73894,0.786518,0.785174,0.735253,0.651382,0.554529,0.461366,0.381519,0.318873,0.27391,0.245871,0.234155,0.238509,0.259738,0.299735,0.360218,0.439331,0.527025,0.606813,0.660869,0.677566,0.65733,0.612513,0.560588,0.513912,0.478744,0.457377,0.449903,0.455082,0.470784,0.495384,0.527861,0.567631,0.61452,0.668847,0.731248,0.801219,0.876092,0.950136,1.01379,1.05362,1.0555,1.01422,0.936739,0.839239,0.741226,0.660516,0.610204,0.595556,0.618723,0.681623,0.78431
0.714265,0.638133,0.567961,0.501617,0.440285,0.386757,0.34426,0.316122,0.305716,0.315339,0.347603,0.405921,0.492505,0.602426,0.715889,0.803182,0.83695,0.806686,0.725012,0.620082,0.519758,0.438254,0.37908,0.340807,0.320578,0.315549,0.323252,0.342076,0.370765,0.407645,0.449786,0.492184,0.52778,0.550123,0.555546,0.544377,0.520915,0.492243,0.466072,0.447474,0.439069,0.441957,0.456213,0.480814,0.513508,0.552055,0.594551,0.639547,0.686333,0.735325,0.787947,0.844555,0.903333,0.959562,1.00498,1.02775,1.0155,0.96453,0.882318,0.784316,0.688409,0.61049,0.561944,0.547014,0.567252,0.624134,0.71751
0.445032,0.444761,0.440913,0.428885,0.408129,0.381826,0.355734,0.336968,0.332876,0.348763,0.389523,0.460647,0.566223,0.701808,0.844227,0.956018,1.00011,0.959542,0.848068,0.701638,0.557343,0.43599,0.343708,0.278788,0.236996,0.214584,0.209577,0.221795,0.253136,0.307221,0.387354,0.491079,0.60258,0.695492,0.743661,0.735287,0.680034,0.6031,0.530822,0.477031,0.445926,0.437447,0.449885,0.479852,0.521297,0.568003,0.614429,0.656559,0.693166,0.72694,0.764075,0.809691,0.86616,0.932178,1.00122,1.05967,1.08834,1.07396,1.0156,0.924865,0.821047,0.724634,0.651417,0.607099,0.591458,0.601709,0.632574
0.534628,0.550475,0.558081,0.544837,0.507524,0.452852,0.39367,0.343581,0.312827,0.305475,0.323862,0.371596,0.452915,0.566769,0.696359,0.810299,0.873038,0.863035,0.786153,0.67172,0.553778,0.452453,0.374616,0.319979,0.285752,0.269191,0.268661,0.283816,0.315397,0.364454,0.430583,0.508679,0.585933,0.645787,0.674186,0.66577,0.626502,0.570906,0.515238,0.469526,0.43808,0.42203,0.421028,0.433871,0.458656,0.493919,0.538606,0.591795,0.652583,0.720077,0.793223,0.869601,0.944658,1.01126,1.05967,1.07837,1.05752,0.9971,0.907978,0.807617,0.714479,0.644521,0.609982,0.617417,0.672913,0.785203,0.963297
0.585525,0.512466,0.447259,0.38844,0.336805,0.294078,0.262203,0.243381,0.240353,0.255719,0.293218,0.358121,0.454892,0.579674,0.709417,0.80654,0.836363,0.788357,0.68328,0.559097,0.448375,0.364214,0.307103,0.273167,0.258316,0.25952,0.274823,0.303525,0.34539,0.399429,0.46232,0.526628,0.58045,0.612171,0.615344,0.591471,0.549406,0.502014,0.461555,0.434699,0.423938,0.429702,0.45113,0.485444,0.527113,0.570315,0.610191,0.643903,0.671765,0.698017,0.730108,0.774038,0.832864,0.905739,0.985895,1.05788,1.09847,1.08988,1.02853,0.926458,0.805827,0.690267,0.596995,0.531146,0.490796,0.471227,0.466064
0.516553,0.52554,0.525437,0.503388,0.457179,0.39509,0.330861,0.277423,0.242918,0.229104,0.236179,0.265706,0.320458,0.400451,0.49548,0.585045,0.643988,0.654301,0.61578,0.546019,0.468865,0.400089,0.346513,0.309667,0.288947,0.28353,0.293285,0.318979,0.361973,0.423135,0.500503,0.585437,0.660112,0.704775,0.70702,0.668092,0.602227,0.529811,0.468675,0.427032,0.406858,0.407834,0.4289,0.467675,0.519074,0.577123,0.635593,0.688883,0.733524,0.769655,0.801016,0.831261,0.862554,0.895162,0.927069,0.953581,0.967995,0.965399,0.944283,0.906772,0.858079,0.80541,0.756109,0.714506,0.682048,0.658111,0.640474
0.635619,0.572284,0.514849,0.462852,0.416905,0.378178,0.348141,0.328581,0.321538,0.328277,0.349595,0.385741,0.435215,0.492322,0.54531,0.580902,0.589406,0.568769,0.525528,0.471945,0.420675,0.379076,0.350018,0.33404,0.330754,0.339436,0.359158,0.389141,0.428367,0.474877,0.524978,0.572548,0.609393,0.628577,0.626947,0.606209,0.572421,0.534277,0.500528,0.476485,0.464509,0.465208,0.47798,0.500842,0.530267,0.562942,0.596368,0.629199,0.6617,0.696218,0.736896,0.786778,0.846552,0.913576,0.980438,1.03357,1.05529,1.03514,0.975344,0.889709,0.798226,0.721286,0.675365,0.668466,0.705141,0.789877,0.92522
0.605965,0.531246,0.465102,0.406504,0.355864,0.31421,0.282794,0.26315,0.257204,0.266476,0.292769,0.338279,0.404127,0.486497,0.571943,0.640754,0.674159,0.663054,0.612837,0.540454,0.465292,0.399549,0.34835,0.312744,0.292159,0.285914,0.293952,0.3169,0.355794,0.411132,0.480829,0.556925,0.623583,0.663755,0.667069,0.634926,0.579846,0.519873,0.471303,0.442033,0.434476,0.448855,0.483971,0.535451,0.593477,0.646703,0.685502,0.705099,0.707807,0.703136,0.704754,0.722784,0.763067,0.8276,0.912885,1.00576,1.08124,1.11471,1.09259,1.01826,0.91037,0.794655,0.693369,0.615885,0.562586,0.529562,0.510562
