rdev1_1951,rdev1_1952,rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017
0.312072,0.317203,0.421502,0.379661,-0.489654,-0.471881,-0.544428,0.0847058,-0.0325292,-0.512844,0.303416,0.0348327,0.342417,-0.52053,-1.11421,-0.453041,-1.08164,-2.20197,-0.224447,-0.0295278,-0.170824,-0.115563,-0.135289,0.0668006,-0.447845,-0.0848446,-0.35126,-1.11607,-0.484085,-0.752594,-0.725775,-0.824299,-0.958965,-0.426603,0.141037,-0.331751,0.400004,-0.606599,0.501731,-0.10227,0.766344,0.740689,0.789713,0.186714,0.733812,1.14682,1.20345,0.267461,0.517639,0.707438,0.763513,0.895209,0.298783,0.318865,0.33538,0.820681,-0.582964,0.812924,-1.06883,0.753417,0.298479,-0.291542,0.296552,0.325067,0.303873,0.32645,0.589004
0.112314,0.343623,0.60417,0.222857,-0.179871,-0.653588,-0.329432,0.201825,0.113102,-0.486626,0.32544,0.342027,0.297862,-0.204711,-0.586597,-0.863857,-0.385829,-1.97941,-0.396222,-0.163422,-0.209958,-0.196111,-0.0749094,0.128686,-0.458173,0.0860176,-0.274497,-0.983594,-0.544034,-0.815176,-0.626301,-0.892544,-1.13097,-0.601219,0.185526,-0.358387,0.537879,-0.536098,0.436509,-0.0103585,0.747267,0.434257,0.633402,-0.223138,0.568499,0.954719,0.963946,0.214375,0.527692,0.543554,0.783148,0.733931,0.195404,0.156171,-0.01784,0.441887,-0.893123,0.520871,-1.0273,0.712864,0.380549,-0.324299,0.444646,0.412557,0.410111,0.537846,0.923433
0.333432,0.0879323,0.50898,0.351608,-0.275216,-0.838916,-0.621563,-0.218653,-0.168295,-1.14006,-0.0296734,-0.0283673,0.105527,-0.583597,-0.32544,-0.388767,-1.11775,-1.31859,-0.361906,0.0186171,-0.404423,-0.341266,-0.307926,-0.0567569,-0.530393,-0.0981974,-0.304909,-1.04519,-0.343863,-0.539483,-0.588597,-0.695389,-1.02159,-0.24414,0.434824,-0.0682311,0.748528,-0.336457,0.710506,0.189266,0.930638,0.591393,0.950121,0.147319,0.718223,1.09724,1.10651,0.205273,0.555557,0.745179,0.898835,0.907234,0.421008,0.395337,0.228506,0.638248,-0.81118,0.295521,-1.4369,0.441303,-0.0582922,-0.585393,0.227674,0.353881,0.406498,0.703705,0.850897
0.162834,-0.0543051,0.351061,0.122151,-0.445868,-0.823989,-0.607817,-0.102285,-0.118572,-0.531699,0.154928,0.0652852,0.464616,-0.0779729,-0.732694,-0.298067,0.0747119,-0.845258,-0.0573043,0.0842099,-0.113258,-0.43928,-0.481446,-0.214483,-0.650487,-0.234518,-0.546274,-1.22953,-0.65545,-0.778347,-0.715354,-0.934261,-1.12715,-0.340202,0.219245,-0.352293,0.550206,-0.550317,0.574865,-0.0297516,0.881525,0.710737,1.06766,0.226863,0.817059,1.05951,1.0752,0.111352,0.519493,0.659377,0.812387,0.761213,0.33826,0.460766,0.357632,0.702908,-0.711239,0.400585,-1.32158,0.512943,-0.0214227,-0.383213,0.269586,0.243322,0.339851,0.676437,0.771713
0.20855,0.136804,0.330158,0.378527,-0.0720181,-0.75528,-0.495878,0.28881,0.299206,-0.144432,0.224425,0.0940311,0.822624,0.00827538,-0.361741,-0.0456549,-0.351332,-1.70729,-0.542372,-0.456889,-0.817311,-0.858437,-0.651966,-0.227388,-0.654669,-0.134758,-0.347332,-1.0592,-0.325519,-0.633817,-0.831626,-0.88268,-1.22453,-0.679226,0.107019,-0.591627,0.468211,-0.641079,0.443309,-0.191355,0.806572,0.50062,0.946708,-0.0880419,0.765623,0.988792,0.978835,-0.0102294,0.361634,0.537304,0.709575,0.780705,0.287977,0.513137,0.445676,1.02449,-0.271593,0.790271,-1.01255,0.546577,0.306023,-0.381375,0.246028,0.365561,0.333891,0.710063,1.01445
0.00138121,0.15934,-0.0337817,0.0223178,-0.155519,-0.705323,-0.71969,0.326565,0.398572,-0.462764,0.390155,0.470839,0.815653,-0.0267664,0.0290464,0.0974678,-0.660663,-1.81299,-0.601524,-0.478547,-0.723518,-0.641588,-0.557722,-0.16018,-0.585062,-0.025784,-0.236513,-1.06907,-0.36603,-0.71975,-0.763771,-1.00523,-1.18614,-0.751803,0.0365159,-0.368564,0.529702,-0.424259,0.45718,-0.0506042,1.04769,0.647721,0.907966,0.005123,0.556932,0.921171,0.933436,-0.0484381,0.246443,0.427292,0.730024,0.678721,0.384659,0.632101,0.41582,1.17726,-0.12865,0.740783,-0.923182,0.67705,0.118487,-0.496155,0.0234907,0.331039,0.161343,0.417411,0.651203
-0.0946037,0.113877,0.257862,0.232059,-0.148395,-0.607142,-0.555672,0.191533,0.441007,0.0238628,0.615963,0.46914,0.858731,0.232311,-0.0174922,-0.268328,-0.278458,-0.758141,-0.0745743,0.13166,-0.000803671,-0.377573,-0.185209,-0.0709166,-0.404117,0.0864844,-0.385767,-0.886509,-0.399868,-0.741029,-0.66336,-0.918548,-0.931376,-0.49606,0.190984,-0.422254,0.659496,-0.621654,0.268267,-0.258681,0.603113,0.156523,0.477065,-0.395638,0.228032,0.530225,0.580112,-0.312673,0.206688,0.381736,0.699971,0.646988,0.252493,0.156267,0.191583,0.736879,-0.446338,0.683714,-1.0406,0.760888,0.105488,-0.371903,0.0199677,0.119243,0.0388119,0.306075,0.480715
0.272912,0.127717,0.751056,0.255701,-0.28921,-0.580295,-0.719444,0.225864,0.325475,-0.40948,0.554302,0.383912,0.607029,0.0947322,-0.248016,-0.268841,-0.0537668,-0.127864,0.303386,0.360182,0.0440599,-0.128359,-0.0153379,0.205492,-0.381898,0.276213,-0.180907,-0.813257,-0.184277,-0.619655,-0.569591,-0.747157,-0.812897,-0.299121,0.480173,-0.129938,0.716351,-0.469022,0.322012,-0.183636,0.604872,0.242645,0.458387,-0.435958,0.128942,0.556017,0.635995,-0.290361,0.205957,0.244618,0.553055,0.52181,-0.0461974,-0.0963869,-0.11895,0.442872,-1.00039,0.18108,-1.38511,0.513442,0.00458254,-0.530914,-0.0219046,-0.0103903,-0.0661915,0.266462,0.332068
-0.114605,-0.0956079,0.371396,0.35511,-0.00824423,-0.75074,-0.346136,0.285078,0.232221,-0.46745,0.460003,0.501408,0.452914,0.139271,-0.263774,-0.154409,-0.534157,-2.11774,-0.64288,-0.379568,-0.413804,-0.481154,-0.211261,0.230861,-0.317502,0.228201,-0.157745,-0.782031,-0.285202,-0.644693,-0.630719,-0.925495,-1.18049,-0.52242,0.0499871,-0.462355,0.580563,-0.590613,0.321393,-0.0822916,0.804784,0.437475,0.661775,0.0450817,0.676681,1.01966,1.0501,0.208589,0.588171,0.838272,0.873268,0.786724,0.242448,0.106895,0.104611,0.379929,-0.849146,0.317298,-1.25152,0.610435,0.151251,-0.495118,0.106279,0.400923,0.182849,0.51409,0.69131
0.242395,0.131297,0.649837,0.402469,-0.162722,-0.719462,-0.284198,0.260566,0.0626729,-0.407514,0.419165,0.231477,0.815826,0.247917,-0.0403111,-0.21056,-1.00279,-1.38417,-0.446596,-0.465699,-0.645311,-0.700318,-0.546869,-0.166756,-0.611416,-0.0313565,-0.389845,-0.821905,-0.230694,-0.639695,-0.445897,-0.61498,-0.779831,-0.231546,0.409683,-0.273701,0.645193,-0.581869,0.363391,-0.209003,0.735676,0.55016,0.569366,-0.266203,0.493497,0.912773,0.845767,-0.0652302,0.426114,0.576816,0.714284,0.720052,0.287425,0.245798,0.201817,0.775858,-0.705328,0.590117,-1.19933,0.820463,0.292309,-0.394446,0.240336,0.244172,0.129339,0.256831,0.427208
-0.0764748,0.0166154,0.191686,0.172334,-0.483922,-0.768276,-0.642775,0.28135,0.113054,-0.423052,0.79157,0.632542,1.04458,0.157538,-0.030824,-0.919856,0.285472,-0.738456,-0.187548,-0.148361,-0.526204,-0.593508,-0.506131,-0.101089,-0.506852,0.00101341,-0.388128,-0.917982,-0.522837,-0.693268,-0.73417,-0.920101,-1.09969,-0.597696,0.011108,-0.414542,0.434833,-0.476155,0.245785,-0.199374,0.730877,0.472554,0.633482,-0.0403843,0.621829,0.858878,1.07418,0.109286,0.450471,0.667938,0.721177,0.748512,0.219809,0.184048,-0.0248744,0.619071,-0.950033,0.381789,-1.20129,0.820838,0.178541,-0.259119,0.47983,0.443509,0.355532,0.297394,0.642532
0.205018,-0.234486,0.454962,0.0842962,-0.413252,-1.01628,-0.564962,0.0448745,-0.125515,-0.775912,0.0966479,0.217379,0.416223,-0.525958,-0.771897,-0.463366,-0.0187011,-1.18407,-0.2261,0.281709,-0.059013,-0.445657,-0.306812,-0.0819095,-0.725784,-0.124369,-0.41307,-1.12159,-0.392902,-0.682553,-0.552947,-0.646276,-0.766608,-0.185824,0.381545,-0.283153,0.50839,-0.62593,0.313754,-0.372104,0.614183,0.229876,0.59015,-0.0772107,0.408317,0.836464,0.883398,0.0408762,0.432898,0.593677,0.782461,0.750933,0.248565,0.291251,0.287408,0.757686,-0.455969,0.82699,-0.678798,1.12034,0.434155,-0.125254,0.584744,0.429817,0.553715,0.272856,0.557348
-0.103442,0.0391027,0.351878,0.0830301,-0.776458,-0.80175,-0.833232,-0.146431,-0.131847,-0.92783,0.158809,0.260087,0.460834,-0.28602,-0.12443,-0.315713,-0.338764,-0.828985,-0.210356,0.0783205,-0.442105,-0.533759,-0.437526,0.0308382,-0.460195,0.0900845,-0.169753,-0.846165,-0.244274,-0.472568,-0.508401,-0.706231,-1.19287,-0.393745,0.246379,-0.343833,0.50458,-0.695937,0.325524,-0.195714,0.72925,0.409047,0.697232,-0.0495278,0.492005,0.918214,0.943983,0.167634,0.269052,0.498508,0.692467,0.773159,0.248916,0.252844,0.32751,0.829164,-0.428484,0.892729,-0.66968,1.09251,0.674094,-0.200328,0.525921,0.244224,0.192157,0.277661,0.182025
-0.275317,-0.130215,0.260933,-0.0339027,-0.466578,-0.490897,-0.732644,-0.0618903,0.0387646,-0.78615,0.0193875,0.0490258,0.144201,-0.537952,-0.744722,-0.52573,-0.488653,-0.837046,0.367359,0.369131,0.1037,-0.141356,-0.0129232,0.163928,-0.443582,0.080498,-0.343926,-0.820166,-0.317612,-0.694474,-0.509753,-0.703514,-0.931107,-0.175016,0.435529,-0.294499,0.621318,-0.576424,0.520309,0.0494597,0.908414,0.662863,0.748566,-0.0311392,0.607833,1.05516,0.873594,-0.115712,0.239862,0.401391,0.559055,0.673107,0.124934,0.220534,0.207404,0.780431,-0.626983,0.63303,-0.991714,0.62484,0.150973,-0.493245,0.233477,0.054515,0.284456,0.38362,0.753413
-0.174569,-0.229721,0.207127,-0.0485458,-0.309287,-0.902137,-0.676692,-0.312184,-0.173746,-0.711965,-0.123564,0.105205,0.438565,-0.16998,-0.334823,0.111352,-0.239978,-0.0894555,0.770559,0.663892,0.106531,-0.0047778,-0.0713682,0.0860929,-0.704655,-0.22528,-0.414148,-1.1956,-0.558618,-0.857054,-0.706766,-0.921687,-0.982219,-0.398081,0.431003,-0.250191,0.715813,-0.670475,0.386336,-0.14139,0.634026,0.0347333,0.47877,-0.177364,0.358279,0.633455,0.752255,-0.111087,0.336614,0.520395,0.791333,0.881988,0.29588,0.217766,0.161223,0.716519,-0.738014,0.53481,-1.10957,0.727732,0.206267,-0.208961,0.367344,0.364286,0.433637,0.767079,0.833185
0.108079,0.292857,0.454755,0.545598,-0.452136,-0.750203,-0.595182,-0.0112607,0.271858,-0.19511,0.0930272,0.479782,0.6318,0.198696,-0.366665,0.138399,0.0275054,-0.579183,-0.111864,-0.0799693,-0.316436,-0.322016,-0.257524,0.0599308,-0.506528,0.061206,-0.0671478,-0.791939,-0.228765,-0.552645,-0.393773,-0.782207,-0.89446,-0.480229,0.183202,-0.471234,0.472218,-0.720255,0.263393,-0.317116,0.500281,0.0273388,0.475229,-0.279408,0.351552,0.739326,0.645345,-0.214829,0.35291,0.36379,0.564386,0.607638,0.123024,0.210368,0.0701015,0.518368,-0.778842,0.562276,-1.32329,0.518045,0.179962,-0.436745,0.0918873,0.345187,0.461792,0.325133,0.716813
-0.025314,0.255397,0.437743,0.486498,-0.36828,-0.841601,-0.322896,0.0427329,-0.0211121,-0.508577,0.490343,0.375109,0.709028,-0.0393566,-0.46857,-0.133035,-0.192793,-0.606096,0.371189,0.251645,-0.224258,-0.316671,-0.207172,0.00620059,-0.500228,0.0268262,-0.138396,-0.901495,-0.316968,-0.427424,-0.577315,-0.655671,-0.669171,-0.260611,0.346214,-0.26314,0.64385,-0.474135,0.320096,-0.265055,0.59785,0.164328,0.511224,-0.302144,0.322133,0.695501,0.612078,-0.104565,0.374277,0.421896,0.642269,0.498519,0.11109,0.123907,-0.00695978,0.438199,-0.991852,0.216181,-1.24151,0.550535,0.167797,-0.428169,0.302606,0.279621,0.39366,0.401334,0.319122
0.265295,-0.318666,0.512313,0.247383,-0.610156,-0.93862,-0.50573,-0.0991322,0.0604,-0.198967,0.218224,0.32251,0.630922,0.266982,-0.310044,-0.248954,0.156111,-1.17861,0.264609,0.26305,-0.23654,-0.426463,-0.43226,0.00691595,-0.63067,-0.302488,-0.203813,-0.813536,-0.222877,-0.286223,-0.355681,-0.412067,-0.507558,0.000746733,0.486843,-0.393654,0.428302,-0.757898,0.162621,-0.321023,0.431358,0.192337,0.695519,-0.360821,0.58775,0.923562,0.781017,-0.20755,0.273789,0.312993,0.49005,0.436101,-0.0842026,0.170482,0.229519,0.855186,-0.587055,0.896352,-0.806543,0.936142,0.307331,-0.435271,0.144759,-0.0640793,-0.246257,0.223516,0.354
0.112213,-0.178604,0.381896,0.131979,-0.469315,-0.785442,-0.837503,-0.192025,0.123615,-0.802731,0.0936458,0.0385411,0.143867,0.000278635,-0.40471,-0.158762,-0.901219,-1.31732,-0.201331,-0.166491,-0.179578,-0.370302,-0.2229,0.0483279,-0.454418,0.0603149,-0.354599,-0.790672,-0.269145,-0.584482,-0.539625,-0.730896,-0.923117,-0.348513,0.375623,-0.306094,0.637281,-0.480955,0.354804,-0.348146,0.576828,0.156289,0.546572,-0.353689,0.491223,0.841711,0.907299,0.286117,0.718104,0.850581,0.984374,1.02605,0.519469,0.4178,0.123647,0.659567,-0.69927,0.556132,-1.16466,0.826837,0.368628,-0.135955,0.539922,0.453967,0.333678,0.302492,0.665611
0.320572,0.0925215,0.623142,0.228226,-0.257523,-0.662379,-0.488234,0.0957869,0.066235,-0.56054,0.218523,0.460274,0.635536,0.116127,-0.0569341,0.257319,-0.830746,-0.679416,-0.0423895,-0.158941,-0.429638,-0.596249,-0.397328,0.0106051,-0.435118,0.0546967,-0.339774,-0.83888,-0.306587,-0.456065,-0.439962,-0.717637,-1.07662,-0.270603,0.27112,-0.438561,0.532023,-0.688126,0.125524,-0.337343,0.583961,0.166585,0.540154,-0.108225,0.476579,0.866016,0.886858,0.15655,0.386791,0.460215,0.648766,0.574587,0.0211715,-0.0051408,-0.186752,0.41049,-0.894642,0.426926,-1.18283,0.855204,0.406969,-0.207503,0.578133,0.450987,0.303973,0.324597,0.46292
-0.168036,0.164013,0.712557,0.401768,-0.143758,-0.329,-0.747005,0.32532,0.0654324,-0.395466,0.198525,0.389656,0.497617,-0.0482247,-0.385985,-0.267852,-0.899437,-0.725157,-0.1494,-0.126633,-0.365205,-0.342419,-0.244345,-0.0197494,-0.385712,0.0193261,-0.184291,-0.757786,-0.192614,-0.454043,-0.377463,-0.567056,-0.966661,-0.0223021,0.307336,-0.319022,0.507146,-0.642314,0.232403,-0.274769,0.661678,0.216681,0.509975,-0.127826,0.371293,0.586875,0.579941,-0.15383,0.167261,0.135143,0.357355,0.476012,-0.108999,0.241773,0.220369,0.642438,-0.620028,0.831466,-0.957843,0.886543,0.288675,-0.31573,0.0823586,0.206835,0.300465,0.509149,0.717728
-0.207012,-0.447776,0.201544,-0.0877027,-0.700089,-1.01485,-0.721624,0.023238,0.0528425,-0.725428,0.225769,0.447701,0.655033,-0.0623475,-0.292085,-0.0412935,-0.909346,0.0716224,0.418638,0.488727,0.0143079,-0.0159624,-0.0750486,0.0579738,-0.463139,-0.17844,-0.494023,-0.959103,-0.412615,-0.617237,-0.327956,-0.498352,-0.701223,-0.10887,0.340179,-0.312787,0.565663,-0.734584,0.250009,-0.10105,0.755066,0.393968,0.781292,-0.0499123,0.610211,0.833185,0.712546,-0.0129213,0.222967,0.399932,0.58791,0.653184,0.241091,0.356308,0.281828,0.713876,-0.507576,0.653817,-1.26285,0.465203,-0.0720844,-0.519078,0.0545677,-0.00166446,0.196474,0.592471,0.371048
0.181421,0.394388,0.332034,0.352854,-0.34412,-0.734263,-0.765904,0.106706,0.242406,-0.449025,0.203098,0.0303298,0.543026,-0.322951,-0.471712,-0.267121,-1.053,-2.09961,-0.456174,-0.214328,-0.248185,-0.374243,-0.279684,0.0749048,-0.591463,-0.0184033,-0.462051,-0.952686,-0.442234,-0.733204,-0.58212,-0.632386,-0.949038,-0.445631,0.248716,-0.498012,0.404006,-0.786847,0.124251,-0.129165,0.629472,0.374377,0.733766,-0.0474738,0.620534,0.918566,0.843607,0.0681658,0.399104,0.592146,0.695185,0.764977,0.431856,0.442342,0.408079,1.21082,-0.229697,1.06887,-0.819475,0.925143,0.282205,-0.411883,0.211922,0.244658,0.380653,0.678147,0.697106
-0.305641,0.0714509,0.456305,0.268533,-0.711773,-0.576759,-0.592922,-0.064484,0.0494464,-0.596519,0.100213,0.208836,0.329975,-0.241746,-0.40506,-0.11695,-1.19064,-0.658252,-0.14388,0.163683,-0.0564817,-0.125744,-0.136833,0.166128,-0.264106,0.101542,-0.241789,-0.92076,-0.442442,-0.747687,-0.584713,-0.812107,-1.09398,-0.455246,0.153646,-0.455782,0.239806,-0.939951,0.195423,-0.257052,0.499836,0.28918,0.746783,-0.144941,0.655286,0.867634,1.06053,0.194954,0.57386,0.922791,0.883777,0.983601,0.43878,0.567011,0.421241,0.970622,-0.517794,0.698601,-1.15806,0.635998,0.0833948,-0.576509,0.0403753,0.226903,0.251849,0.634138,0.510194
0.177604,0.0997005,0.288348,0.0606237,-0.412144,-0.757597,-0.850558,0.0456353,-0.174945,-0.637879,0.207209,0.0549315,0.730315,-0.355756,-0.408094,-0.0493046,0.35063,0.14162,0.430209,0.332326,-0.131502,-0.469427,-0.439174,-0.163241,-0.699119,-0.137526,-0.314501,-0.939578,-0.375032,-0.672475,-0.500889,-0.787276,-0.884801,-0.564439,0.176247,-0.501167,0.321702,-0.979318,0.0616173,-0.391766,0.493284,0.389685,0.722248,-0.0431237,0.732413,0.91336,0.975053,0.117951,0.528475,0.649586,0.682861,0.755414,0.0996804,0.24883,0.173868,0.689,-0.461817,0.643442,-1.0688,0.7427,0.24694,-0.348597,0.12925,0.352237,-0.0344594,0.24852,0.414507
0.353192,0.0752973,0.135366,0.0751462,-0.743997,-0.712564,-0.906231,0.0261206,0.0625031,-0.581862,0.332446,0.424776,0.717192,-0.0405952,-0.585504,-0.718308,0.0604642,-1.4676,-0.347273,-0.073021,-0.402498,-0.394597,-0.113465,0.103514,-0.360171,0.418024,-0.00912988,-0.495338,-0.18494,-0.493058,-0.518904,-0.897284,-0.95308,-0.381672,0.288314,-0.33348,0.725421,-0.458365,0.571675,-0.0556301,0.825418,0.419766,0.509118,-0.211292,0.450241,0.618322,0.689867,-0.0731157,0.317326,0.536398,0.674811,0.671541,0.19032,0.433786,0.214173,0.654059,-0.644213,0.697426,-1.1089,0.658993,0.215079,-0.361019,0.111769,0.0969525,0.255709,0.399809,0.851468
-0.178787,-0.0310851,0.287952,0.182546,-0.520487,-0.58589,-0.491782,0.320457,0.264547,-0.302883,0.490953,0.577828,1.15497,0.079158,-0.352823,-0.0830795,-0.0215025,-0.992389,-0.0887573,0.0861047,-0.205817,-0.39853,-0.248791,-0.00747008,-0.625986,-0.00456467,-0.434225,-0.990923,-0.51255,-0.743625,-0.684364,-0.855285,-1.1203,-0.49588,0.101139,-0.372211,0.585658,-0.58168,0.36763,-0.0668099,0.709664,0.58204,0.881509,0.00815711,0.711266,1.09644,0.957306,0.120383,0.381795,0.520004,0.555625,0.492535,-0.052428,0.120747,0.00720616,0.533117,-0.701702,0.654617,-0.86802,0.894523,0.231984,-0.484775,-0.0701912,-0.218873,-0.117108,0.0531681,0.515702
-0.00249122,0.272372,0.560537,0.638635,-0.233256,-0.733819,0.0250821,0.238826,0.198828,-0.553868,0.601731,0.435248,0.729825,0.271841,-0.537397,-0.149694,0.0398844,-1.20868,-0.338583,-0.198981,-0.452435,-0.570734,-0.272094,-0.00036346,-0.431306,-0.0202053,-0.263393,-1.02051,-0.392025,-0.678989,-0.622989,-0.913797,-1.17464,-0.531407,-0.0223729,-0.444292,0.483326,-0.711014,0.243951,-0.30018,0.628052,0.401428,0.605776,-0.140562,0.404397,0.767968,0.841802,-0.0345244,0.408669,0.386178,0.577277,0.472608,0.136973,0.262256,0.0218888,0.56826,-0.721141,0.62545,-1.02046,0.887928,0.278466,-0.478755,0.354658,0.28267,0.187734,0.343,0.951785
-0.264778,-0.0898745,0.843694,0.552724,-0.408169,-0.380489,-0.231242,-0.0391698,0.124897,-0.912925,0.33906,0.203871,0.839386,-0.198489,-0.0797821,-0.0852602,-0.461273,-1.32274,-0.551853,-0.260517,-0.613085,-0.551754,-0.353382,-0.146144,-0.490483,0.0713236,-0.0927052,-0.710379,-0.240631,-0.44465,-0.653538,-0.833798,-1.05896,-0.660876,-0.0220956,-0.789065,0.367101,-0.786185,0.165106,-0.322161,0.773799,0.411368,0.749853,-0.0922239,0.749085,0.994194,1.02925,-0.0106177,0.411431,0.656312,0.704369,0.78437,0.369818,0.42838,0.29145,0.807866,-0.559321,0.777228,-0.953833,0.889576,0.206176,-0.435061,0.322181,0.182796,0.174952,0.169208,0.512824
-0.244293,0.123524,0.517387,0.19957,-0.471379,-0.831509,-0.416742,-0.12679,0.0283435,-0.143061,0.280412,0.356939,0.698262,0.230152,-0.322556,-0.361083,-0.163195,-0.873573,0.0184187,-0.223586,-0.448906,-0.613665,-0.521279,-0.286855,-0.690743,-0.147127,-0.366787,-1.17286,-0.416942,-0.677188,-0.570992,-0.876552,-1.06237,-0.422173,0.215377,-0.495398,0.429494,-0.803705,0.216578,-0.237036,0.577118,0.285942,0.578453,-0.176647,0.574488,0.797339,0.816375,-0.163826,0.240142,0.470345,0.526076,0.589231,0.323367,0.353561,0.273535,0.924941,-0.355824,0.925219,-0.833318,0.958828,0.324625,-0.352106,0.409508,0.493825,0.390785,0.800812,0.640615
0.0419506,0.290159,0.417755,0.422192,-0.554987,-0.674752,-0.22963,0.0913255,-0.0475399,-0.267638,0.279592,0.215855,0.576813,-0.105117,-0.779759,-0.522189,-0.217202,-1.22763,-0.124097,-0.00232809,-0.190906,-0.147507,-0.128874,0.195382,-0.331293,0.190537,-0.217858,-0.939406,-0.484087,-0.839458,-0.814183,-1.18041,-1.37729,-0.755557,-0.122415,-0.489984,0.333522,-0.651356,0.319704,-0.135719,0.739713,0.435455,0.713247,-0.0196641,0.595343,0.937795,0.991711,0.181732,0.338177,0.636327,0.634688,0.794166,0.216246,0.30828,0.169328,0.848721,-0.733175,0.727712,-1.04177,0.767418,0.264344,-0.375269,0.315528,0.321985,0.342547,0.404521,0.58914
0.0472877,0.229872,0.408337,0.497202,-0.180181,-0.645295,-0.294005,0.24244,0.0226856,-0.260827,0.338681,0.345372,0.610106,-0.186227,-0.481989,-0.640248,-0.244761,-1.359,-0.320977,0.0894555,-0.359451,-0.250202,-0.295072,-0.0143779,-0.573534,-0.0951936,-0.494969,-1.10407,-0.684112,-0.919745,-0.779499,-1.19754,-1.23174,-0.53153,0.224738,-0.376704,0.602467,-0.673041,0.407514,-0.00472815,0.647985,0.417387,0.612386,-0.322188,0.470482,0.792529,0.936348,0.0409037,0.584229,0.638247,0.742303,0.795292,0.356002,0.320412,0.111567,0.802902,-0.655109,0.577876,-0.908399,0.76793,0.41251,-0.304376,0.262421,0.442786,0.329919,0.645036,0.691113
0.394003,0.515712,0.383817,0.615117,-0.411635,-1.00076,-0.427402,-0.0317537,0.140066,-0.733225,0.219907,0.433569,0.596061,-0.00363841,-0.398217,-0.546813,-0.0660742,-1.21953,-0.137578,-0.0912443,-0.456697,-0.553356,-0.573094,-0.31688,-0.874835,-0.357799,-0.611304,-1.18327,-0.729659,-1.01503,-1.01577,-1.08849,-1.14828,-0.58595,0.157014,-0.321823,0.6689,-0.507701,0.469501,0.0136998,0.817179,0.512907,0.77979,-0.165507,0.546889,1.01095,0.936085,0.171976,0.511977,0.668536,0.808843,0.707587,0.318279,0.17478,0.261552,0.810759,-0.511733,0.617863,-0.788588,0.970433,0.619243,-0.0925187,0.448765,0.485064,0.242951,0.404777,0.474287
0.33623,0.49687,0.677693,0.575276,-0.171444,-0.692187,-0.546129,0.18041,-0.166119,-0.400684,0.269404,0.127584,0.65132,-0.591053,-0.55846,-0.564869,0.146089,-1.26113,-0.0737876,-0.209271,-0.406614,-0.657215,-0.663227,-0.431355,-0.822281,-0.489303,-0.680826,-1.29663,-0.714014,-1.02153,-0.857675,-1.0019,-0.972954,-0.464634,0.152677,-0.388722,0.595026,-0.482648,0.28173,-0.210751,0.657783,0.383724,0.577089,-0.225476,0.491174,1.01783,1.12747,0.33043,0.741285,1.02269,1.02513,0.934274,0.33248,0.309702,0.329588,0.681095,-0.462737,0.70316,-0.923291,1.09017,0.493137,-0.230468,0.353306,0.316822,0.229755,0.360554,0.702566
0.531967,0.287954,0.660789,0.436719,-0.152427,-0.579807,-0.377237,-0.0232006,-0.112194,-0.337302,0.304825,0.208024,0.492193,-0.210465,-0.234044,-0.326467,0.0167292,-0.962009,0.0808895,-0.213532,-0.294766,-0.652205,-0.647275,-0.388228,-0.815323,-0.422426,-0.734776,-1.27882,-0.962754,-1.09086,-0.8691,-0.992466,-1.19095,-0.651559,0.0273335,-0.562773,0.508315,-0.59018,0.245081,-0.170876,0.626485,0.480169,0.788952,0.0571189,0.664051,0.960241,0.952585,0.14617,0.444357,0.716813,0.795493,0.817204,0.409557,0.395883,0.319543,0.811593,-0.564302,0.557289,-1.23885,0.590625,0.21776,-0.260944,0.407954,0.517407,0.721564,0.870009,0.853378
0.908173,0.707014,0.876367,0.422499,-0.0479946,-0.709552,-0.635957,0.185163,-0.0849916,-0.572783,0.167027,0.430144,0.478882,-0.0307322,-0.606984,-0.42812,0.326291,-1.94151,-0.340194,-0.503441,-0.59778,-0.676368,-0.773157,-0.559662,-0.915588,-0.480921,-0.618915,-1.35149,-0.726944,-0.956501,-0.915656,-1.00805,-1.16042,-0.582559,0.0660257,-0.620437,0.382494,-0.684414,0.304418,-0.0753677,0.688038,0.517128,0.853289,0.184747,0.76786,1.07676,0.993421,0.165032,0.341766,0.572589,0.730455,0.856812,0.396464,0.514455,0.45345,0.928646,-0.38131,0.714606,-1.03993,0.755521,0.268244,-0.155292,0.212353,0.421023,0.617301,0.848455,0.881607
