sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018
43.3078,44.2323,64.0407,77.7141,83.8246,46.3466,17.932,31.4252,51.2233,50.6481,43.1235,52.6439,45.8304,43.7894,21.7722,8.2042,6.47426,13.6069,15.4846,26.7645,33.9698,32.2937,38.9562,49.387,59.0878,67.2345,75.3951,60.4147,50.2249,49.0109,46.114,40.6073,27.4805,24.6106,37.991,62.1425,68.9889,87.0308,77.8993,82.2577,86.6256,103.228,103.656,85.2753,76.867,82.4524,96.3938,96.5039,86.4328,81.0922,98.2819,98.7438,88.2808,67.3358,55.4558,44.5384,51.4497,36.7524,39.3621,35.8915,59.1462,61.5531,56.8076,66.9455,69.9802,91.3757,127.681,180.882
42.3633,33.3203,56.0779,67.1893,64.5134,41.0364,20.792,35.2761,54.1921,53.543,44.171,47.9239,41.1316,36.8262,23.1912,10.2729,4.76387,10.3773,16.7776,29.1646,35.2613,30.9545,33.1797,38.6904,44.4094,49.1045,54.552,45.1782,40.5579,45.0217,44.9838,40.7494,28.8316,27.6496,39.2413,59.173,63.7046,81.4626,76.7869,87.7874,103.038,126.651,126.566,104.147,84.1413,80.2602,82.9595,73.7423,60.9607,54.7875,65.1479,68.7778,71.1069,62.4823,58.7731,52.2262,63.9139,47.8492,54.702,48.8222,71.6511,64.7054,52.7064,53.7585,54.9259,70.4167,113.044,189.99
40.988,48.7235,77.4319,97.9266,86.0573,49.2121,24.938,39.6217,51.9918,53.3735,47.0929,52.9839,39.1472,36.8534,25.9714,17.042,10.0171,15.3561,22.9624,36.8323,41.6859,34.5684,36.2048,40.1627,45.7443,53.9215,63.1621,55.2517,53.8169,60.3558,66.2522,61.795,46.4848,42.5015,51.9074,66.3499,61.314,72.3439,66.566,73.3738,81.1137,100.283,104.948,90.3365,77.745,76.7473,78.3287,72.6788,65.6265,64.8641,82.3021,90.6249,98.491,89.0433,83.8169,73.3056,77.3755,47.7988,45.5785,37.9113,58.0373,61.6153,57.7044,67.9226,67.0842,79.0268,98.7222,139.357
41.8864,37.7055,63.2864,78.718,76.6215,40.5172,18.8311,34.9191,52.0475,42.8292,40.2909,47.4752,43.9845,37.2162,19.4706,8.50707,5.46502,10.5278,14.3872,25.6669,32.4038,29.4102,33.1488,40.8906,49.0307,57.6975,66.2692,59.3671,58.2601,60.2603,56.4089,44.6695,28.2455,21.977,28.4001,42.4602,40.7296,50.7183,50.2732,60.4079,69.9549,86.7302,97.8594,89.3658,77.5998,76.9006,78.6632,70.8513,61.6499,59.1602,74.3731,79.7151,80.2049,71.5659,70.2845,66.3174,75.9841,53.9661,59.7098,51.9248,77.6094,80.8574,76.801,87.2365,82.6133,87.4759,84.6681,94.2668
40.2693,41.4059,70.2726,84.7651,80.0444,47.0844,26.0724,38.5387,50.5464,50.7284,48.3734,58.4351,51.3898,42.8188,27.3721,18.6283,10.9981,13.9559,19.6977,32.8194,37.4903,35.8739,41.458,47.2428,51.2353,57.2729,64.7064,57.9524,55.0771,54.085,53.0797,45.375,29.2323,22.9933,28.5717,42.177,40.588,50.5345,50.1679,59.5801,68.3059,90.3447,101.472,92.8581,85.4154,91.7613,93.658,85.8505,79.0821,76.5836,93.919,99.1975,98.0251,82.3229,70.5539,61.6651,65.6169,41.7855,42.6168,36.9067,59.2544,67.7138,71.1409,90.158,86.138,93.9075,78.1005,74.7242
41.0534,35.6373,59.0763,71.1761,75.9714,43.1729,24.849,35.041,52.009,45.5204,38.2996,48.7425,43.634,46.5772,29.6434,18.6642,6.94329,10.622,14.2029,22.3172,27.843,27.3141,31.8288,42.1298,52.517,61.5778,72.8412,66.7144,62.8024,63.4525,62.5893,54.1037,37.4704,30.8286,35.0394,45.7479,43.4803,54.5556,50.6724,57.5623,68.8566,92.2369,101.223,93.4189,87.1461,89.1577,92.9134,85.1555,72.8596,69.4287,88.9364,95.2764,95.2668,79.3457,68.3175,57.6328,62.46,42.1742,44.1344,39.7498,62.6947,67.0305,66.8762,81.4109,83.1354,103.056,120.222,148.502
37.7959,34.3453,61.0357,66.8978,72.9792,36.1134,17.5493,31.551,47.0237,47.9654,39.3124,44.56,38.9966,35.8913,21.7041,13.2793,5.04103,7.26913,10.7521,19.8508,24.9667,23.7693,28.4121,36.195,43.6456,53.3706,60.1639,54.4738,49.3329,51.1904,50.2084,44.9474,33.283,31.1124,43.9247,64.9057,65.8072,80.5272,71.8579,74.8272,80.881,97.6022,95.5088,78.2719,69.7897,73.1935,82.7286,82.7587,78.3351,78.5645,102.692,109.642,109.211,89.7196,78.3147,67.1302,66.0264,41.788,42.8701,36.0943,56.2648,62.0232,58.0117,65.6951,65.3796,78.0716,86.1013,107.921
52.6667,45.3026,67.8895,78.9551,82.7705,47.0744,29.8817,44.8998,59.2819,56.5552,51.2159,54.0037,46.6746,38.5258,30.9629,17.2861,7.69916,10.0653,11.7875,19.9366,28.0587,28.7492,35.647,46.6714,56.7365,66.4858,74.2399,63.4665,56.8708,54.9161,49.9088,40.8186,26.1791,23.8753,35.3124,58.0896,59.9496,74.0822,67.4434,71.6666,81.5557,101.66,100.284,84.4129,78.9374,86.278,95.5368,92.0246,83.5292,77.0609,94.2493,93.4105,86.7032,68.696,59.353,49.5464,54.125,37.1309,41.3224,36.9215,57.9677,62.5787,58.0356,66.6787,69.4445,90.7572,135.359,207.462
44.6301,38.223,64.1692,80.4079,86.4221,52.2078,30.4229,42.925,56.6166,64.0901,58.7854,63.5847,52.4664,43.2016,25.9252,12.8521,4.2284,8.71431,15.1996,26.9939,35.645,35.4511,40.8496,51.0942,60.7236,72.678,83.3847,72.122,68.064,69.0826,65.2046,54.4118,38.1095,34.3844,44.2758,58.0932,57.8242,71.6692,63.4968,66.6685,72.0856,89.0111,94.1138,84.3031,80.0805,84.5799,89.0514,85.3293,78.2266,74.9913,95.3658,103.052,99.8839,82.7787,72.8385,59.3591,61.6605,41.4527,42.7442,37.2494,58.2894,63.8094,59.6419,71.2599,72.7377,86.7031,96.9738,129.101
45.4212,46.0267,70.1926,90.7014,90.6938,50.0873,25.1666,35.3764,49.6672,57.0304,46.1186,48.7768,41.7705,36.1716,24.1581,15.8531,4.33694,10.005,14.9739,28.6356,41.2879,41.4519,49.0076,60.3072,68.6964,76.807,90.4333,79.5106,72.6351,71.2745,66.7044,52.6024,34.6731,31.162,39.2625,53.8878,53.8737,66.7771,63.6352,69.2055,76.022,95.9847,102.145,87.1161,76.5736,77.7384,80.7397,77.033,69.5839,66.6809,86.8186,98.2044,104.553,95.9592,85.1438,70.5444,69.6475,42.0151,41.2496,32.988,49.8556,55.1769,55.908,74.5601,79.0897,107.625,147.779,220.138
51.3882,43.3645,62.081,77.6612,81.7499,44.2037,25.6632,37.988,46.8738,53.6981,44.4619,49.5912,41.2652,49.5561,26.4504,17.0718,4.97288,10.498,15.5801,29.5311,38.3341,34.7567,40.2122,47.3161,54.4625,63.5052,73.2384,63.5384,56.7338,55.6169,54.0999,46.4485,31.5148,27.7713,34.1442,46.8345,46.3398,59.2326,54.4984,61.9676,71.4556,89.4057,90.8126,77.0983,67.8194,69.299,74.8207,69.1968,63.1409,61.7313,85.4536,95.7326,102.168,92.3882,83.2916,68.0109,65.7407,40.388,38.3082,32.8488,54.6339,64.2801,71.5441,100.896,115.34,145.233,159.813,174.045
40.9518,41.4977,62.7382,80.5498,83.3206,43.5582,22.2663,32.2352,48.6053,45.6328,39.8419,41.4964,35.8723,36.6361,27.127,11.6202,7.53864,14.9154,15.6369,24.1921,28.9289,27.9935,34.78,44.8169,53.3057,62.5256,72.3121,65.4358,60.4029,58.3748,55.3069,47.4932,31.9838,27.5872,37.7053,54.4451,53.9931,64.8398,60.7881,69.1548,76.0664,92.4383,94.7415,82.7506,75.8764,79.395,86.178,81.0231,75.8134,78.9156,105.408,116.034,122.013,103.457,89.8238,69.7892,65.9872,37.878,36.2213,29.4298,46.0785,52.4843,54.5097,67.1856,73.5703,91.8896,101.646,129.091
46.6577,37.9776,57.6564,74.7467,72.5924,42.8088,25.7841,38.5743,51.9868,49.3281,46.8998,49.3104,42.6596,44.7305,32.6767,18.5647,9.00154,12.3966,15.4718,26.049,31.763,31.339,38.1737,52.2378,63.1162,74.8523,88.6685,79.3721,71.8166,67.7235,61.0724,48.1378,32.0753,29.6341,40.7193,59.3292,62.0679,79.3151,75.5461,85.4371,91.5447,110.377,112.896,92.4869,78.6801,75.8409,81.3136,73.4768,65.8171,65.0902,87.2952,99.4909,107.823,93.6369,82.9132,68.9487,70.5605,42.6824,41.5062,33.2112,50.921,55.1282,53.3915,63.5292,62.8861,75.3181,89.808,122.434
38.1296,28.4766,55.3178,77.6269,70.8636,37.0278,17.1322,31.9062,47.9047,47.1503,44.777,47.2397,44.8839,41.4357,27.4677,11.7136,5.78658,9.0932,13.7423,22.0773,26.8783,25.6412,32.2851,43.1604,53.8941,65.0892,77.6418,71.8855,70.8534,70.5822,65.3482,52.0158,30.9738,24.1747,30.9972,44.0506,42.9014,52.773,50.1829,59.4419,73.1105,101.353,114.355,105.998,100.911,106.049,111.912,98.5795,84.9339,77.7198,93.9176,94.0394,94.1849,79.992,68.1119,57.5699,60.133,40.6446,43.6534,37.1203,56.381,58.1186,51.2236,57.6567,63.3527,82.2368,95.2238,126.4
55.1813,44.3817,69.4645,101.285,88.2451,48.7738,22.4465,32.7789,42.5668,52.0239,44.964,43.6626,45.429,35.0399,23.6016,10.2662,7.07761,12.3612,13.6245,25.2418,32.844,31.9856,39.1284,50.1801,59.3014,68.2641,80.3122,68.722,60.9205,58.3219,55.3033,46.7142,30.6385,26.9855,36.0431,51.5465,55.1244,71.0373,64.4384,69.4573,72.4968,83.6574,88.2703,79.2348,70.2225,70.7595,77.337,73.9584,66.9882,64.3098,85.7987,92.5454,88.2083,75.1879,66.5089,58.1563,63.4114,43.1015,47.5627,41.6155,65.1218,72.3808,71.7002,87.6999,98.3168,114.63,122.3,138.824
43.3154,44.6214,69.8335,95.3451,86.453,46.1348,24.6152,32.368,46.1501,51.5829,40.2329,39.7182,40.6012,34.6232,25.5442,17.9568,7.76708,12.7931,16.1005,25.8459,32.0756,31.7102,39.365,49.7736,55.4627,62.1395,68.7292,55.2528,47.8415,49.7279,47.5989,40.4449,26.173,22.6799,31.8898,49.8724,53.0435,66.8639,65.4775,75.6002,81.9724,97.4603,98.0563,80.4921,70.8292,73.9653,79.1319,72.6238,65.8899,65.8625,87.3355,96.2751,97.6496,85.351,76.8871,62.5754,60.0057,38.5171,39.0339,33.9912,56.0382,62.7191,63.927,81.1597,92.7748,109.31,117.564,145.968
52.7493,55.1479,71.4434,93.9631,94.0344,49.288,24.7295,34.5904,47.1926,44.9948,38.5577,40.4894,44.04,44.8079,26.9004,12.9131,3.91177,7.25518,13.3667,23.2342,29.6242,28.8916,34.3704,43.7276,55.6561,69.5991,80.4583,71.8555,68.7203,67.3026,64.0406,54.8322,37.1344,31.3916,40.0962,54.9967,55.0448,69.2608,64.8172,72.5323,81.4036,100.918,105.132,90.2537,79.9534,79.2676,82.8337,75.8233,65.01,62.4426,81.5292,87.8423,88.1515,78.2514,73.5168,66.0759,68.5932,44.5079,44.7549,36.9775,55.0042,56.2709,53.4781,63.9434,70.3608,90.1777,107.398,143.663
46.6657,50.1872,71.4454,91.8227,88.4299,53.0483,23.4078,31.5334,44.1805,52.3793,46.4367,49.9163,46.2374,42.4038,21.9066,10.7946,8.28931,12.3707,23.0554,41.5797,42.5383,37.0095,41.2882,48.0954,54.9824,61.6059,68.8427,60.8388,53.8802,54.7507,54.4182,47.4347,31.0147,25.8175,32.4006,47.5519,50.0298,66.2064,64.8318,74.1013,81.1129,96.9494,103.932,93.4486,86.7935,90.1356,88.2342,80.6721,73.3131,68.8232,84.0035,87.8989,90.4748,79.4917,70.6326,57.9308,61.2326,43.8203,49.558,42.5274,62.4697,66.8931,63.6215,76.276,79.5029,83.4214,74.3796,79.6958
63.726,65.6698,82.2784,100.561,85.0007,48.03,24.1398,35.1702,56.6637,50.085,46.3914,44.457,40.484,44.4972,24.0945,13.9731,9.8783,12.9442,13.3824,21.6155,27.5719,24.5974,28.8796,38.4314,49.2994,57.3917,65.3959,59.7477,54.3851,54.3007,53.0182,45.2546,30.5461,24.1658,31.257,44.4201,43.2223,54.688,53.3399,61.5871,73.6391,100.093,113.015,101.573,91.7099,93.2747,95.7895,86.5076,75.9206,71.5011,85.2515,90.1996,91.3841,76.6869,70.9999,63.6244,63.612,41.8759,43.5912,36.1823,52.7367,56.5377,57.6019,71.1344,78.071,107.132,152.299,209.132
57.9066,57.1459,81.5904,92.7571,83.7505,49.2565,21.5417,33.1312,46.8783,50.8637,44.5491,39.73,39.7958,39.9989,25.9223,15.5335,7.88535,14.0127,16.1222,24.8039,29.4983,27.8244,33.5224,45.4356,56.7249,66.1648,77.0476,67.2088,60.3872,58.1548,54.6409,45.6447,28.6215,24.7145,34.4355,49.6062,48.6027,60.9843,60.8738,69.5185,78.393,98.4384,101.724,86.8317,80.4661,86.8813,91.4632,84.0361,74.9038,70.1926,89.561,99.4779,105.791,92.8915,83.9051,72.9372,76.0093,49.4625,50.8107,39.0371,52.4867,52.9796,49.1259,57.466,58.8532,74.1821,97.9072,149.894
46.0493,33.9238,60.5411,87.2363,84.2732,52.8478,25.9219,39.8165,56.5193,52.0356,46.4262,57.694,51.3439,39.7294,23.2569,12.2536,8.26768,14.2632,17.4162,27.7673,34.5892,34.167,39.5176,48.3872,55.8217,66.0682,81.5825,73.0359,66.398,64.2036,58.3601,49.1559,30.2632,24.4201,29.985,42.7211,43.7796,57.1077,57.6789,69.1487,86.787,117.97,131.724,118.259,105.435,99.5839,93.7757,83.7875,71.9909,64.5375,75.9065,81.0185,83.3594,73.2279,67.3362,59.0193,65.2054,42.3441,41.1079,31.5506,46.174,51.0318,48.8998,60.1266,71.4139,106.615,168.066,280.724
42.9411,44.7261,68.3249,90.6649,94.5356,54.6661,29.5504,45.1389,65.965,56.6193,51.6631,57.6108,49.6054,54.2155,32.7115,16.6672,14.4198,18.477,16.2758,24.4746,32.4402,33.5259,40.6178,54.8356,67.4827,80.9944,90.0646,75.2081,64.3246,60.1431,54.1516,45.8109,28.0143,21.3115,26.4791,39.0734,38.7866,49.4302,47.7332,54.9369,63.2864,80.4454,83.1482,72.4704,70.4666,77.7536,89.476,86.7196,82.7546,80.0619,102.37,114.895,116.491,97.2187,82.4324,65.2753,66.8501,41.2675,41.8743,34.6295,53.7563,58.0664,58.397,72.7682,79.6562,109.225,151.023,229.681
38.7505,34.2913,57.4917,66.4697,67.3579,44.4912,22.1159,37.4735,53.5386,52.2315,51.4595,59.2616,53.837,48.4575,35.9264,23.6648,12.1627,13.3165,14.4373,22.4638,29.6503,26.0538,29.3904,37.7862,46.1073,56.2002,68.241,62.4159,60.1441,63.089,60.991,50.9937,31.6108,24.4693,28.9752,39.3786,38.2504,49.7008,51.3061,61.8153,74.0039,101.325,120.133,110.69,103.641,107.864,107.37,91.5983,77.0264,71.1372,82.0473,87.8655,91.9383,77.5323,67.0205,55.8464,61.1307,41.3835,43.9785,37.1995,56.9159,63.569,63.0117,71.6765,73.2288,76.5736,80.9437,108.158
48.2825,36.8091,59.4933,75.6775,72.8809,43.7267,23.9606,39.7626,52.8701,51.3513,44.9361,54.9057,49.3852,44.4517,25.95,18.2281,15.2457,15.9468,16.8512,25.0663,29.7088,27.093,30.8268,38.7818,47.7746,56.3084,62.7507,53.6439,49.1907,51.8913,52.4157,46.3349,31.2023,29.4423,38.7655,52.978,53.6789,67.1057,64.3489,74.9645,82.7916,98.3237,100.031,83.9493,78.8331,85.3142,91.2336,82.1301,75.193,71.2465,89.3764,93.6885,95.9658,78.084,66.3125,53.3973,55.7641,37.2787,40.2266,34.6749,53.8388,61.6617,63.4484,77.6232,86.2716,109.651,133.097,169.763
61.2159,55.5004,84.1055,89.5722,81.0059,48.8295,21.6999,35.7744,49.2757,45.3493,38.0329,41.1592,38.0001,37.0596,23.2455,11.6573,9.80066,19.6588,19.1921,27.3018,32.8493,31.8995,37.3847,47.1535,55.6965,63.5659,72.207,61.5897,56.4759,56.1672,51.7552,42.6005,27.7488,22.6174,28.866,43.7735,45.9658,60.3621,56.1005,61.9659,69.425,85.0975,89.7381,77.7261,72.5115,80.6073,89.5572,85.8917,77.6015,74.6499,91.2342,93.4929,89.2227,73.3012,64.5739,58.6886,67.0965,47.4734,53.6629,46.823,69.3051,73.4563,67.983,74.7232,72.6095,80.7953,100.612,132.438
55.6297,50.2571,68.357,85.0337,80.2934,41.5001,21.1414,28.5582,39.0681,47.9291,42.1047,45.3718,41.3488,40.0473,24.3476,14.2266,8.50285,15.278,16.8705,24.9739,29.3419,28.5562,34.0952,43.3821,55.2779,64.909,75.561,65.7046,58.7463,57.9086,54.024,46.8196,32.9428,30.3862,39.8048,55.6813,58.0195,75.2205,71.4619,77.6687,84.0414,98.3936,98.4575,84.1283,74.4039,76.1244,80.5145,77.3553,71.3739,70.1824,86.4508,88.7526,88.1097,74.1082,64.5349,53.9844,58.2582,41.1918,46.8369,40.9126,63.8106,70.6078,67.7314,77.0775,76.2908,91.4315,114.271,166.545
52.5831,40.9608,66.4862,88.4717,72.548,42.2084,22.4627,33.9778,42.3065,48.9839,40.9914,42.1909,39.5805,31.7021,25.6732,20.6588,10.5164,14.3838,16.0063,23.2262,30.2573,29.8679,34.9581,43.3819,53.2531,61.1619,69.5133,60.3614,54.9908,58.033,57.3547,49.6548,33.0119,27.2483,33.121,45.7968,45.3059,57.8187,54.7846,64.3114,76.8379,100.853,111.083,99.5589,88.6336,88.3014,89.6462,82.5532,72.1501,69.2911,87.4955,92.6423,87.8577,74.2581,65.3157,54.4229,59.4647,40.0708,44.9594,37.4124,55.1521,57.528,55.1471,65.3379,69.3985,93.3629,135.974,199.448
48.3668,44.6947,66.1674,86.7325,74.2763,47.2895,22.4995,31.874,45.7619,47.6491,43.2625,49.1089,37.9543,37.2607,21.1976,12.0117,8.08335,14.646,23.0343,34.9082,37.4858,33.0909,36.6005,42.924,49.5567,57.273,64.379,54.2415,49.2794,52.5548,54.735,50.2536,35.3238,29.6195,38.0115,53.9834,49.7909,59.1299,54.2334,61.0493,63.649,75.3479,83.5122,78.3996,73.9798,78.7661,85.3002,84.2247,79.0388,78.24,95.4627,98.0621,94.62,80.2223,71.164,60.6589,67.1436,47.6072,53.0771,45.9943,69.0101,72.2969,64.8488,71.6124,76.9991,103.577,139.203,198.426
47.0595,48.2234,71.3489,91.9078,80.2318,41.9509,22.6383,37.3401,50.6113,42.6047,42.822,52.2718,42.3665,31.5414,30.6772,19.7864,9.23043,19.6871,25.4999,39.8901,43.9989,40.9852,43.9523,52.1762,60.0701,65.0219,70.9376,63.7273,57.7643,58.4298,57.747,51.6735,34.3567,27.5914,37.4339,56.8603,59.1064,73.4942,66.7001,71.5669,78.3915,92.5258,94.1773,77.4161,68.9461,70.4071,70.8305,68.1745,64.1666,65.3802,85.6782,95.2161,102.415,94.134,89.0464,79.906,83.2901,52.9792,56.8927,43.6265,58.4514,56.1001,51.5348,63.3019,65.2607,87.6632,125.3,186.85
37.2526,35.7438,64.7362,85.9496,86.1855,45.3602,21.9905,33.0243,42.6845,53.6698,54.2332,59.2356,43.5362,36.8044,25.2612,13.7027,7.29058,14.7861,16.6088,24.6308,28.3632,26.8197,30.666,38.1662,44.5764,52.5005,59.8707,51.3886,47.2083,49.1132,48.3307,42.1419,29.2991,25.862,35.5402,54.0704,56.954,72.0737,65.8707,71.1432,76.8495,89.4179,90.1329,74.8652,68.9257,72.5511,77.6151,76.3537,68.8754,67.0782,89.9652,93.5556,88.3535,74.8953,66.3591,57.9207,65.1612,43.8386,45.6623,39.5293,59.4535,60.3252,55.8275,70.8367,81.4738,116.191,172.253,261.242
36.4749,35.8769,60.9125,78.6909,83.3906,45.2433,21.9225,34.5509,42.6915,45.4443,43.6966,47.8937,46.4183,47.5735,20.6473,9.262,3.91059,10.384,15.8415,22.8783,26.6622,24.6783,28.3707,36.7707,45.0195,52.5181,60.8885,53.8435,48.4911,49.4243,48.5793,42.3977,28.0966,23.8234,30.6389,44.4109,46.3371,60.4826,56.5232,63.6416,74.3292,97.2409,106.509,92.9917,80.6154,83.4002,87.6097,76.7483,66.0211,61.3991,77.9642,84.5257,87.784,79.3072,76.1784,65.8767,66.0095,43.3302,42.6133,35.1275,51.8737,54.6448,53.6486,69.1683,82.8341,124.5,187.69,287.684
36.6788,40.4551,68.0593,76.5781,76.91,42.4221,19.4289,36.1704,48.0171,51.8739,47.3701,53.6133,48.6108,45.0346,23.8773,8.32519,4.42433,9.74232,9.86685,14.4537,21.7975,21.2502,24.5502,33.258,41.9631,51.5186,62.2218,56.696,50.0366,50.6834,49.1764,43.3433,29.9545,25.0336,33.153,49.5311,49.0185,60.8337,56.1484,61.5952,70.2466,90.3484,99.0105,90.5986,86.7747,92.1228,99.064,88.8955,78.3984,75.5955,90.4333,90.1615,84.6994,69.1209,58.6327,47.98,54.5947,38.6016,43.5959,40.3807,63.5526,65.9988,60.7614,72.5036,78.166,105.925,156.441,213.182
35.4111,31.2231,54.1196,68.3731,73.3072,39.6888,20.0734,37.3485,52.8133,47.867,47.6218,51.6869,45.3331,39.1923,21.1203,7.1312,3.34285,8.04985,11.3834,19.4608,25.8234,23.9872,27.735,38.4441,48.1616,57.8726,68.4599,57.6156,50.4101,50.572,50.9504,46.1985,34.6645,32.3092,47.3109,72.9568,74.3861,89.0918,82.3267,90.2002,94.2774,104.772,102.623,84.0098,72.7322,72.607,77.6719,75.3456,68.8885,66.8562,84.9813,90.3731,90.3756,75.4448,68.627,57.4656,59.6094,39.1735,41.0905,34.6022,53.3614,59.9147,60.8853,72.71,78.891,106.612,150.079,207.599
28.4359,30.2389,55.2272,65.5268,71.0546,42.1457,17.7482,33.1361,52.2024,49.7318,44.7921,47.4382,36.134,27.5406,19.8602,12.661,7.33128,13.2977,16.0617,26.2761,31.6886,28.9378,33.214,41.1134,46.9654,55.8742,70.833,63.735,58.5527,60.1162,60.3937,52.6231,37.2939,34.5237,47.8245,68.8304,67.8761,78.9918,73.2582,80.4887,86.2545,102.371,101.972,85.6919,75.0484,76.0356,78.7166,71.0074,61.7072,59.4801,77.9285,83.6116,82.848,66.6457,57.322,51.3771,59.5268,43.3621,52.0911,48.8324,75.1472,79.8946,74.3427,82.5533,73.6035,77.7072,81.3765,101.674
36.6477,26.936,47.1656,66.5728,65.9488,41.5864,20.8074,31.163,46.7952,36.2025,32.7122,32.1158,37.0992,31.1769,20.1084,10.8407,7.45333,14.7144,15.9873,25.7968,31.1085,28.424,32.974,42.1849,49.936,56.3573,66.2705,57.0459,49.2036,50.6827,52.7118,48.5347,35.606,34.8298,51.6342,74.0079,74.8727,86.8305,77.6339,80.9641,82.0947,94.546,90.2251,73.0799,67.021,70.3332,79.2304,79.4079,75.7939,76.4442,97.221,98.7359,95.4407,76.2416,64.5627,52.8131,56.2267,41.4366,49.6021,45.1261,67.62,69.8497,65.904,73.171,67.3691,75.2882,80.7938,110.876
46.2038,35.1523,49.8672,62.3238,62.8178,43.0888,19.6019,28.7285,40.3469,43.0028,37.6639,39.6076,33.0359,29.9856,14.1813,11.9599,5.28028,10.9092,11.0603,19.3063,27.894,27.9052,33.8452,44.2449,53.925,63.3479,70.7392,57.616,48.3079,47.6802,44.5817,37.7854,24.14,22.1749,30.4727,46.0667,49.6573,66.3061,64.2943,72.0873,79.4688,97.6234,102.8,87.8122,78.8682,77.9061,84.0279,80.0525,69.1644,65.423,80.1651,83.1289,84.98,73.0302,66.2051,61.2437,75.1543,53.0189,56.9709,51.2655,74.1023,72.1649,65.933,70.8904,65.8128,73.1754,85.3999,126.392
32.7687,33.102,60.6254,74.3659,72.7506,40.8489,21.2289,32.1649,50.6216,45.5366,42.7124,41.2367,44.1465,30.2623,20.4576,9.70477,5.29255,11.6284,11.0047,18.053,24.9999,23.3311,27.8085,36.087,43.7955,51.6702,59.0376,48.5289,41.0879,43.4379,43.5444,39.214,25.3333,19.7961,26.4162,41.2248,44.7406,60.3566,59.7401,69.4925,78.7139,99.9175,106.898,91.6301,82.4434,83.4584,86.1393,77.9314,66.4424,65.3074,79.5966,80.5216,81.6056,69.6903,61.0275,54.2908,65.5192,43.8556,44.4422,37.8011,56.5225,61.9422,59.5116,69.3627,77.2805,110.518,176.114,282.238
41.3516,32.7192,52.7797,66.5378,65.4117,35.88,15.0794,24.9117,41.6411,36.3406,35.7896,43.0278,31.4825,27.8986,22.8022,10.3204,5.0224,10.4993,10.5492,17.9034,23.3726,22.7196,27.9529,36.7505,45.8608,52.9565,56.5446,46.5687,41.2577,44.302,43.9738,37.8192,24.3784,20.2178,26.3403,39.8691,43.2362,60.9333,62.7222,75.0212,86.1845,110.538,120.893,101.547,89.9733,89.545,87.0206,76.4169,66.8813,66.425,84.5401,89.7071,91.5272,78.8991,70.9826,62.4211,66.2215,41.1006,38.277,32.1568,51.0343,59.6555,58.0385,63.7289,64.3039,87.3659,118.032,160.571
53.6738,47.3407,63.6502,81.7426,79.6367,43.7544,18.5681,29.0747,42.2141,43.7877,40.1983,50.849,44.3583,31.9227,18.5989,8.21992,6.6311,17.3773,17.0088,24.371,27.9593,25.5801,28.4495,35.9763,44.4425,52.1311,58.3637,47.8167,44.4473,47.4473,47.9627,43.9957,31.9386,27.9262,35.6539,50.8277,50.7696,64.8387,65.8023,77.3436,86.2398,109.768,120.207,105.472,92.5197,93.8956,97.539,89.0778,78.2478,77.4457,93.1097,92.798,90.0532,72.743,60.4463,50.1719,54.9216,36.1006,39.1633,32.4916,49.8254,56.0855,54.6385,64.9984,69.3488,94.2089,125.954,182.647
55.1017,47.1835,76.2947,82.3424,72.4892,36.7033,17.1623,27.5333,44.4473,50.4695,43.253,51.6344,44.7595,30.4809,14.5976,5.293,5.64031,13.0725,12.0981,18.1772,23.3303,22.3823,26.8356,34.0809,43.7482,53.1191,60.1229,48.0158,43.7636,45.2709,45.0608,38.3963,23.8712,18.1783,24.3905,38.5957,38.9665,51.6075,53.3233,63.6651,73.3793,93.8092,101.641,89.5876,80.5764,83.0319,87.1541,81.0343,73.2208,71.1712,85.6313,89.1724,90.865,79.8918,70.6087,59.6514,62.715,41.9521,45.3539,38.2815,58.2612,64.7602,59.9904,69.8842,79.5622,107.449,148.412,232.599
