ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
1262.19,0.754157,0.364383,904.624,79.0735,0.255348,1.64992, 223.285, 128.145,1.23664,0.996245,157.122,2.69071,0.328139,2.84076,0.32131,4.60355,0.391942,2.055,0.05,2.055,0.05,-1309.32
1372.1,0.764144,0.519981,861.766,97.1925,0.290454,1.25874, 216.942, 144.546,1.26378,0.984868,138.376,2.64401,0.30393,2.87114,0.330984,4.60935,0.394108,2.055,0.05,2.055,0.05,-1294.9
1214.16,0.858029,0.400244,895.501,80.9989,0.288985,1.12645, 209.869, 123.296,1.18746,1.00536,115.139,2.63984,0.306459,2.86616,0.325082,4.66208,0.402759,2.055,0.05,2.055,0.05,-1318.65
1353.64,0.708381,0.479856,894.206,154.979,0.32646,1.56304, 252.502, 140.545,1.18956,1.00275,109.288,2.63903,0.293102,2.82917,0.322272,4.68181,0.407635,2.055,0.05,2.055,0.05,-1326.33
1254.72,0.725013,0.376697,901.281,112.485,0.331907,1.62444, 188.14, 123.941,1.23852,1.0044,95.1246,2.64231,0.30593,2.84209,0.318481,4.68123,0.412893,2.055,0.05,2.055,0.05,-1298.54
1408.79,0.731752,0.49567,873.448,227.484,0.326243,1.62852, 226.302, 146.3,1.29872,1.00433,108.492,2.58476,0.263885,2.89722,0.34503,4.66401,0.406728,2.055,0.05,2.055,0.05,-1293.34
1660.75,0.588853,0.432884,865.273,158.031,0.28213,1.80093, 251.985, 186.264,1.24061,1.00381,130.532,2.62994,0.284481,2.87832,0.335049,4.70535,0.414988,2.055,0.05,2.055,0.05,-1298.31
1419.5,0.881426,0.480222,932.736,140.015,0.277239,1.63892, 163.32, 138.185,1.18813,0.97963,98.8666,2.67325,0.310048,2.91845,0.342147,4.72093,0.413926,2.055,0.05,2.055,0.05,-1296.75
1366.75,0.697428,0.356324,872.735,54.6803,0.285832,1.36627, 109.806, 143.183,1.22522,1.00657,72.7976,2.59736,0.272313,2.90971,0.333823,4.6635,0.408822,2.055,0.05,2.055,0.05,-1287.35
1606.78,0.728806,0.437644,1096.42,151.829,0.320222,1.82395, 304.05, 130.29,1.02113,0.995297,125.32,2.65813,0.296798,2.85835,0.323123,4.68852,0.421949,2.055,0.05,2.055,0.05,-1297.4
1654.77,0.700908,0.42591,1034.41,183.59,0.325527,1.5883, 129.768, 140.143,1.00884,0.998322,64.4245,2.72352,0.325233,2.87038,0.327373,4.66584,0.400205,2.055,0.05,2.055,0.05,-1300.27
1537.27,0.579136,0.362687,989.375,75.9847,0.323298,1.82227, 219.666, 147.478,1.07768,0.995815,115.991,2.6469,0.302008,2.90427,0.342332,4.69491,0.409525,2.055,0.05,2.055,0.05,-1277.39
1789.83,0.64969,0.535117,1017.83,100.627,0.378588,1.70659, 266.225, 168.179,1.00391,1.00168,101.15,2.64202,0.272533,2.88742,0.327588,4.66921,0.411916,2.055,0.05,2.055,0.05,-1285.94
1473.02,0.753161,0.472917,960.195,126.897,0.214627,1.51641, 243.621, 147.542,1.12111,1.00161,161.633,2.6009,0.267311,2.89512,0.338646,4.68257,0.414397,2.055,0.05,2.055,0.05,-1284.09
2105.17,0.628931,0.418883,961.705,122.403,0.226086,1.30031, 436.207, 205.857,1.09619,1.01357,174.452,2.60795,0.277729,2.94729,0.346234,4.65231,0.409493,2.055,0.05,2.055,0.05,-1315.44
1498.7,0.761944,0.567703,959.845,183.973,0.301083,1.32915, 390.925, 147.555,1.08341,1.01255,136.442,2.65908,0.295016,2.93125,0.35217,4.71755,0.41342,2.055,0.05,2.055,0.05,-1293.12
1772.85,0.667699,0.403354,976.03,89.1382,0.334241,1.87031, 508.674, 169.209,1.12156,0.99452,202.18,2.64317,0.29343,2.94473,0.337496,4.63301,0.406189,2.055,0.05,2.055,0.05,-1301.07
1602.73,0.700394,0.511774,1038.33,338.584,0.299577,1.2263, 446.614, 149.591,0.972153,0.985743,197.776,2.65612,0.315014,2.87539,0.328519,4.65023,0.409918,2.055,0.05,2.055,0.05,-1302.83
1409.35,0.764205,0.546567,1141.63,393.067,0.339388,1.49217, 377.048, 110.411,0.933636,1.00361,210.139,2.6045,0.268502,2.91609,0.335559,4.65132,0.395774,2.055,0.05,2.055,0.05,-1287.12
1689.5,0.694911,0.570313,1119.01,530.326,0.25374,1.48818, 447.142, 140.638,0.921236,1.01071,121.968,2.64295,0.286277,2.91493,0.333695,4.67753,0.407205,2.055,0.05,2.055,0.05,-1300.38
1578.23,0.698007,0.255181,988.33,104.609,0.224464,1.28209, 375.448, 154.239,1.0081,0.991182,148.821,2.62886,0.299232,2.95487,0.356242,4.6751,0.411044,2.055,0.05,2.055,0.05,-1282.81
1866.74,0.781494,0.23301,1110.61,37.2603,0.220514,1.51323, 275.019, 162.636,0.901588,0.995333,137.508,2.69626,0.319773,2.9283,0.3344,4.72303,0.415446,2.055,0.05,2.055,0.05,-1298.54
1350.29,0.816306,0.230224,1046.89,50.0816,0.302253,1.45398, 178.897, 121.631,0.972057,1.00399,111.157,2.69877,0.301621,2.87609,0.32449,4.57256,0.377457,2.055,0.05,2.055,0.05,-1296.56
1430.63,0.796504,0.699913,1227,825.508,0.264349,1.41311, 163.525, 102.74,0.877852,1.00517,82.9691,2.66729,0.282396,2.9121,0.346042,4.62767,0.39831,2.055,0.05,2.055,0.05,-1290.52
1579.64,0.761527,0.63957,1253.05,409.272,0.35278,1.80378, 155.007, 111.617,0.80121,1.00553,60.2344,2.71362,0.31015,2.88678,0.336247,4.658,0.40804,2.055,0.05,2.055,0.05,-1296.23
1638.98,0.755565,0.438476,1051.07,280.597,0.405917,1.51845, 230.527, 139.982,1.01997,0.997079,117.797,2.68815,0.313308,2.94467,0.347703,4.65984,0.396447,2.055,0.05,2.055,0.05,-1316.72
1475.06,0.669123,0.329889,965.988,72.5339,0.290373,1.48111, 246.973, 138.277,1.13457,1.01135,143.695,2.66618,0.291622,2.9027,0.335663,4.65129,0.393603,2.055,0.05,2.055,0.05,-1291.43
1300.11,0.803392,0.359077,1054.34,98.5214,0.305182,1.88521, 176.922, 117.278,0.989098,0.992378,104.563,2.68675,0.299353,2.92516,0.339915,4.70638,0.409341,2.055,0.05,2.055,0.05,-1292.49
1197.19,0.781938,0.422257,975.938,146.091,0.308426,1.44329, 231.51, 109.834,1.12299,1.01068,137.302,2.57408,0.263911,2.92937,0.345421,4.66209,0.400952,2.055,0.05,2.055,0.05,-1289.66
1631.21,0.806446,0.424642,946.288,138.057,0.319735,1.47279, 181.534, 152.659,1.18238,0.999804,112.62,2.60041,0.266881,2.9014,0.341734,4.6668,0.409122,2.055,0.05,2.055,0.05,-1290.25
1573.74,0.765325,0.535541,1063.34,216.274,0.253123,1.63303, 105, 131.045,1.07404,0.995504,66.4203,2.67502,0.295594,2.93196,0.341884,4.66417,0.391819,2.055,0.05,2.055,0.05,-1302.6
1256.24,0.845002,0.424418,997.835,141.689,0.316935,1.46034, 205.598, 116.947,1.00303,1.0017,126.065,2.62677,0.278857,2.9286,0.347732,4.75352,0.415123,2.055,0.05,2.055,0.05,-1312.96
1457.84,0.801043,0.577543,997.048,476.976,0.280192,1.41702, 172.628, 131.104,1.0813,0.99021,93.6229,2.74654,0.326385,2.89245,0.332234,4.65794,0.401193,2.055,0.05,2.055,0.05,-1309.44
1657.93,0.642471,0.350855,1098.84,117.361,0.279733,1.42111, 159.819, 143.326,0.973561,0.97855,118.137,2.77711,0.334861,2.94468,0.350939,4.67609,0.396649,2.055,0.05,2.055,0.05,-1301.54
1871.21,0.688189,0.308732,1100.81,77.3666,0.223519,1.40158, 234.18, 151.282,1.01833,1.00241,111.606,2.65532,0.294031,2.94143,0.346773,4.70055,0.411559,2.055,0.05,2.055,0.05,-1312.49
1881.83,0.736985,0.461071,1044.74,160.459,0.302275,1.46514, 346.866, 169.537,0.99006,1.01059,109.477,2.67663,0.306069,2.92271,0.341546,4.65413,0.400937,2.055,0.05,2.055,0.05,-1310.02
1447.33,0.65706,0.54532,940.224,463.288,0.271659,1.86478, 260.963, 147.653,1.15441,0.999862,146.197,2.63824,0.299063,2.87528,0.321885,4.69078,0.412201,2.055,0.05,2.055,0.05,-1300.64
1399,0.70474,0.452793,973.24,162.882,0.280834,1.53414, 241.574, 141.545,1.0278,1.01269,135.284,2.67985,0.313108,2.91036,0.347108,4.69137,0.411987,2.055,0.05,2.055,0.05,-1326.72
1334.92,0.823841,0.357495,982.158,114.292,0.356608,1.5784, 382.249, 138.434,1.03555,0.99602,186.626,2.59943,0.278755,2.91471,0.34577,4.69013,0.407978,2.055,0.05,2.055,0.05,-1305.97
1693.64,0.690527,0.434382,993.172,272.918,0.335654,1.54159, 401.994, 172.85,0.958745,0.989657,141.004,2.55483,0.269676,2.86067,0.334443,4.69406,0.414823,2.055,0.05,2.055,0.05,-1323.66
1565.17,0.769233,0.296773,1023.89,46.7092,0.3223,1.26029, 453.069, 142.174,1.08267,0.996756,167.169,2.6031,0.276143,2.90187,0.346243,4.71295,0.415037,2.055,0.05,2.055,0.05,-1296.3
1066.67,0.86678,0.348828,1047.47,108.237,0.2855,1.54124, 323.476, 97.0321,1.06312,0.99833,243.174,2.64631,0.294828,2.9236,0.346519,4.71994,0.412648,2.055,0.05,2.055,0.05,-1297.28
1489.19,0.868013,0.448732,1001.53,108.395,0.289291,1.3538, 380.008, 142.03,1.08187,0.998489,143.081,2.75135,0.308791,2.96978,0.348907,4.70816,0.408488,2.055,0.05,2.055,0.05,-1292.94
1464.68,0.641663,0.645092,970.201,437.702,0.334912,1.41589, 240.07, 141.202,1.1289,1.00525,96.9884,2.59296,0.275292,2.85234,0.3156,4.64279,0.411486,2.055,0.05,2.055,0.05,-1290.35
1398.47,0.746989,0.577823,1033.82,602.341,0.248031,1.2646, 286.424, 126.844,1.07659,1.00031,136.343,2.66172,0.304027,2.87238,0.327085,4.62399,0.393677,2.055,0.05,2.055,0.05,-1311.07
1680.2,0.693327,0.593813,1113.77,588.994,0.339809,1.46697, 383.297, 139.276,0.941748,0.99496,152.316,2.56347,0.256995,2.9203,0.339191,4.61661,0.390361,2.055,0.05,2.055,0.05,-1305.13
1584.53,0.77061,0.361514,1027.42,108.121,0.311105,1.7395, 165.145, 146.758,1.01174,0.990716,94.6527,2.64656,0.289551,2.89981,0.334362,4.57461,0.38854,2.055,0.05,2.055,0.05,-1274.34
1498.42,0.773526,0.471664,1027.21,184.918,0.327983,1.3789, 168.467, 139.856,0.994857,1.0098,117.965,2.68341,0.302128,2.94461,0.340062,4.5602,0.369979,2.055,0.05,2.055,0.05,-1303.49
1504.95,0.822011,0.530741,994.172,257.686,0.242727,1.19561, 183.338, 138.17,1.06074,1.00071,135.704,2.67658,0.313617,2.88291,0.326338,4.71694,0.410822,2.055,0.05,2.055,0.05,-1290.42
1555.76,0.867638,0.66605,969.459,276.437,0.225897,1.45325, 232.552, 140.117,1.21791,1.00094,141.654,2.53015,0.245493,2.94604,0.347555,4.64545,0.404943,2.055,0.05,2.055,0.05,-1300.44
1946.12,0.810462,0.484167,1094.59,129.623,0.330754,1.37921, 403.178, 176.281,0.943178,0.998551,143.728,2.5948,0.27303,2.85286,0.317081,4.64242,0.399346,2.055,0.05,2.055,0.05,-1302.52
1719.82,0.695839,0.446452,1007.14,103.521,0.272881,1.43992, 356.355, 162.529,1.0842,0.984539,137.84,2.58372,0.274368,2.87443,0.315502,4.66437,0.396947,2.055,0.05,2.055,0.05,-1285.49
1301.69,0.735457,0.322939,1015.1,41.9975,0.337839,1.79166, 132.264, 114.903,1.14429,0.991366,107.56,2.6581,0.309493,2.8785,0.325536,4.70946,0.405928,2.055,0.05,2.055,0.05,-1284.95
1944.48,0.757413,0.401788,1106.6,65.7082,0.225392,1.47042, 246.489, 160.547,1.01522,1.00186,101.12,2.67621,0.298485,2.94099,0.349793,4.7237,0.414059,2.055,0.05,2.055,0.05,-1306.22
1241.1,0.867497,0.339188,1033.43,57.668,0.351183,1.61492, 223.483, 108.402,1.07461,0.998132,96.3265,2.56356,0.249781,2.92733,0.342379,4.70691,0.411863,2.055,0.05,2.055,0.05,-1286.3
2073.08,0.812506,0.410481,1157.09,191.451,0.262138,1.36517, 353.284, 162.279,0.901612,0.992545,145.616,2.58667,0.26237,2.92558,0.345909,4.63754,0.398013,2.055,0.05,2.055,0.05,-1301.8
1323.22,0.865494,0.525186,1093.35,373.356,0.290983,1.93872, 184.739, 109.679,0.949748,1.00638,105.145,2.64817,0.293762,2.88473,0.332607,4.67905,0.405122,2.055,0.05,2.055,0.05,-1317.36
1185.17,0.80767,0.555568,1074.07,352.247,0.359194,1.85454, 113.552, 101.977,0.991965,0.998021,77.6965,2.75024,0.324836,2.85723,0.318561,4.67422,0.39722,2.055,0.05,2.055,0.05,-1295.44
1686.32,0.708066,0.291648,1084.61,77.2092,0.342041,1.28587, 349.637, 144.335,0.979418,0.999519,149.643,2.61052,0.271769,2.90914,0.330695,4.67844,0.398831,2.055,0.05,2.055,0.05,-1284.71
1759.4,0.518017,0.526927,967.112,341.383,0.277628,1.49665, 181.211, 161.58,1.13735,1.01309,92.18,2.58222,0.26529,2.90698,0.337859,4.70546,0.407363,2.055,0.05,2.055,0.05,-1313.94
1424,0.858463,0.509203,1056.41,166.247,0.300656,1.62431, 119.739, 127.95,1.04999,0.986433,112.9,2.62507,0.279108,2.90452,0.332963,4.61323,0.388944,2.055,0.05,2.055,0.05,-1295.31
1331.16,0.71205,0.442676,980.124,43.9034,0.275357,1.35281, 171.109, 127.818,1.03811,1.00208,112.493,2.67984,0.301313,2.91277,0.33643,4.602,0.395107,2.055,0.05,2.055,0.05,-1310.91
1237.58,0.768323,0.431694,1071.83,51.2201,0.35703,1.47172, 189.557, 105.972,0.951206,0.999902,137.793,2.70846,0.308466,2.92551,0.35122,4.67447,0.402988,2.055,0.05,2.055,0.05,-1304.04
1471.23,0.731712,0.423534,1120.65,62.0671,0.282363,1.85445, 182.21, 122.221,0.979988,0.986524,166.644,2.65133,0.288184,2.94933,0.352781,4.65872,0.389082,2.055,0.05,2.055,0.05,-1303.6
1957.93,0.764458,0.519734,1194.89,154.307,0.244483,1.49814, 197.668, 151.043,0.878436,0.989165,102.645,2.63144,0.277179,2.94814,0.344674,4.76084,0.411127,2.055,0.05,2.055,0.05,-1319.27
1582.86,0.754458,0.522103,1091.92,134.265,0.222211,1.74035, 241.185, 135.579,0.969924,1.00198,126.389,2.63291,0.282184,2.92521,0.349003,4.68136,0.398404,2.055,0.05,2.055,0.05,-1327.7
1278.3,0.861248,0.49791,1048.84,134.163,0.269176,1.65662, 115.092, 112.871,0.990849,1.00204,71.6274,2.60796,0.28641,2.89049,0.333102,4.6548,0.397985,2.055,0.05,2.055,0.05,-1286.8
1511.06,0.767724,0.238392,1064.92,23.6625,0.321938,1.62183, 160.266, 137.425,0.975121,1.00991,95.3006,2.60865,0.270705,2.86004,0.324987,4.66351,0.41205,2.055,0.05,2.055,0.05,-1303.95
1901.53,0.802273,0.275113,1081.92,33.2172,0.309108,1.56031, 250.463, 168.373,0.957601,0.990855,130.487,2.62812,0.279478,2.9283,0.338326,4.66672,0.399153,2.055,0.05,2.055,0.05,-1302.58
2090.67,0.670714,0.353547,1058.56,75.066,0.280654,1.47571, 261.383, 183.283,1.01372,1.01809,106.788,2.69548,0.315902,2.89805,0.329531,4.68205,0.406271,2.055,0.05,2.055,0.05,-1310.7
1856.58,0.536202,0.470806,1050.83,188.145,0.250101,1.61804, 217.003, 163.269,1.00433,0.996118,104.309,2.63329,0.277706,2.89726,0.332399,4.65831,0.39713,2.055,0.05,2.055,0.05,-1297.08
1853.18,0.651193,0.403542,995.689,92.5939,0.287024,1.74729, 197.371, 168.023,1.05929,1.00325,88.5316,2.59505,0.269234,2.91583,0.353104,4.55822,0.389466,2.055,0.05,2.055,0.05,-1294.94
1541.66,0.757368,0.343558,1085.32,41.1918,0.316917,1.72319, 181.015, 134.772,0.986029,1.00456,134.543,2.76643,0.340036,2.97825,0.350755,4.67456,0.399162,2.055,0.05,2.055,0.05,-1298.81
1334.74,0.773606,0.475414,1029.25,82.6046,0.265344,1.33472, 186.751, 120.691,1.08501,0.995685,118.927,2.69716,0.300626,2.95435,0.349822,4.59557,0.378913,2.055,0.05,2.055,0.05,-1297.87
1614.96,0.800025,0.60578,1100.88,390.549,0.265959,1.41695, 274.87, 134.695,0.989247,1.00319,131.719,2.67821,0.30261,2.9734,0.345088,4.68497,0.405082,2.055,0.05,2.055,0.05,-1294.87
1432.21,0.781428,0.449111,1003.49,125.424,0.274599,1.81079, 148.724, 131.903,1.07775,1.00554,68.5442,2.63781,0.290647,2.94561,0.346216,4.69654,0.406115,2.055,0.05,2.055,0.05,-1298.57
1660.65,0.651434,0.417296,961.013,80.1317,0.267661,1.38059, 231.405, 156.616,1.09625,1.0064,95.5132,2.65438,0.304629,2.89225,0.335599,4.6453,0.406116,2.055,0.05,2.055,0.05,-1314.84
1349.08,0.798097,0.48294,1015.67,319.069,0.289867,1.53183, 163.184, 117.463,1.06939,0.994107,143.419,2.54978,0.256489,2.86906,0.334833,4.62593,0.397912,2.055,0.05,2.055,0.05,-1290.75
1719.41,0.757195,0.403588,1146.07,244.616,0.248972,1.55286, 211.415, 133.578,0.95515,0.989158,106.994,2.68097,0.292513,2.87899,0.32964,4.67482,0.411631,2.055,0.05,2.055,0.05,-1283.73
1568.85,0.717011,0.516588,1007.03,225.19,0.325586,1.17909, 247.643, 141.366,1.05828,1.00833,106.186,2.64135,0.302806,2.90649,0.336962,4.70235,0.404764,2.055,0.05,2.055,0.05,-1306.01
1491.96,0.695636,0.660704,976.099,207.861,0.26337,1.25355, 190.066, 135.557,1.10534,1.00422,151.862,2.62685,0.295723,2.88835,0.324113,4.68583,0.416932,2.055,0.05,2.055,0.05,-1315.77
2063.07,0.605867,0.636824,974.647,168.743,0.215229,1.25075, 301.223, 204.897,1.03931,0.989879,121.866,2.66415,0.296798,2.86091,0.326766,4.59345,0.39378,2.055,0.05,2.055,0.05,-1311.99
1289.05,0.747389,0.504588,925.998,124.541,0.336566,1.73054, 190.384, 136.614,1.13148,0.998055,144.95,2.62146,0.287503,2.89812,0.339495,4.63438,0.396524,2.055,0.05,2.055,0.05,-1292.56
1880.87,0.657225,0.679495,1063.03,182.448,0.271048,1.54173, 366.652, 165.716,0.946525,0.994958,144.986,2.67742,0.30556,2.93037,0.339524,4.62523,0.393399,2.055,0.05,2.055,0.05,-1287.92
1753.62,0.698731,0.529867,1028.44,156.238,0.303859,1.4919, 162.478, 156.953,1.0403,0.993437,101.674,2.68019,0.314928,2.91331,0.327296,4.69583,0.400683,2.055,0.05,2.055,0.05,-1302.62
1393.28,0.74634,0.585222,1150.15,166.983,0.327483,1.71171, 168.569, 112.177,0.87953,0.998179,112.569,2.68285,0.301633,2.93589,0.341264,4.6785,0.405843,2.055,0.05,2.055,0.05,-1314.72
1748.78,0.814195,0.464816,1108.65,165.123,0.231808,1.6167, 182.334, 143.353,0.945149,1.00828,92.2328,2.67759,0.29607,2.95699,0.348686,4.67796,0.404167,2.055,0.05,2.055,0.05,-1296.02
1956.2,0.67758,0.478346,1024.58,203.587,0.276733,1.24213, 222.878, 167.695,1.06155,1.01002,85.3802,2.65264,0.294903,2.96494,0.361313,4.67117,0.401964,2.055,0.05,2.055,0.05,-1294.44
1442.3,0.748232,0.565059,1075.4,428.445,0.360005,1.42259, 203.191, 118.84,0.955655,1.00303,105.598,2.60619,0.292151,2.91385,0.340222,4.64624,0.39428,2.055,0.05,2.055,0.05,-1309.03
1727.46,0.713922,0.308451,971.799,46.4727,0.330678,1.60379, 370.076, 162.824,1.16727,0.990909,187.949,2.62547,0.30014,2.91757,0.329907,4.71334,0.405352,2.055,0.05,2.055,0.05,-1308.78
1482.94,0.887218,0.62432,1119.74,355.502,0.399387,1.89583, 289.691, 119.256,0.983617,0.990529,145.192,2.72305,0.3307,2.90642,0.329982,4.75243,0.418938,2.055,0.05,2.055,0.05,-1319.07
1322.08,0.831615,0.438209,1051.63,211.573,0.302985,1.72012, 252.114, 114.835,0.979307,1.00045,158.621,2.66142,0.312965,2.84455,0.321814,4.68475,0.407848,2.055,0.05,2.055,0.05,-1308.7
1422.37,0.832452,0.526782,1018.7,273.304,0.248689,1.42283, 221.09, 125.677,1.07358,1.00068,129.234,2.65278,0.296886,2.90076,0.332177,4.66569,0.401288,2.055,0.05,2.055,0.05,-1306.12
1559.39,0.76442,0.63176,1103.52,367.505,0.363232,1.57084, 323.18, 126.263,1.00172,0.99495,170.89,2.67005,0.30552,2.8963,0.330127,4.60676,0.391334,2.055,0.05,2.055,0.05,-1289.65
1489.7,0.920407,0.426096,1120.86,200.343,0.294726,1.4159, 208.608, 114.613,1.0435,0.998004,160.028,2.62879,0.272699,2.96487,0.35845,4.67779,0.40118,2.055,0.05,2.055,0.05,-1301.06
1537.65,0.845854,0.548314,1123.99,214.188,0.285048,1.53589, 144.983, 121.404,1.0392,0.994945,88.5265,2.60059,0.272081,2.93167,0.339394,4.65185,0.390762,2.055,0.05,2.055,0.05,-1294.12
1398.61,0.896778,0.386823,1053.38,101.811,0.23915,1.80883, 183.128, 126.718,1.02174,1.00433,116.053,2.61707,0.278993,2.88564,0.329642,4.72168,0.422643,2.055,0.05,2.055,0.05,-1302.96
1207.8,0.819644,0.585875,919.266,315.184,0.262972,1.53417, 114.973, 122.321,1.13857,1.01244,97.8102,2.65809,0.301523,2.87318,0.336211,4.6994,0.415459,2.055,0.05,2.055,0.05,-1310.88
1304.45,0.803288,0.653167,987.962,668.434,0.234538,1.7236, 138.722, 121.159,1.12291,0.996385,103.383,2.59529,0.279141,2.89138,0.339535,4.68306,0.406483,2.055,0.05,2.055,0.05,-1312.96
1573.81,0.596298,0.554512,929.012,307.618,0.212651,1.25412, 213.415, 159.286,1.16562,0.994575,102.108,2.63462,0.291112,2.91308,0.340307,4.65187,0.3927,2.055,0.05,2.055,0.05,-1307.17
1991.3,0.616923,0.400096,980.799,159.285,0.258511,1.26118, 258.076, 197.671,1.0528,0.997364,136.247,2.61261,0.284283,2.88647,0.332604,4.67439,0.406464,2.055,0.05,2.055,0.05,-1320.08
2729.97,0.554903,0.530524,936.26,155.985,0.229349,1.30672, 294.238, 276.407,1.12652,1.02333,87.6056,2.62944,0.286497,2.89994,0.330192,4.70629,0.415508,2.055,0.05,2.055,0.05,-1279.45
2620.03,0.582138,0.435962,922.07,118.158,0.273315,1.41795, 449.871, 269.948,1.17384,0.987624,134.583,2.67665,0.308964,2.88216,0.342904,4.66782,0.408235,2.055,0.05,2.055,0.05,-1316.9
2976.9,0.57332,0.335501,899.222,82.838,0.22568,1.51767, 502.492, 303.915,1.21853,0.996806,144.361,2.64455,0.310114,2.84838,0.318745,4.53667,0.382087,2.055,0.05,2.055,0.05,-1287.26
2351.5,0.665232,0.301142,892.744,46.6975,0.242242,1.28903, 372.126, 239.525,1.20229,1.00693,96.3613,2.63136,0.289073,2.85005,0.326158,4.70478,0.423683,2.055,0.05,2.055,0.05,-1282.47
1844.44,0.673463,0.410876,1145.7,114.556,0.292518,1.71349, 253.922, 145.753,0.955337,0.994244,115.017,2.68524,0.298308,2.9126,0.345,4.71954,0.416627,2.055,0.05,2.055,0.05,-1289.38
1665.72,0.89592,0.700277,1321.27,466.586,0.304848,1.64194, 250.643, 115.521,0.797765,0.988558,138.009,2.65172,0.280391,2.87555,0.327088,4.6912,0.403404,2.055,0.05,2.055,0.05,-1302.17
1628.41,0.748806,0.370057,1045.04,81.0424,0.279882,1.68774, 223.241, 146.23,1.01471,1.01436,128.538,2.70098,0.298049,2.97322,0.351227,4.72732,0.410666,2.055,0.05,2.055,0.05,-1297.57
1383.63,0.783311,0.461864,1061.62,122.339,0.313847,1.43536, 151.799, 114.904,0.994075,0.994789,87.5554,2.66021,0.298242,2.95652,0.34256,4.7151,0.412121,2.055,0.05,2.055,0.05,-1323.76
1279.72,0.759443,0.387497,952.936,82.3983,0.329781,1.55735, 124.657, 115.155,1.22901,1.00214,81.2694,2.56004,0.258446,2.87213,0.332234,4.60516,0.388183,2.055,0.05,2.055,0.05,-1300.46
1334.05,0.782379,0.357493,931.13,162.038,0.256568,1.69234, 131.572, 136.238,1.15229,0.996337,92.6314,2.64718,0.297356,2.87417,0.329053,4.72074,0.413161,2.055,0.05,2.055,0.05,-1295.13
1518,0.823473,0.509629,1001.94,281.143,0.246904,1.49519, 143.327, 137.681,1.10395,1.00192,77.821,2.66028,0.304656,2.91493,0.337519,4.64468,0.402323,2.055,0.05,2.055,0.05,-1317.21
1696.04,0.72574,0.30993,1016.38,92.1726,0.285994,1.49983, 293.065, 163.698,1.06182,0.997911,135.715,2.69129,0.32213,2.9243,0.339926,4.72418,0.419647,2.055,0.05,2.055,0.05,-1310.64
1352.93,0.817947,0.384126,1088.42,116.222,0.292923,1.37545, 193.705, 120.499,0.962332,0.980379,181.949,2.74551,0.329189,2.90915,0.331842,4.61434,0.389376,2.055,0.05,2.055,0.05,-1274.97
1371.49,0.799992,0.572185,1138.57,212.34,0.269877,1.54103, 176.036, 112.053,0.893987,1.00275,132.117,2.68433,0.314784,2.89806,0.326405,4.72516,0.418181,2.055,0.05,2.055,0.05,-1306.3
1585.81,0.878079,0.61421,1195.61,185.272,0.273345,1.61889, 170.914, 118.237,0.910126,1.00098,118.594,2.69757,0.304521,2.91953,0.334843,4.69208,0.406741,2.055,0.05,2.055,0.05,-1297.57
1590.28,0.848732,0.639307,1193.78,339.754,0.364567,1.84724, 223.582, 120.299,0.870952,0.985916,114.085,2.67367,0.300598,2.91845,0.338638,4.72458,0.410136,2.055,0.05,2.055,0.05,-1277.51
1559.65,0.696998,0.43889,999.488,162.977,0.203966,1.03576, 135.493, 147.078,1.05281,1.00054,79.0354,2.61622,0.283276,2.93212,0.347913,4.71625,0.407018,2.055,0.05,2.055,0.05,-1307.32
1490.03,0.780607,0.528437,1107.58,341.05,0.338309,1.49069, 137.705, 120.413,0.949978,0.999013,102.292,2.68073,0.299565,2.90761,0.33755,4.70144,0.409617,2.055,0.05,2.055,0.05,-1321.58
1400.26,0.781448,0.429073,1080.63,165.472,0.305606,1.62769, 275.18, 120.655,0.963285,1.00251,197.292,2.69405,0.311136,2.88894,0.334912,4.71633,0.417763,2.055,0.05,2.055,0.05,-1300.49
1407.52,0.814681,0.326753,1084.22,70.37,0.221855,1.31181, 276.755, 122.976,0.964759,0.995809,153.324,2.60058,0.276661,2.87569,0.330535,4.72775,0.409789,2.055,0.05,2.055,0.05,-1277.69
1554.97,0.703087,0.577619,946.487,345.66,0.229139,1.52416, 197.734, 153.292,1.11491,0.992137,113.942,2.66769,0.307044,2.89919,0.341215,4.7339,0.411374,2.055,0.05,2.055,0.05,-1298.23
1456.33,0.754274,0.361386,992.042,86.8455,0.27776,1.40537, 177.367, 137.588,1.0728,1.00136,98.9587,2.67355,0.303179,2.86342,0.32485,4.65548,0.396031,2.055,0.05,2.055,0.05,-1314.12
1295.04,0.863236,0.630545,1045.46,347.65,0.27022,1.69266, 140.29, 107.979,1.07365,1.02056,77.806,2.67466,0.299215,2.88283,0.331127,4.70364,0.416565,2.055,0.05,2.055,0.05,-1308.9
1651.36,0.802447,0.737959,1070.01,396.617,0.297902,1.70227, 284.734, 143.265,1.01469,0.983535,151.76,2.60838,0.272578,2.85109,0.318617,4.65406,0.407916,2.055,0.05,2.055,0.05,-1317.18
1436.57,0.761847,0.405029,1083.19,103.256,0.311908,1.34253, 273.717, 120.096,0.997794,0.998612,119.469,2.59765,0.26626,2.85335,0.316475,4.6987,0.405922,2.055,0.05,2.055,0.05,-1298.74
