rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017
1043.29,1005.96,548.034,397.902,409.333,905.019,715.196,452.441,1025.35,1019.1,1509.83,656.502,443.199,674.871,723.064,557.444,1147.13,1061.64,782.68,643.746,697.89,785.217,408.299,771.361,529.177,302.909,534.442,426.665,444.307,431.855,338.651,565.468,1001.53,549.295,1225.5,386.273,1232.35,605.797,1701.08,1267.14,1903.75,946.504,1745.7,2271.4,2370.59,962.548,1306.74,1387.48,1781.02,1973.37,1287.7,1434.62,1357.59,2499.11,752.613,2404.15,415.173,2349.54,1445.66,755.416,1268.34,1211.99,1149.24,1266.14,913.905
1314.42,949.69,495.584,326.986,356.699,989.094,976.315,474.416,1225.67,1193.95,1705.75,963.723,520.965,723.229,677.477,285.456,1062.2,970.267,768.061,653.323,742.007,1024.99,621.304,924.246,701.648,356.74,577.024,445.587,468.805,333.336,359.038,517.841,1169.13,598.327,1603.74,626.991,1903.14,1043.14,2253.98,1868.65,2397.42,838.107,1745.76,1951.19,1898.58,939.157,1027.93,1316.82,1332.31,1570.11,937.136,1152.19,993.956,2126.51,521.335,1789.41,349.958,2015,1272.1,701.103,1610.3,1575.31,1749,1777.16,2820.74
1117.76,786.317,555.616,440.315,440.061,994.012,983.044,434.921,1054.9,1000.58,1327.03,718.781,340.938,712.224,308.448,211.224,663.919,619.17,649.553,540.481,765.707,951.359,614.457,835.534,600.091,302.042,590.952,440.998,459.432,302.377,320.945,533.856,1313.98,671.587,1734.75,702.53,1619.78,941.354,2173.18,1509.91,1948.07,850.951,1465.48,2044.62,2085.61,990.248,1503.78,1721.79,2060.92,2171.56,1268.61,1522.45,1218.43,2269.72,638.898,1865.69,358.741,2551.31,1342.25,634.937,1350.63,974.944,923.196,1249.54,1768.46
1272.46,1070.91,604.035,384.628,555.268,1035.43,939.119,475.057,1475.05,1097.36,1484.24,636.237,633.519,397.201,591.282,213.052,722.369,1150.8,759.656,844.197,874.876,901.585,557.36,724.395,600.58,252.533,469.054,398.613,366.896,296.955,340.78,633.669,1238.54,694.611,1677.59,524.275,1489.63,792.08,1632.38,1256.89,1693.68,757.855,1325.34,1961.88,2030.6,833.106,1328.39,1452.56,1569.18,1746.96,1146.23,1144.57,1099.74,1989.37,556.293,2056.64,400.436,2350.02,1502.31,860.485,1532.37,1459.54,1574.62,1976.57,1976.46
1166.86,1021.32,654.96,568.374,428.554,1171.98,855.045,617.194,1213.17,1621.79,1681.35,908.326,666.686,624.541,1057.36,151.525,715.156,1016.52,669.476,630.582,607.584,686.785,428.213,622.971,507.651,254.729,426.98,403.784,442.632,425.627,364.129,792.04,1263.07,725.57,1577.61,454.781,1273.98,737.682,1656.46,1295.47,1670.55,779.89,1643.09,2299.41,2154.03,906.771,1442.94,1614.13,1755.39,1932.01,1361.51,1460.61,1295.18,2241.07,575.177,1982.78,298.028,1783.46,1228.78,733.346,1206.42,1527.79,1743.23,1913.19,2802.38
1456.09,1143.33,825.809,481.976,498.916,1001.53,933.092,493.008,1030.98,808.779,1614.8,648.882,541.148,556.597,1330.95,335.962,1283.9,1813.94,942.61,805.747,735.58,790.42,405.538,611.562,496.139,264.197,370.999,372.669,396.256,328.985,328.862,678.823,1152,703.213,1825.6,503.065,1304.83,892.214,1940.71,1580.04,2065.76,821.119,1733.08,2380.59,2375.56,946.486,1494.4,1279.88,1710.06,1622.37,1096.4,1191.81,1086.41,2166.73,581.507,2046.19,393.953,2109.44,1409.86,785.501,1286.79,1243.26,1142.66,1657.21,1817.94
1314.69,1220.92,762.9,338.909,672.119,1129.69,880.971,771.791,1246.35,1322.06,1914.55,675.606,793.59,837.774,1037.68,358.742,983.093,1028.94,682.707,649.061,674.331,734.833,449.98,707.613,597.421,297.743,548.159,464.099,425.727,405.068,365.647,634.937,1141.13,690.291,1647.92,445.763,1355.36,745.402,1862.66,1349.86,1943.13,794.254,1845.47,2413,3024.41,1300.7,1969.75,1876.97,2411.09,2316.67,1293.45,1187.65,1062.69,1747.41,432.192,1869.33,375.194,2140.83,1541.56,711.512,1631.59,1491.71,1481.4,1589.6,1972.83
1660.36,1425.22,597.597,456.031,552.291,934.901,890.972,571.257,980.932,1004.13,1400.12,749.742,406.371,699.782,946.089,271.637,853.702,1087.54,719.299,663.527,734.26,824.911,510.002,840.132,779.874,326.056,591.7,500.131,425.962,423.333,343.553,599.119,1117.16,673.478,1869.87,536.106,1691.54,1024.45,2041.14,1616.34,2310.46,897.995,1883.07,2576.72,2326.76,1000.25,1536.44,1572.55,1868.41,1995.53,1457.34,1643.85,1321.27,2116.12,655.148,2083.72,323.875,1856.74,1114.79,566.697,1226.16,1296.66,1346.36,1697.18,2167.7
1187.82,1306.73,874.471,447.76,437.544,979.22,886.82,664.889,1062.88,1193.94,1749,885.854,686.592,774.728,843.986,271.262,673.288,669.86,684.762,564.433,646.041,907.696,548.54,956.502,764.747,433.082,617.59,492.424,480.017,366.378,286.881,452.123,919.291,550.597,1415.47,491.576,1262,786.66,1651.45,1391.2,1946.88,778.059,1544.23,2410.07,2234.17,989.57,1277.23,1607.94,1863.2,1889.41,1130.94,1270.29,1090.94,2037.79,614.724,1829.01,386.587,2157.78,1277.27,766.752,1415.19,1503.13,1586.86,1428.54,1299.67
1746.98,1438.14,652.887,406.734,442.089,990.847,1195.12,703.943,1097.88,1204.38,1797.52,1179.03,492.242,665.538,1237.52,183.25,987.978,712.079,706.499,461.424,565.98,783.963,457.548,799.105,596.322,342.093,582.749,505.896,564.704,419.889,380.551,719.005,1293.03,711.525,1711.2,543.758,1521.69,813.197,2092.49,1440.04,2012,826.538,1765.82,2294.19,2347.01,961.242,1430.57,1430.03,1753.03,1868.01,1200.31,1191.01,1240.4,2113.13,602.344,1928.19,425.408,2269.39,1516.03,889.208,1497.57,1372.53,1505.67,1757.45,1210.15
1398.94,970.87,550.792,492.1,502.563,803.156,836.376,640.294,812.499,1161.64,1415.45,678.365,449.071,863.919,696.173,441.708,779.732,1098.29,804.001,610.195,671.354,770.071,439.787,745.915,578.37,325.495,480.889,383.905,394.197,349.341,279.414,512.245,1017.41,646.872,1563.82,545.833,1417.16,732.944,1769.68,1326.74,1689.1,693.305,1382.93,1862.54,2336.36,1036.75,1493.71,1735.36,2322.2,2216.37,1368.08,1367.65,1146.76,2064.63,432.534,1720.62,301.965,1864.53,1094.63,631.147,1385.3,1388.9,1391.08,1818.25,1736.27
1599.47,1548.33,701.166,638.946,523.406,1396.01,1234.13,581.788,1770.71,1620.84,2344.05,850.938,552.164,705.211,653.767,185.31,691.897,888.252,764.321,692.605,682.616,821.906,443.637,824.107,557.274,308.711,544.239,426.676,515.878,452.017,370.919,758.712,1413.82,830.503,1908.14,763.53,1530.96,914.972,1976.66,1332.65,1625.75,779.751,1573.47,2168.69,2328.91,1064.05,1358.59,1819.8,2199.18,2285.59,1401.35,1591.09,1436.72,2240.76,573.629,2262.67,360.958,2401.91,1388.51,794.07,1264.16,1457.28,1317.39,1723.57,1899.29
1699.38,1423.4,876.672,499.035,516.74,1694.57,1345.65,680.077,1884.95,2252.46,2333.54,918.182,989.154,834.223,1119.34,698.225,1285.68,1397.51,1000.07,925.291,1064.79,1209.7,784.476,1129.92,755.283,444.199,701.227,583.423,491.584,414.397,325.915,738.597,1488.36,784.297,1922.69,704.899,1649.64,946.563,2342.36,1596.8,2292.56,831.658,2059.93,2549.84,2905.35,1179.52,1706.77,1983.66,2237.71,2257.96,1477.87,1608.96,1311.15,1956.37,544.188,1683.55,273.313,1726.52,1006.83,666.383,1369.17,1276.52,1463.37,1942.11,2515.11
1448.99,1138.38,594.353,538.977,661.254,1178.02,967.155,510.748,1439.9,1385.91,1821.64,759.386,572.77,617.867,757.565,242.593,1008.2,1174.32,947.796,821.107,889.31,981.926,458.453,829.342,578.37,304.528,465.217,404.808,460.017,394.679,310.144,640.603,1259.71,709.895,1815.62,639.598,1859.36,887.231,2304.1,1819.74,2243.45,867.05,2032,2550.53,2614.27,988.6,1532.7,1670.51,1842.63,1845.25,1070.15,985.497,862.11,1706.22,379.513,1315.31,291.536,2015.49,1139.57,824.622,1403.79,1605.07,1587.95,1726.5,2121.41
1686.11,1240.12,654.423,507.151,496.731,1101.33,1194.47,706.937,1448.29,1001.76,2166.04,946.274,496.075,838.892,1047.9,364.441,932.381,1089.13,956.638,777.101,649.443,796.851,452.102,752.97,558.075,313.989,529.718,394.796,493.167,428.664,369.714,650.688,1212.8,655.097,1551.5,480.59,1278.02,753.627,1680.51,1212.51,1821.81,773.741,1530.31,2210.78,2164.11,894.494,1304.16,1739.89,1742.66,1938.07,1226.01,1283.9,1049.85,1941.32,500.516,1762.74,358.822,2222.15,1275.23,802.216,1630.96,1896.49,1881.55,1889.07,1799.21
1795.04,1580.42,747.098,315.166,434.469,968.929,1040.82,514.139,1230.66,1118.32,1271.81,773.088,465.816,545.181,1033.31,395.679,879.188,1277.76,1135.6,871.037,905.916,1209,821.252,1233.7,1013.93,539.178,787.049,602.284,749.79,529.766,433.977,732.94,1687.98,736.653,1721.07,509.961,1361.84,687.89,1742.82,1094.6,1517.42,682.213,1369.12,2100.43,2053.79,1077.16,1676.09,1951.2,2326.24,2775.9,1618.32,1576.56,1202.27,1951.73,423.098,1841.04,337.015,2207.37,1408.43,819.5,1497.92,1758.26,2032.59,1811.04,2228.72
1791.92,1454.65,987.092,536.478,675.272,1207.12,1596.08,524.7,1663.69,1926.6,2261.6,1013.09,709.091,1007.69,1076.62,231.248,898.343,1097.6,933.769,747.442,890.708,1072.48,648.417,1142.32,941.762,443.478,757.833,573.023,664.819,554.917,412.21,800.302,1377.93,633.399,1745.72,574.526,1541.19,1043.52,2269.55,1943.35,2453.77,1057.81,2032.81,2612.46,2535.38,1179.67,1444.12,1995.39,2066.46,2172.46,1535.18,1557.27,1492.44,2391.82,656.806,2028.01,381.799,1986.42,1193.72,610.408,1201.66,1202.9,1440.3,1196.29,1052.3
1359.81,1812.44,714.489,563.651,756.128,1183.25,1191.91,761.464,1365.05,1752.5,2247.05,926.044,853.056,748.755,946.846,332.612,999.535,1069.79,767.958,600.509,687.843,823.948,500.241,959.14,851.139,378.073,787.199,663.708,754.822,694.952,490.308,928.075,1859.06,677.872,1651.76,616.725,1224.55,700.819,1686.98,1243.76,1705,787.06,1680.76,2120.2,2201.97,1049.05,1328.52,1644.96,1741.01,1926.24,1259.78,1322.83,1235.07,2361.99,540.374,2195.89,367.264,2462.1,1545.91,791.498,1618.84,1475.24,1680.88,1523.06,1395.57
1395.65,1609.24,615.48,502.213,493.825,786.94,779.197,569.257,988.015,866.132,1358.96,764.223,496.415,470.315,1306.19,172.444,609.36,552.488,500.399,430.372,487.146,721.659,390.174,827.094,754.227,394.257,784.603,530.448,601.91,509.939,408.838,591.322,1054.83,585.243,1446,455.521,1181.07,841.758,1915.19,1585.03,2358.69,1067.83,1972.82,2673.54,2227.61,916.975,1232.77,1378.22,1755.01,1614.66,1149.87,1497.56,1339.52,2358.51,654.808,2068.34,385.665,2026.42,1424.46,626.504,1315.08,1413.78,1108.35,1613.13,1744.7
1209.77,1418.77,482.818,438.154,495.115,969.086,828.954,673.772,1026.43,1359.1,1652.59,832.766,663.964,692.931,1150.47,86.8625,544.058,607.863,446.857,395.462,425.231,740.558,394.091,873.514,642.879,397.507,773.881,620.145,589.835,601.202,539.926,890.489,1483.87,799.976,2132.62,656.995,1437.9,899.076,2024.09,1360.39,1926.6,846.108,1634.39,2332.22,2370.18,879.5,1258.32,1360.44,1867.96,2007.97,1321.71,1441.64,1430.6,2412.85,656.784,2093.64,439.529,2677.71,1410.91,766.168,1316.25,1162.75,1231.03,1356.47,1822.82
988.153,1353.08,580.777,361.719,529.289,746.815,767.676,636.2,1144.45,1033.47,1896.06,734.382,663.603,1029.96,1166.6,220.409,1222.11,1303.23,782.297,888.397,924.592,1272.73,707.556,1134.2,891.899,424.2,699.479,543.846,565.235,459.906,370.298,768.279,1427.72,879.864,2237.3,788.504,2003.12,1283.39,2539.29,1845.69,2172.74,940.227,1794.07,2287.9,2533.45,1101.79,1318.27,1494.29,1826.41,1775.25,1173.26,1301.04,1171.7,1764.97,429.581,1591.81,310.447,1951.69,1219.51,600.189,1458,1506.43,1867.76,1340.88,1586.02
1064.47,1011.67,593.336,423.314,582.205,808.8,1051.06,617.754,1379.92,1367.86,1679.36,828.148,486.649,702.604,922.717,80.7489,617.987,682.626,791.192,717.829,721.413,1130.11,747.3,1187.7,811.321,391.082,637.558,477.44,561.247,394.998,361.34,669.422,1311.65,850.037,2079.89,617.757,1858.24,912.256,2171.96,1328.16,1666.88,797.001,1417.29,1834.39,2022.37,934.566,1354.37,1830.56,2005.74,2250.33,1362.77,1375.82,1166.7,1890.79,434.094,1892.82,296.653,1678.08,1133.96,658.779,1418.6,1451.91,1500.74,1960.31,2151.91
1109.97,992.585,393.211,371.953,525.841,946.389,796.67,578.353,1188.43,1116.27,1668.84,667.597,549.808,424.437,949.986,80.8923,663.396,707.596,624.208,615.364,731.349,1046.24,672.487,1132.24,876.998,418.347,787.597,576.472,668.623,475.487,441.792,724.219,1542.6,827.296,1922.1,607.035,1427.17,926.44,2118.24,1560.98,2045.73,825.279,1626.07,2166,2103.73,906.427,1323.68,1665.42,1833.94,1901.08,1177.34,1253.11,1320.28,2087.17,484.396,2021.65,382.44,2125.41,1346.11,863.951,1288.01,1640,1815.54,1555.64,2230.39
1137.72,996.272,687.37,292.71,366.588,949.989,829.129,427.807,1315.01,1002.72,1586.88,903.724,786.002,834.302,932.856,168.241,926.997,1123.81,776.449,545.458,723.341,802.794,470.019,834.831,640.071,325.683,550.673,455.921,541.827,468.261,380.168,698.075,1174.54,669.913,1389.56,435.762,1140.49,690.42,1682.01,1191.02,1856.4,839.867,1604.67,2568.84,2533.55,1078.8,1581.78,2059.62,2102.17,2396.01,1251.92,1438.16,1133.44,2039.7,452.453,1709.03,341.373,2022.8,1205.39,736.408,1435.5,1435.54,1558.87,1611.03,2178.03
1406.18,1258.38,705.464,385.836,705.176,1170.28,825.632,699.246,1077.86,1272.74,1559.1,583.56,463.698,719.2,957.004,164.52,854.346,907.107,661.539,651.826,711.595,999.995,601.094,1034.09,839.767,373.015,770.493,554.09,687.002,438.557,414.409,722.702,1180.9,684.555,1393.98,436.297,1278.34,734.337,1647.31,1396.78,2065.66,876.06,1559.33,2717.37,2242.79,1151.62,1667.4,1853.19,2189.74,2147.69,1638.37,1469.02,1384.04,2501.22,664.504,1964.9,325.452,1935.41,1176.78,630.398,1331.1,1458.46,1279.96,2478.96,1989.18
1384.03,1601.29,645.628,355.59,574.887,862.617,984.97,584.028,1214.9,1064.38,1722.01,707.557,852.851,744.705,1361.22,407.304,976.028,876.188,593.791,503.81,620.94,745.049,501.809,926.478,645.413,339.72,624.032,458.003,504.634,352.555,263.726,523.585,918.505,602.526,1392.6,502.518,1380.47,894.891,2579.33,1560.31,2485.37,1017.12,1873.81,2669.02,2471.29,910.652,1555.29,1608.85,1780.66,2073.66,1267.44,1200.35,1213.57,2170.01,599.545,1714.56,366.594,1850.13,1210.05,687.533,1313.83,1328.93,1242.1,1638.37,1559.85
1477.05,1205.21,792.415,397.599,482.272,1364.04,1055.38,627.685,1707.6,1674.41,2587.64,1652.99,1181.05,1377.41,3077.49,543.855,1222.59,1090.53,607.418,592.951,730.76,1177.22,760.969,1276.45,1208.75,644.141,1276.42,941.751,967.308,860.101,616.261,1132.58,1988.06,972.176,2017.42,631.715,1748.26,867.253,2260.22,1544.46,2205.81,994.615,1911.95,2731.98,2665.56,1216.5,1774.6,2440.47,2286.11,2675.55,1469.38,1428.99,1130.83,1865.16,497.511,1619.52,279.776,1809.97,1090.54,649.257,1202.24,1205.45,1122.31,1951.48,2477.76
1680.36,1266.13,735.69,495.586,591.423,791.302,1127.22,338.117,1006.91,863.906,1482.82,659.497,570.22,748.56,578.561,593.8,1156.81,1242.29,904.967,691.849,721.892,1035.88,515.11,920.747,669.514,408.243,581.396,550.352,608.084,508.854,468.102,727.231,1432.59,686.372,1610.09,494.887,1308.37,782.96,1962.83,1501.68,2024.7,944.665,1976.52,2903.57,2813.49,1193.82,1925.33,2116.32,2238.69,2767.42,1561.96,1519.74,1238.85,2001.5,517.645,1556.11,252.986,1589.34,797.386,448.563,959.477,960.685,987.065,1195.89,2144.34
1171.84,905.304,549.913,513.548,415.666,1085.33,667.632,455.741,1026.92,1074.23,1411.81,512.55,496.947,589.609,368.635,236.481,869.288,1146.49,1009.64,1051.85,1167.93,1420.18,700.061,1104.63,765.674,373.208,616.234,563.916,569.379,503.967,406.619,792.56,1509.07,868.867,2188.53,619.93,1671.25,992.792,2157.92,1397.72,1695.05,771.96,1412.94,2273.49,2219.04,859.374,1343.03,1742.9,2089.82,2293.56,1491.91,1579.84,1268.98,2290.33,553.445,1575.41,302.464,1913.08,950.675,583.352,1100.82,1148.03,1267.35,1433.41,2451.62
1763.83,1757.89,1049.09,705.834,725.277,1320.79,1162.58,758.259,1530.74,1266.25,2572.88,1084.33,1071.03,940.232,1699.57,542.964,1722.58,1163.92,797.147,829.567,663.15,1017.16,643.095,1001.06,883.321,482.622,879.507,776.524,821.296,703.794,637.923,1019.27,1656.95,942.814,1892.18,625.079,1469.53,853.737,2107.16,1624.08,1942.52,994.977,1908.94,2608.77,2355.98,924.976,1343.88,1524.07,1826.41,1928.58,1247.93,1557.72,1127.81,2493.35,607.168,2315.35,398.164,2093.76,1184.13,683.104,1181.39,1409.71,1344.67,2002.9,2979.54
1329.91,1191.25,590.77,509.853,567.175,1211.84,1076.39,755.332,1822.86,1332.37,2390.38,1187.75,742.103,461.698,1220.3,198.886,762.233,923.48,666.195,506.578,538.419,766.215,452.445,700.243,609.604,307.372,634.564,623.478,622.465,513.965,500.014,889.538,1873.4,1039.15,2325.56,641.521,1798.58,923.75,2279.88,1513.21,1973.64,965.954,1670.8,2617.64,2285.73,930.741,1308.19,1666.2,1867.76,1681.32,1129.61,1168.72,1324.54,2019.89,519.193,1962.23,399.158,2134.87,1596.58,849.562,1438.76,1409.6,1147.6,1274.89,1838.15
1512.91,1086.21,676.509,471.629,471.129,1062.85,886.878,505.494,1122.64,952.388,1413.96,746.142,556.646,1004.59,318.014,148.753,727.7,857.952,688.588,627.188,730.074,1132.56,609.111,977.816,903.204,436.351,772.105,671.163,649.311,587.334,499.567,820.55,1348.27,607.792,1471.68,438.328,1162.04,801.143,1647.72,1284.3,1975.54,923.005,1817.59,2827.99,2716.21,1111.75,1472.9,1666.3,2071.07,2188.25,1397.76,1407.28,1418.32,2224.87,578.105,2080.82,388.376,2096.44,1191.02,816.154,1429.15,1573.78,1363.73,1456.68,1984.09
2013.69,1699.81,871.739,760.79,587.224,1292.81,986.886,697.972,1531.66,1140.84,1749.15,1027.64,649.01,1060.95,284.281,142.543,711.499,748.317,667.759,702.592,730.091,1002.72,611.892,937.234,883.253,463.864,782.461,644.515,702.93,616.345,461.139,856.212,1301.26,689.535,1546.9,451.555,1292.25,746.252,1823.87,1524.17,2320.91,1147.52,2356.16,3528.13,3323.67,1256.53,1643.1,1641.22,1870.69,1706.84,1017.3,1019.79,889.233,1568.91,511.058,2086.95,442.476,2525.17,1836.3,1056.87,1499.61,1728.46,1275.46,1811.12,2550.11
3173.77,1931.62,1141.55,744.934,695.156,1539.68,1374.75,703.232,1210.22,1412.34,1722.25,882.945,507.408,1049.79,531.904,197.391,1048.58,1353.15,942.41,1170.41,1074.09,1480.65,790.546,1391.86,1129.51,538.16,831.845,811.233,798.165,606.898,487.279,847.157,1487.44,825.556,1854.13,622.842,1263.63,804.27,1759.96,1437.61,1860.8,842.913,1771.13,2410.48,2875.04,1277.57,1792.32,1873.3,2214.82,1810.56,1083.07,1072.93,887.408,1574.51,371.798,1577.65,316.316,2401.93,1685.09,979.511,1586.71,1589.44,1385.83,2267.72,2290.81
2541.45,1765.53,842.878,641.186,740.835,1288.35,1091.34,809.294,1584.54,1482.11,1452.9,1221.97,491.147,583.072,788.353,248.672,653.283,962.14,681.1,656.252,753.768,1078.47,638.272,1097.86,855.356,424.815,850.89,588.179,587.5,483.094,360.893,646.616,1148.65,550.445,1437.9,461.778,1095.68,716.147,1658.53,1336.74,1733.21,959.753,1822.21,2814.84,3393.11,1239.09,1766.13,1909.33,1891.43,2383.46,1184.07,1220.82,1171.45,1836.82,453.939,1921.46,381.907,2341.02,1385.78,1053.42,1503.33,1362.45,1231.63,1395.1,1779.07
1745.47,1099.53,709.258,371.933,491.452,989.784,1066.62,601.749,1280.9,1727.13,1507.5,760.61,651.06,394.462,1303.06,314.849,1138.38,1124.85,793.535,630.855,799.173,1008.13,640.935,853.978,749.018,387.668,867.125,626.649,692.612,543.011,529.183,827.476,1639.25,778.154,1954.7,633.034,1457.74,854.641,2107.6,1476.45,2187.8,928.937,1855.9,2754.09,2680.83,1241.53,1738.53,1829.93,2222.32,2382.65,1467.63,1472.59,1240.15,1823.03,446.648,1750.11,277.632,1768.2,997.781,652.804,1286.23,1333.87,1317.91,1618.27,1740.88
1997.01,1709.66,692.013,507.331,604.708,1326.2,1200.78,576.919,1507.08,1507.39,1828.23,1067.38,680.887,472.46,1494.62,286.175,879.05,1120.46,795.276,679.39,685.004,1017.16,674.238,1013.94,810.165,442.924,777.991,591.319,715.088,580.717,608.006,860.903,1616.54,823.986,1828.41,569.233,1187.53,693.269,1796.4,1338.73,1744.47,800.638,1899,2711.24,2590.88,1113.83,1655.97,2318.67,2424.56,2533.52,1497.48,1606.87,1760.81,2838.24,712.696,2681.27,488.554,2519.77,1288.84,659.517,1055.76,1064.44,932.767,1094.29,1306.33
1956.9,1357.61,607.863,796.082,764.201,1068.62,1207.4,807.613,1012.51,1440.03,1722.11,960.627,437.063,454.336,1177.08,378.356,1213.61,1222.24,864.61,749.719,840.39,862.436,570.049,843.473,686.93,369.909,530.944,493.096,555.263,506.477,381.278,726.745,1523.27,775.522,1751.86,518.125,1549.17,764.973,1755.4,1280.92,1562.2,723.675,1552.23,2160.24,2030.84,1025.61,1559.62,1778.23,1948.56,1911.77,1152.38,1064.88,986.41,1775.98,410.497,1571.7,427.452,2379.24,1447.87,793.236,1482.75,1722.87,1230.93,1532.37,1894.66
1910.17,1665.03,966.772,535.526,646.438,1175.01,1062.97,591.303,1389.41,1341.17,1428.96,887.102,705.78,698.272,449.703,409.526,1067.37,1119.76,973.425,772.225,890.897,1035.09,589.642,983.378,812.224,405.713,598.989,563.936,506.598,436.849,397.859,734.867,1271.43,688.639,1904.44,536.061,1652.08,956.862,2483.51,2000.31,2746.58,1191.7,2312.1,3090.06,2645.25,980.11,1125.12,1396.8,1534.92,1355.31,1044.27,933.173,943.282,1600.65,338.497,1557.62,316.71,1730.32,1264.71,725.803,1448.25,1772.48,1545.44,1672.32,2118.91
1704.71,1584.33,785.926,513.674,672.744,1315.27,958.63,830.971,1538.89,1750.04,1621.86,1343.19,452.39,804.915,702.526,586.181,806.188,978.801,895.236,823.727,1015.87,1100.76,734.22,1082.6,915.319,415.597,730.086,625.877,538.186,512.452,417.619,743.363,1247.2,843.588,1940.93,665.801,2087.07,1100.39,2620.05,1958.27,2783.06,1068.06,2084.17,3207.9,2696.72,1103.32,1612.53,1672,2015.01,1940.97,1070.04,1209.26,1080.76,1868.27,477.497,1448.07,316.04,2265.74,1233.45,676.948,1203.59,1169.85,1090.05,1318.49,1401.89
1447.14,1013.34,559.753,343.403,358.774,1008.34,963.748,446.971,1217,1452.39,1766.47,876.957,680.36,976.178,540.802,305.9,669.925,698.69,561.965,569.25,719.001,1055.41,658.49,1118.9,948.107,469.623,797.198,647.424,594.645,455.637,346.776,539.678,1163.94,504.44,1411.67,480.459,1208.64,782.106,1940.94,1470.15,2292.42,904.556,2019.35,2749.82,2592.97,1121.24,1503.35,1744.03,2127.58,1932.17,1228.16,1329.7,1266.78,1925.09,493.742,1917.58,359.433,2119.63,1309.05,642.518,1089.97,1105.31,1226.15,1127.97,1082.79
1480.89,1086.88,484.481,538.321,354.745,940.049,1135.14,477.3,1143.59,1219.9,1697.1,783.708,514.176,563.185,986.38,237.826,665.721,701.406,513.315,489.288,569.654,695.252,495.021,796.969,679.055,363.878,573.04,452.354,469.217,340.412,343.471,498.201,966.934,518.87,1443.94,483.522,1254.82,787.418,1958.35,1855.29,2309.84,1082.15,1982.11,2442.8,2626.2,1151.46,1260.51,1582.59,1780.39,1886.25,1132.05,1367.18,1266.95,2344.8,615.429,2070.12,366.316,2195.34,1253.6,700.19,959.966,1160.53,1054.09,1316.73,1645.17
1598.37,1246.75,526.544,392.487,520.596,1053.66,943.491,479.371,1444.36,1112.65,1981.55,648.647,590.189,654.707,1015.72,702.793,846.513,1080.96,810.625,755.398,910.886,1273.56,802.103,1171.85,1029.76,563.991,907.754,838.037,865.515,630.183,720.41,1168.87,2151.35,890.899,2186.6,634.25,1745.27,959.144,2676.44,1715.36,2317.52,1109.41,2221.01,2854.92,2559.13,1167.57,1457.04,1803.57,1832.96,1851.63,1144.96,1270.53,1123.19,1703.48,535.092,1865.14,371.998,2356.48,1287.7,829.889,1193.8,1311.74,1121.5,1083.06,1570.16
1255.35,1452.97,604.058,497.588,468.216,1204.14,942.817,680.734,1484.1,1545.92,2081.58,1091.95,908.549,492.164,1681.93,445.496,977.288,1061.39,693.833,617.239,695.593,903.345,524.642,982.888,701.811,353.763,602.948,477.072,470.559,330.726,284.365,489.781,804.779,469.152,1139.96,399.994,1004.57,699.38,1492.85,1378.67,1734.26,861.493,1605.96,2360.87,2393.19,1056.07,1521.13,1775.61,2162.17,2169.22,1287.64,1567.04,1270.82,2335.37,645.668,2124.69,387.522,2234.56,1146.41,736.733,1323.71,1233.67,1359.67,1567.12,2621.34
2146.06,1213.7,614.598,484.341,702.583,1268.76,1438.94,955.839,1375.44,1526.7,2135.8,988.192,665.014,514.316,967.676,218.723,723.159,971.312,716.987,627.587,672.069,800.459,445.421,807.338,580.736,291.595,519.344,431.827,467.724,457.838,513.899,845.186,1527.7,918.946,2543.21,664.19,1911.7,1091.2,2336.1,1596.16,2257.64,928.748,1917.59,2563.22,2912.35,1126.82,1796.55,1966.89,2356.03,2149,1323.68,1164.3,923.388,1643.74,436.015,1542.27,257.19,2007.72,1203.7,764.462,1335.96,1392.44,1250.4,1490.05,1225
1442.54,1464.63,762.191,613.926,589.39,1019.93,1090.01,726.217,1015.1,1281.72,1534.58,940.587,598.484,1102.64,663.9,720.02,1488.43,1187.15,961.497,712.81,613.332,819.179,465.235,701.412,543.006,261.504,493.827,495.346,533.401,481.697,432.946,799.325,1342.98,808.401,1619.07,587.205,1311.6,945.45,2032.91,1690.94,2227.98,1184.14,2181.86,3085.72,3420.9,1053.27,1595.83,1684.83,1908.7,1983.29,1009.06,1082.2,931.277,1524.86,499.065,1608.68,344.296,2052.27,1236.41,914.952,1426.31,1717.67,1859.9,1997.04,2074.01
