"R_1951","R_1952","R_1953","R_1954","R_1955","R_1956","R_1957","R_1958","R_1959","R_1960","R_1961","R_1962","R_1963","R_1964","R_1965","R_1966","R_1967","R_1968","R_1969","R_1970","R_1971","R_1972","R_1973","R_1974","R_1975","R_1976","R_1977","R_1978","R_1979","R_1980","R_1981","R_1982","R_1983","R_1984","R_1985","R_1986","R_1987","R_1988","R_1989","R_1990","R_1991","R_1992","R_1993","R_1994","R_1995","R_1996","R_1997","R_1998","R_1999","R_2000","R_2001","R_2002","R_2003","R_2004","R_2005","R_2006","R_2007","R_2008","R_2009","R_2010","R_2011","R_2012","R_2013","R_2014","R_2015","R_2016","R_2017","R_2018"
468.265,548.223,611.265,287.409,405.718,319.684,300.048,796.481,505.921,371.872,656.994,294.064,568.986,252.715,67.9382,431.558,374.085,238.492,628.558,742.018,629.8,579.274,661.428,776.287,338.644,224.579,431.739,156.585,441.978,359.179,218.805,223.878,433.97,956.983,1109.37,313.233,1446.11,266.637,309.775,175.666,469.67,273.09,243.276,149.795,232.267,1397.13,499.83,298.566,322.172,476.902,529.258,595.35,200.167,255.96,161.308,256.395,117.605,208.989,143.204,282.055,66.1358,96.4266,297.494,190.364,667.781,252.207,258.705,306.72
414.418,356.504,708.474,312.733,374.612,479.123,328.844,663.86,657.426,370.119,866.087,321.776,684.176,277.492,134.464,205.674,799.318,188.847,648.175,906.926,628.696,772.192,657.113,1026.68,449.714,273.722,470.376,172.467,461.743,299.757,188.469,203.987,381.004,912.241,935.251,291.066,1525.73,287.055,306.899,229.062,546.251,327.589,288.779,133.796,249.076,1294.34,453.381,268.677,326.61,429.324,582.054,436.079,205.262,231.68,182.166,242.19,152.844,257.628,147.451,466.218,110.584,123.05,361.937,188.335,546.886,127.528,169.838,456.301
357.579,328.99,743.86,212.446,462.862,487.739,511.312,783.333,680.3,363.275,848.236,382.004,763.907,275.201,156.791,154.391,800.289,176.645,392.707,725.722,573.578,657.154,694.219,889.229,388.011,247.854,482.27,152.004,484.865,315.581,211.295,210.848,403.773,769.798,940.482,280.07,1316.89,271.824,277.503,217.86,595.881,443.113,342.016,226.032,287.913,1232.9,486.081,300.247,299.722,417.092,536.248,487.262,236.602,301.018,208.722,337.51,152.279,246.469,195.146,524.563,112.349,131.326,424.683,209.579,580.358,144.371,125.313,345.658
327.884,494.137,1066.77,316.461,649.312,1062.19,584.099,1393.27,777.111,581.982,993.327,419.092,1051.1,238.48,243.434,373.553,183.773,173.576,293.206,454.143,492.679,451.792,578.7,727.613,266.429,192.293,318.025,138.885,374.006,346.48,228.984,262.305,482.962,1067.22,1266.9,373.89,1734.49,298.074,351.252,188.131,555.196,509.394,265.617,192.967,278.237,1268.35,443.994,240.22,226.652,397.769,621.934,427.903,243.965,299.421,235.854,443.742,155.788,243.122,183.98,410.298,84.7178,88.4171,221.853,171.682,561.668,105.936,113.765,347.514
635.895,622.782,1156.29,437.384,520.597,764.231,430.207,991.365,694.963,448.209,1242.71,471.521,907.695,265.746,245.82,149.705,722.979,46.0779,289.436,447.112,501.565,440.04,496.936,692.672,362.953,295.561,492.811,177.834,665.807,456.878,383.339,342.071,572.037,1254.17,1307.71,454.893,2012.45,406.954,543.914,297.123,715.303,473.78,445.753,194.037,348.343,1306.47,434.992,216.985,203.046,325.572,527.359,413.635,249.302,299.373,220.569,340.366,120.102,230.036,96.9987,309.937,64.0488,98.6552,218.085,161.124,503.114,167.719,281.632,477.713
410.999,479.315,866.653,396.379,547.617,796.072,595.858,1072.65,662.302,458.339,1046.97,374.789,996.085,284.465,190.816,243.886,599.945,100.486,355.547,636.239,533.019,512.655,634.685,824.642,381.862,277.76,510.282,166.315,490.57,413.087,273.254,261.91,462.679,1180.44,1165.64,362.395,1549.48,305.905,324.834,215.906,444.999,318.33,278.709,128.024,226.609,969.005,431.324,215.315,319.171,418.454,448.189,613.946,240.992,306.255,237.173,254.122,136.44,285.302,139.772,327.971,118.59,133.627,283.422,198.077,728.41,154.294,190.325,288.093
284.626,596.468,836.162,404.624,805.014,1061.05,668.018,1121.18,926.489,495.12,1086.35,523.45,907.104,321.563,249.441,537.53,432.484,44.4488,491.222,640.951,544.173,652.075,703.301,936.647,456.882,243.596,483.21,172.145,602.811,448.487,366.074,276.095,555.228,1301.9,1196.68,431.623,1614.59,269.372,308.168,197.927,588.387,359.556,343.058,166.454,261.486,1225.02,546.538,307.973,220.655,347.258,534.178,513.05,267.201,214.697,170.286,248.551,122.264,326.175,155.488,461.936,96.9511,156.494,325.02,212.343,710.639,126.427,170.841,422.468
364.91,445.214,651.495,375.664,407.77,477.729,378.774,757.023,657.16,378.792,876.807,381.432,1046.33,376.234,225.1,498.035,593.404,65.5276,534.488,665.773,483.729,554.82,555.476,791.856,363.161,251.011,369.526,174.621,391.971,325.586,217.586,160.295,342.484,776.198,799.661,267.98,1037.19,258.976,219.262,196.41,486.739,441.692,426.001,171.943,258.778,1308.28,375.12,223.187,229.196,376.427,501.535,416.398,260.209,240.16,162.912,288.37,185.697,343.872,169.439,359.256,121.011,138.64,291.211,184.986,594.879,92.0389,145.05,279.104
334.849,411.435,588.283,240.371,443.27,529.856,447.42,865.145,814.843,402.718,1372.66,539.002,962.335,439.123,213.551,659.106,341.457,97.5087,340.852,510.552,460.349,527.197,667.244,901.819,330.886,258.376,506.675,185.908,514.701,434.912,269.585,229.481,456.597,941.315,1172.88,301.45,1416.96,222.049,239.803,189.2,472.962,362.745,273.708,142.251,270.678,1132.21,429.642,231.75,267.045,453.76,561.767,534.046,266.203,353.971,232.468,393.273,147.834,266.82,128.65,344.097,60.8684,67.666,202.792,140.636,502.658,130.387,222.69,529.47
447.842,526.825,921.041,435.079,611.455,685.898,718.527,898.822,785.081,573.163,1144.36,578.234,1263.4,385.193,306.356,662.984,307.549,210.311,452.072,780.682,670.478,686.836,769.064,1178.34,485.742,327.219,593.139,218.346,464.582,340.639,224.863,219.934,336.627,790.513,924.412,344.165,1316.5,325.959,390.914,218.181,513.116,322.594,276.851,118.778,253.859,939.221,376.498,208.782,221.536,352.425,497.473,460.043,248.443,270.516,185.537,300.447,91.8808,307.129,138.042,388.286,93.0049,83.8534,235.834,194.148,598.688,123.523,234.805,359.408
378.898,385.672,640.365,245.363,505.822,470.013,539.164,775.769,640.766,482.265,746.5,436.4,893.736,241.49,110.28,583.574,789.604,251.953,493.886,813.525,631.654,574.202,598.717,920.104,364.704,249,460.921,182.741,465.229,405.637,310.377,281.085,521.024,1381.98,1328.71,444.854,1713.66,363.28,319.507,184.373,471.749,327.125,250.183,126.522,219.503,938.341,373.906,204.046,247.825,400.966,607.648,627.312,239.061,275.937,155.271,324.352,142.057,303.898,146.226,382.45,93.2163,106.82,231.504,185.211,591.365,136.888,223.197,314.023
319.546,325.623,921.263,448.587,461.939,555.566,443.457,820.042,769.444,615.759,902.731,474.224,1337.43,322.185,61.6952,767.381,844.711,137.988,600.46,818.137,668.805,441.291,896.504,909.13,427.374,306.212,553.541,221.444,547.152,416.541,247.383,286.254,575.163,943.929,934.267,325.286,1430.78,229.269,225.536,110.722,377.703,204.438,181.343,88.862,158.562,787.627,343.483,206.81,303.381,426.673,612.459,607.642,229.178,355.086,178.725,311.991,142.194,315.447,146.917,502.16,121.273,163.525,384.002,285.618,748.314,151.862,104.527,642.977
335.331,211.687,571.483,284.204,423.567,579.696,491.998,985.913,620.192,624.908,1374.34,545.882,1050.62,304.703,134.718,492.326,220.669,95.9607,271.144,589.472,524.163,503.303,716.923,792.89,359.722,268.763,421.17,165.794,482.355,398.665,279.936,252.367,524.557,982.847,1318.44,333.47,1440.67,255.181,284.152,185.365,424.482,278.062,238.447,158.621,217.803,920.297,388.242,273.562,250.905,352.259,503.45,687.147,187.762,245.369,208.332,330.866,180.283,270.765,129.366,435.577,113.247,123.961,318.076,258.729,935.581,147.914,181.201,315.945
366.388,855.728,843.969,327.433,460.209,481.656,608.519,837.622,588.056,461.456,880.616,380.3,724.14,300.412,67.1048,576.617,95.3628,42.4495,236.342,374.687,411.185,428.28,507.757,773.576,316.472,225.642,430.552,142.676,360.676,309.594,264.56,223.601,384.827,883.854,1009.73,336.556,1154.64,236.378,238.13,137.947,374.765,295.632,224.265,139.611,226.055,915.317,370.429,195.314,248.48,372.225,530.02,669.778,274.759,317.945,221.951,358.736,173.576,231.939,132.978,389.255,90.3745,117.415,231.533,235.211,746.443,186.839,169.597,319.586
649.197,803.43,1094.97,384.022,698.424,487.275,505.777,882.948,675.857,384.972,779.731,242.731,668.558,264.44,121.52,373.857,421.424,148.516,302.37,517.549,525.832,420.403,605.201,805.694,384.423,245.027,463.858,168.745,426.506,338.747,225.309,272.477,403.837,1071.87,922.97,399.749,1519.29,293.889,317.002,209.448,523.109,311.617,275.648,149.198,207.508,905.548,341.814,202.425,243.803,354.223,586.92,650.886,294.002,301.905,295.82,355.967,193.76,291.584,160.384,561.787,84.3117,93.4887,214.686,173.437,498.035,128.719,253.439,373.792
305.055,343.597,827.425,319.947,445.634,615.332,498.507,991.486,525.606,535.218,750.849,540.005,975.289,306.716,155.875,626.024,662.32,516.941,969.538,1516.05,974.95,752.829,909.723,1006.71,402.494,268.423,438.516,144.016,449.74,332.718,326.886,275.237,584.648,1120.13,1279.63,410.641,1614.55,272.663,272.531,172.447,428.991,370.928,261.432,167.771,240.083,1173.75,428.234,245.053,280.186,360.192,562.211,572.453,286.137,285.072,199.824,261.138,188.299,361.937,181.562,467.619,113.361,122.892,217.121,145.047,436.557,103.295,212.265,343.726
534.513,701.432,1081.8,333.56,542.917,662.787,434.376,951.855,587.86,481.913,839.327,558.578,1041.53,437.867,191.659,505.588,615.956,328.856,736.52,869.813,628.247,489.696,628.556,748.944,319.754,229.457,357.484,143.448,422.239,389.195,321.271,297.252,541.91,1318.12,1423.52,374.229,1631.13,232.387,285.283,174.076,517.91,348.977,286.419,152.305,279.855,1206.2,484.253,241.501,292.707,419.902,433.26,565.83,210.531,309.05,229.53,381.464,194.208,303.068,215.523,419.837,111.126,119.046,238.152,146.734,550.945,140.969,136.006,399.632
382.327,689.671,1065.72,512.915,961.191,1441.33,862.315,1049.44,659.536,473.145,934.15,410.922,958.49,328.024,112.62,322.166,567.422,316.62,767.043,927.866,809.411,709.706,811.036,1004.08,444.134,239.838,524.014,169.411,525.658,454.899,319.866,362.107,533.335,1661.1,1624.83,441.202,1628.83,234.587,331.106,223.959,644.564,471.831,366.142,225.066,352.497,1432.29,512.192,263.808,307.355,385.214,479.728,404.326,146.855,154.265,99.9198,197.704,117.374,257.582,172.765,469.086,136.272,105.843,259.44,146.644,505.899,105,144.614,287.631
536.499,487.431,1031.83,558.006,810.863,1153.14,757.105,1567.7,970.516,481.964,1144.43,477.681,950.788,327.223,160.224,531.937,218.112,136.248,454.818,862.17,626.841,517.794,660.802,948.81,427.242,262.38,453.301,192.843,457.354,393.606,281.005,364.561,484.953,1166.64,1140.9,360.822,1522.56,266.641,309.92,166.45,442.571,355.06,290.861,144.049,191.547,970.009,374.954,212.35,286.331,371.012,566.996,472.602,275.133,304.758,347.383,560.703,175.913,282.785,145.892,319.894,71.2803,78.5716,208.947,160.455,469.782,194.144,125.802,419.172
463.829,271.488,576.211,249.927,426.328,460.182,349.074,925.087,484.868,445.493,751.517,394.647,857.939,326.083,165.907,488.63,276.91,137.434,458.393,546.618,489.688,487.306,518.714,767.763,402.376,234.542,439.554,168.607,295.269,299.84,178.977,169.504,262.819,719.496,707.667,294.473,1262.02,239.386,269.333,138.2,623.181,391.265,283.471,185.164,239.591,1016.38,418.786,225.149,215.072,428.718,455.934,486.815,292.006,302.854,201.398,407.449,181.026,291.252,140.361,290.255,92.6573,87.8909,308.819,201.991,596.597,260.201,238.654,354.183
378.548,542.321,895.653,341.37,676.99,578.31,449.991,1236.15,671.636,406.919,1121.07,393.069,952.695,276.59,121.2,785.407,390.739,107.448,505.098,706.78,673.263,574.267,719.696,993.233,444.119,336.473,434.41,172.358,396.786,369.273,216.942,171.442,430.799,881.514,1046.94,315.631,1213.15,241.773,266.061,180.612,502.257,274.333,254.502,148.162,235.072,1026.63,319.951,221.802,246.115,344.03,523.396,614.834,201.71,270.753,201.928,418.629,131.329,284.753,141.324,339.115,75.5709,80.4796,248.655,163.657,562.97,145.152,203.423,595.343
273.796,277.445,714.548,234.534,329.022,428.109,304.11,780.695,690.479,451.035,829.319,336.089,727.494,251.944,87.1453,177.115,487.617,129.712,344.059,731.138,541.096,436.331,752.18,841.901,420.053,240.147,463.197,192.688,430.874,335.127,203.638,216.165,364.055,791.879,893.655,330.75,1387.56,231.413,277.761,175.289,551.86,320.704,304.73,157.443,215.385,1025.49,296.231,184.735,170.471,329.242,373.628,494.648,187.99,198.379,167.931,279.763,161.873,258.625,177.753,381.453,102.432,134.213,299.467,184.937,762.515,178.115,140.278,319.681
407.895,260.813,656.866,252.625,431.313,609.123,527.918,1162,880.351,539.119,1093.82,512.603,1165.24,415.046,173.641,279.153,668.468,194.371,416.658,824.346,630.768,618.247,675.28,909.482,396.621,274.264,451.063,190.956,477.425,367.352,280.533,247.198,475.67,972.296,1414.51,439.995,1894.51,329.226,296.565,195.602,511.291,327.536,300.445,135.4,243.903,1046.26,400.432,276.311,277.732,434.603,658.055,704.401,195.612,279.53,179.81,295.872,164.139,249.111,127.017,392.809,97.9712,106.678,294.755,190.959,601.728,148.548,303.703,370.642
369.601,359.657,579.448,314.756,364.412,600.171,420.156,787.673,709.327,388.344,841.656,464.878,879.422,330.62,96.696,655.419,253.198,182.536,508.242,738.795,582.399,522.099,652.899,916.922,355.542,291.468,509.938,171.429,532.692,411.276,232.15,211.905,432.428,920.047,902.837,349.008,1262.46,212.979,234.304,186.417,402.771,309.854,307.518,147.96,278.819,1187.39,455.69,211.208,290.562,450.485,489.442,552.629,196.485,280.96,206.361,308.14,138.188,279.281,163.136,334.866,101.038,127.896,246.639,151.042,543.741,180.737,131.622,274.058
321.682,237.652,599.344,245.733,357.976,448.949,394.522,889.807,586.446,445.081,870.465,445.876,841.222,350.983,130.866,288.77,317.061,89.0569,456.078,620.118,606.309,472.258,510.177,844.505,379.232,261.452,382.125,165.251,477.735,398.036,327.77,236.818,576.177,1146.94,1233.39,419.114,1609.39,266.947,255.403,152.908,459.734,258.15,198.263,116.033,177.647,894.94,370.161,232.091,269.419,508.672,633.565,732.962,384.479,318.916,275.279,324.918,129.376,198.708,93.841,216.568,57.9735,85.724,264.851,206.365,612.594,249.406,285.446,379.904
264.772,351.707,587.815,263.559,334.076,489.104,394.486,706.42,598.489,346.306,924.717,357.679,1158.86,304.769,165.576,218.155,862.547,74.2851,456.398,673.101,563.212,509.299,573.274,831.82,343.101,223.14,455.301,136.337,525.566,378.448,295.403,231.722,562.951,1334.59,1261.82,446.476,1582.56,308.726,310.64,211.177,580.366,333.752,238.971,156.621,180.671,1230.29,437.441,223.627,257.556,400.977,688.346,643.012,283.145,296.776,236.401,340.924,140.815,176.827,107.013,267.173,75.8795,84.6947,252.195,178.885,668.512,185.517,207.585,346.195
289.554,271.377,480.089,268.374,416.846,555.647,463.962,865.499,607.242,525.657,1039.02,437.461,989.819,318.06,194.027,143.024,649.827,74.0473,304.652,642.264,592.99,621.155,678.185,1050.01,369.881,282.492,451.645,143.139,466.018,262.103,178.926,199.886,294.559,721.666,873.763,273.122,1378.79,254.137,298.88,239.478,475.484,331.4,237.307,119.536,211.985,1130.74,383.038,205.663,197.032,405.437,614.397,479.863,262.832,325.8,198.038,288.324,145.327,272.391,115.165,357.113,68.6859,83.4724,240.716,218.574,779.953,177.312,121.71,297.179
322.465,166.756,727.124,261.622,515.939,576.366,532.344,949.688,655.633,445.195,1263.54,494.163,936.019,285.692,168.104,151.054,523.452,121.61,340.829,567.265,537.104,651.715,784.869,918.061,492.633,339.563,580.492,192.972,555.601,427.973,280.54,286.454,478.083,1156.84,1084.95,400.868,1625.12,324.717,409.695,238.197,584.453,401.877,279.479,122.196,227.164,1025.38,385.307,177.998,177.054,327.115,509.046,488.309,226.628,274.393,179.971,361.592,107.711,261.651,126.044,377.158,112.263,104.22,271.025,180.022,602.507,162.995,258.056,380.983
328.492,179.786,663.596,288.702,632.48,522.487,459.472,784.88,738.552,416.662,838.548,322.009,559.224,163.906,115.03,107.731,565.038,178.994,428.325,821.483,763.057,708.443,928.794,852.829,448.211,235.961,442.198,153.669,478.105,356.696,230.664,241.726,457.744,961.576,1102.38,398.348,1713.33,300.386,390.643,174.379,566.081,329.569,249.642,130.481,202.386,958.065,307.322,164.994,159.938,294.949,451.533,512.732,240.118,307.722,248.139,335.621,138.348,298.295,146.716,363.927,70.7908,92.8948,230.825,198.742,580.991,160.524,306.956,258.219
599.814,314.723,854.912,415.98,400.825,517.085,394.37,678.502,668.851,420.797,761.906,332.361,485.671,286.271,112.01,122.435,573.461,90.6398,238.321,456.9,474.652,572.742,722.198,797.122,352.339,238.416,356.364,150.974,443.566,243.166,209.376,228.981,356.773,730.533,1005.22,321.905,1534.18,263.332,394.858,193.923,580.087,400.357,363.84,172.456,280.991,1121.41,342.891,185.192,199.595,291.208,414.589,453.839,285.429,325.73,253.356,447.385,218.88,316.366,181.202,372.768,80.3265,100.088,243.89,154.548,640.616,151.288,207.734,391.341
525.392,332.303,987.314,286.625,599.056,799.531,560.253,1153.8,998.627,529.608,1216.6,627.388,912.209,510.57,203.194,293.485,556.913,169.828,308.726,635.806,447.426,574.555,646.23,760.993,404.67,237.346,389.599,144.261,468.684,333.479,201.176,217.31,330.163,888.339,966.918,301.432,1328.53,263.867,320.883,186.284,521.83,325.164,311.883,187.697,245.556,1305.19,437.004,248.023,298.65,413.226,552.195,532.859,280.072,292.142,189.646,284.159,119.982,308.329,176.55,317.359,87.1979,106.522,365.769,198.406,646.693,205.177,178.468,313.214
460.32,346.576,789.174,286.113,426.053,613.302,398.624,1075.8,873.77,445.366,756.913,356.64,452.557,244.191,57.6356,474.771,81.0188,102.432,217.747,588.285,521.947,684.247,749.732,975.446,461.347,278.158,448.926,166.078,426.846,287.511,185.068,191.891,331.762,682.299,863.193,242.883,1108.19,230.887,231.752,205.132,418.802,325.614,290.182,178.055,215.995,1179.69,386.726,253.893,291.175,384.994,490.31,405.34,209.187,249.478,161.953,211.118,87.9578,174.516,124.019,270.051,88.1649,110.852,354.015,226.025,632.229,191.555,142.195,388.186
306.565,281.523,651.145,292.746,361.467,373.637,385.33,1144.67,655.663,348.714,669.17,322.266,468.683,262.848,101.422,204.627,344.792,51.3264,271.535,511.868,546.536,558.181,631.322,1065.33,400.767,320.846,502.942,182.471,615.286,368.098,230.962,220.935,361.513,804.639,811.258,305.254,1269.92,235.598,261.181,160.138,434.728,351.057,308.454,147.05,211.836,1038.74,339.478,237.714,263.783,384.536,462.731,474.195,161.187,174.049,132.368,220.274,111.972,195.388,138.88,349.842,112.824,140.187,318.244,188.903,912.322,111.236,183.297,377.062
334.886,323.801,477.427,264.524,426.3,450.616,512.465,977.912,869.356,392.109,876.996,436.726,718.396,278.512,99.0787,482.132,128.051,103.782,261.391,473.667,452.094,471.409,564.309,801.542,347.354,223.753,422.822,126.937,475.049,317.409,235.784,237.527,455.964,1092.53,1239.91,394.064,1526.46,257.833,328.349,151.151,487.864,308.887,311.05,143.247,243.316,1213.47,367.792,285.718,259.343,396.594,511.415,586.677,227.699,241.211,169.304,274.519,116.326,232.807,157.649,300.251,79.8231,131.31,358.517,200.499,574.795,151.391,263.483,412.979
348.542,200.463,617.618,226.622,359.892,389.878,444.489,888.367,749.402,437.612,733.115,516.238,701.252,224.284,138.241,405.054,130.247,55.1764,214.346,539.684,406.155,421.197,519.414,770.437,337.894,203.207,294.66,132.472,316.392,269.335,214.475,170.438,360.634,1027.25,1016.59,344.91,1449.27,284.323,310.781,196.597,567.231,372.264,294.44,129.169,239.657,951.801,286.055,180.203,199.169,240.814,375.269,377.269,227.747,225.657,253.086,368.376,182.877,287.933,172.534,423.377,93.1227,93.5072,262.108,142.539,459.662,124.847,110.742,361.122
366.035,371.26,754.107,280.121,360.668,515.826,414.604,883.012,601.72,456.408,501.455,361.128,692.56,311.671,199.247,386.882,426.998,132.77,319.454,529.614,444.924,409.376,590.093,644.61,307.77,202.551,353.625,123.381,295.504,274.483,157.668,175.495,364.691,799.174,771.004,304.379,1221.71,217.006,254.881,184.233,445.058,331.861,270.918,147.846,201.971,1002.87,338.291,224.448,273.765,356.419,606.784,472.966,275.084,222.391,213.985,328.713,189.056,243.248,133.953,370.616,74.4533,99.1602,242.812,187.521,700.615,166.209,229.359,430.477
388.468,304.984,543.689,230.206,337.621,496.77,306.139,807.602,628.939,388.7,657.339,285.079,738.164,239.404,112.342,740.473,137.353,181.94,339.961,606.557,500.019,455.523,551.326,679.69,283.585,186.482,309.019,119.758,348.064,259.99,244.314,178.467,358.191,815.076,858.267,257.634,962.376,200.537,240.064,134.146,447.704,286.74,331.929,183.823,252.457,1141.99,406.488,205.411,249.39,287.174,382.367,369.539,181.531,219.718,147.951,237.729,142.059,211.582,143.119,374.21,67.717,93.0273,234.792,194.539,659.369,153.432,403.716,299.513
302.831,300.478,814.994,275.023,515.783,481.467,296.868,796.918,644.594,282.206,717.889,248.244,642.284,251.27,144.162,373.056,327.214,203.583,299.92,533.79,492.642,445.477,518.139,791.359,330.745,288.357,347.706,136.192,430.598,304.093,238.61,193.37,426.752,832.793,896.411,262.768,1275.14,269.251,276.258,186.898,470.238,325.312,315.682,159.567,211.722,1007.12,379.838,192.193,227.533,380.133,431.775,425.223,249.934,258.907,186.266,293.621,104.01,169.086,120.201,282.661,66.8062,92.0781,280.831,224.225,789.164,263.54,363.349,343.339
568.399,356.581,615.463,305.324,385.299,417.098,381.39,649.023,526.43,312.848,615.073,329.083,723.678,275.542,118.909,541.59,105.08,261.066,333.252,788.695,511.975,574.509,717.614,998.546,453.781,329.085,441.954,145.409,401.28,345.782,198.751,147.067,341.973,553.052,620.019,216.207,1170.78,217.285,257.57,215.54,517.834,365.699,351.054,171.936,207.203,1005.45,365.483,211.869,205.656,290.744,382.797,431.861,227.674,283.761,196.325,351.67,123.956,227.273,128.761,364.576,78.333,95.6137,261.147,214.282,425.407,127.122,145.058,408.554
465.007,337.079,907.174,386.418,706.977,647.414,668.89,1143.92,770.331,564.338,816.05,484.105,686.137,263.613,107.031,297.725,247.918,146.134,410.288,711.951,521.099,657.283,703.51,1071.06,469.401,296.725,432.158,180.838,500.711,367.989,247.81,242.452,444.594,857.829,1016.26,303.638,1540.75,234.864,235.855,186.205,477.185,312.038,276.598,147.135,230.421,957.625,361.05,189.532,197.412,334.3,455.473,398.153,243.299,288.074,328.94,361.2,179.88,309.276,125.534,320.961,75.4547,82.9868,251.666,170.818,505.353,129.534,174.331,313.136
492.643,249.27,662.599,257.932,371.05,456.069,353.114,1116.11,680.294,360.61,750.094,420.043,622.925,401.137,159.232,332.593,421.865,103.474,379.794,549.416,415.283,505.774,725.737,895.608,420.767,305.379,530.093,204.982,549.4,469.474,363.207,361.498,512.39,1110.85,1220.81,421.047,1783.72,274.627,332.477,205.732,485.912,310.682,239.455,143.985,185.259,877.618,280.3,203.901,299.261,317.009,423.08,487.859,255.749,274.477,188.879,284.696,111.134,215.079,102.841,323.359,103.465,113.463,367.973,210.339,849.197,158.602,267.409,446.221
634.564,313.853,595.364,237.916,315.221,328.28,350.654,935.978,594.046,356.242,727.864,382.183,524.531,400.319,182.641,235.594,201.381,85.7399,277.491,500.724,436.628,511.467,672.692,1042.64,420.77,341.896,498.874,187.036,437.399,373.968,252.63,212.407,373.354,911.485,951.095,300.402,1650.46,310.697,338.823,171.488,534.823,329.522,278.128,136.3,199.315,964.575,335.553,236.083,269.84,434.6,614.616,513.475,277.944,296.079,206.424,276.762,144.475,254.522,163.021,442.072,156.408,115.366,277.677,212.227,638.925,154.267,265.621,404.164
684.635,406.347,688.908,453.472,574.022,634.17,457.59,1099.13,822.43,455.476,1087.05,492.368,880.001,481.541,148.192,515.414,316.356,119.834,317.32,515.34,413.74,509.727,583.886,852.681,311.319,245.784,454.792,136.185,410.621,385.114,281.726,286.526,566.281,1213.53,1100.33,409.562,1485.95,278.102,308.638,171.825,443.771,288.765,238.1,146.667,204.294,967.788,421,227.182,246.235,355.214,532.193,494.612,292.189,330.222,197.405,386.363,143.375,254.415,160.833,421.855,144.133,117.939,328.834,220.325,692.268,186.379,249.333,539.351
455.178,446.526,650.888,252.688,475.674,456.701,335.133,700.529,499.828,318.38,681.391,242.364,487.439,259.032,52.861,271.904,221.781,106.285,341.576,501.946,474.166,561.668,671.928,966.254,391.943,277.245,568.149,199.756,504.511,431.535,317.86,315.5,521.3,1179.45,1171.23,302.227,1604.84,295.069,273.85,205.119,611.087,328.753,297.019,172.962,307.298,1274.81,507.23,253.707,230.932,299.488,525.15,440.235,259.013,199.401,138.547,229.964,114.506,201.147,142.42,347.653,129.811,106.127,311.715,190.401,720.916,230.191,198.396,171.947
669.362,484.145,754.286,304.43,619.662,688.052,507.534,563.132,710.193,498.257,572.037,318.889,467.543,194.951,62.818,278.938,186.786,23.6101,267.905,611.781,507.3,532.843,785.951,1019.57,414.376,342.006,549.014,153.078,383.448,312.235,179.653,155.579,267.065,617.399,671.693,276.985,1223.99,204.14,293.65,189,530.248,375.131,313.971,165.178,250.8,1243.28,469.199,230.407,305.867,354.228,596.515,477.794,208.945,191.137,117.551,199.697,87.9492,142.862,116.346,254.675,87.9447,94.4031,336.775,185.146,872.084,174.072,171.929,282.643
689.018,503.381,776.771,303.724,420.704,563.608,503.082,811.578,758.226,524.769,739.063,423.048,695.211,259.347,85.0038,512.614,179.195,81.0609,308.763,681.511,491.939,564.018,717.362,1125.97,441.735,343.282,627.128,218.873,592.939,474.236,294.182,258.622,436.249,925.95,1025.33,345.207,1613.19,314.903,309.996,241.731,663.384,463.529,385.326,184.574,254.814,1408.92,439.127,219.351,284.057,356.064,421.375,486.911,241.838,263.387,195.519,277.125,146.395,188.188,95.0523,271.092,67.4493,73.1738,209.843,211.729,780.15,154.528,195.685,362.748
535.347,381.656,620.161,328.698,445.919,651.08,545.275,1024.93,630.019,516.532,768.752,478.243,786.433,245.767,81.8319,337.095,355.983,164.459,342.118,734.077,789.092,737.425,872.634,1258.64,549.605,396.593,595.624,216.381,464.388,383.735,219.851,210.682,352.028,759.745,766.515,320.957,1285.77,236.254,281.356,191.882,490.352,341.11,305.068,132.392,192.113,1115.13,356.248,168.997,272.832,335.18,491.867,497.07,265.327,294.121,255.073,330.696,140.955,209.546,108.132,240.178,80.9186,80.0865,293.414,272.888,715.032,292.658,200.492,410.892
370.409,395.729,836.207,393.324,350.172,572.321,314.231,814.697,616.418,384.58,933.037,501.47,1024.74,266.014,123.146,685.02,888.08,177.387,489.557,821.976,564.748,545.844,625.849,852.717,432.417,292.377,488.807,191.011,568.575,480.493,265.61,289.352,454.965,954.598,1008.68,312.526,1344.99,207.149,230.489,158.777,468.359,326.235,247.764,137.19,236.201,1094.01,436.147,246.811,288.189,458.215,572.772,619.24,207.035,228.085,169.523,323.536,121.802,262.824,151.129,458.354,127.346,122.216,313.298,214.118,702.109,196.85,148.019,402.991
754.559,438.854,645.21,307.593,321.766,523.827,321.985,1013.96,817.393,529.243,1131.04,669.434,1874.55,437.445,223.415,937.952,865.56,296.393,446.498,832.237,603.815,573.096,618.765,960.488,426.174,271.815,558.498,174.042,408.241,395.206,258.891,262.671,388.971,931.701,973.052,408.11,1378.91,291.887,286.289,241.828,646.177,419.092,317.424,186.289,299.517,1195.92,517.771,266.858,248.561,437.239,484.563,413.477,223.051,310.996,208.525,431.505,144.927,293.827,139.821,308.034,91.4156,124.193,200.719,197.318,582.357,119.789,188.183,439.416
