"M_1951","M_1952","M_1953","M_1954","M_1955","M_1956","M_1957","M_1958","M_1959","M_1960","M_1961","M_1962","M_1963","M_1964","M_1965","M_1966","M_1967","M_1968","M_1969","M_1970","M_1971","M_1972","M_1973","M_1974","M_1975","M_1976","M_1977","M_1978","M_1979","M_1980","M_1981","M_1982","M_1983","M_1984","M_1985","M_1986","M_1987","M_1988","M_1989","M_1990","M_1991","M_1992","M_1993","M_1994","M_1995","M_1996","M_1997","M_1998","M_1999","M_2000","M_2001","M_2002","M_2003","M_2004","M_2005","M_2006","M_2007","M_2008","M_2009","M_2010","M_2011","M_2012","M_2013","M_2014","M_2015","M_2016","M_2017"
0.455314,0.423251,0.391312,0.357415,0.322369,0.288797,0.260095,0.23985,0.231487,0.237301,0.259642,0.301713,0.366872,0.455421,0.559231,0.661619,0.740593,0.776582,0.761502,0.702802,0.618758,0.527901,0.443816,0.374287,0.32266,0.290044,0.277091,0.284269,0.313121,0.36636,0.445728,0.546214,0.64882,0.725942,0.753725,0.72534,0.655153,0.570216,0.495756,0.443459,0.415966,0.412644,0.432053,0.471527,0.525545,0.587538,0.650384,0.707269,0.753439,0.787987,0.814077,0.83547,0.855171,0.875107,0.89594,0.916901,0.935787,0.949519,0.954365,0.946177,0.920859,0.87507,0.807666,0.722246,0.626371,0.529188,0.438997
0.921099,0.733659,0.587017,0.47629,0.395819,0.340492,0.306565,0.292285,0.298237,0.326675,0.381789,0.468882,0.590524,0.737519,0.878554,0.969571,0.976039,0.894531,0.75515,0.602217,0.47005,0.370722,0.302885,0.260981,0.239765,0.235786,0.247553,0.275427,0.320915,0.385271,0.46685,0.556868,0.636555,0.684683,0.688035,0.648537,0.582153,0.510893,0.453362,0.417586,0.405242,0.415857,0.44786,0.496743,0.552481,0.603342,0.639233,0.65512,0.653418,0.643932,0.640478,0.653212,0.688228,0.748441,0.832377,0.930221,1.02054,1.07888,1.08675,1.03895,0.945893,0.82898,0.71073,0.60435,0.514487,0.440711,0.380131
0.753602,0.686143,0.621642,0.557142,0.494022,0.436057,0.387821,0.353907,0.338529,0.344023,0.372431,0.42609,0.505623,0.604289,0.70144,0.769103,0.78433,0.74158,0.656051,0.554839,0.462506,0.390276,0.339952,0.309485,0.296026,0.296948,0.309927,0.333344,0.365712,0.404847,0.447064,0.486553,0.515844,0.52907,0.524301,0.504289,0.475619,0.446951,0.426741,0.419965,0.428995,0.454715,0.496295,0.549451,0.604844,0.65208,0.683049,0.694678,0.690421,0.679826,0.675532,0.686465,0.717377,0.769374,0.838622,0.913024,0.971075,0.993447,0.971785,0.912194,0.832527,0.755705,0.702164,0.681972,0.699137,0.755383,0.849258
0.732142,0.579859,0.462593,0.376606,0.316299,0.276432,0.253026,0.243601,0.247111,0.26357,0.293751,0.338547,0.397639,0.46715,0.537429,0.595381,0.628403,0.629019,0.598048,0.544216,0.480066,0.416236,0.359707,0.314224,0.281427,0.262139,0.257268,0.267673,0.294644,0.33962,0.402396,0.477162,0.54867,0.597905,0.610807,0.585637,0.533997,0.474895,0.425935,0.395619,0.386553,0.399261,0.43336,0.486095,0.54985,0.614774,0.670946,0.711157,0.733851,0.744606,0.754229,0.771349,0.80063,0.842671,0.893076,0.940657,0.96825,0.963443,0.924335,0.859985,0.786896,0.72415,0.688863,0.690628,0.735624,0.829744,0.976708
0.544164,0.480057,0.426095,0.384504,0.355509,0.338515,0.332771,0.337649,0.352664,0.377434,0.41131,0.452755,0.498535,0.542866,0.57754,0.595097,0.591394,0.566968,0.526848,0.478908,0.431248,0.389195,0.355425,0.330952,0.315959,0.310369,0.314148,0.327363,0.350088,0.382092,0.422256,0.467684,0.51316,0.55273,0.581128,0.595077,0.594241,0.581419,0.561554,0.539315,0.518366,0.501404,0.490379,0.486772,0.491795,0.506338,0.530982,0.565904,0.610552,0.663086,0.719984,0.777071,0.830111,0.875342,0.9101,0.933357,0.945744,0.948389,0.942488,0.929173,0.909437,0.884085,0.853819,0.819573,0.78253,0.744029,0.705473
0.617717,0.61623,0.608105,0.584569,0.544275,0.492714,0.439537,0.395383,0.369181,0.365164,0.385711,0.433236,0.508991,0.607745,0.710626,0.789931,0.819654,0.788462,0.70632,0.598692,0.492251,0.402165,0.333354,0.285322,0.255819,0.242959,0.246189,0.266309,0.305452,0.366282,0.449461,0.548373,0.643742,0.710023,0.727427,0.692865,0.621718,0.539167,0.467601,0.417032,0.389387,0.383668,0.398102,0.429798,0.473465,0.523275,0.573441,0.61901,0.657241,0.688929,0.718298,0.74938,0.784697,0.824875,0.868143,0.909686,0.941926,0.958178,0.954575,0.930872,0.890468,0.839614,0.785567,0.733422,0.685818,0.643509,0.605883
0.87364,0.715499,0.583533,0.47208,0.379928,0.307111,0.253455,0.218549,0.202199,0.204153,0.225861,0.271394,0.346576,0.454361,0.585576,0.716083,0.811723,0.843402,0.80392,0.712132,0.599727,0.49154,0.400718,0.331553,0.283636,0.255163,0.244823,0.252168,0.278182,0.325042,0.394334,0.482633,0.575943,0.653074,0.693901,0.689354,0.646509,0.584784,0.525603,0.481155,0.455928,0.450623,0.464146,0.493557,0.533372,0.57804,0.622812,0.664465,0.702359,0.739405,0.781666,0.833853,0.897516,0.969783,1.04141,1.09486,1.10732,1.06653,0.978007,0.862108,0.744896,0.649674,0.592418,0.578889,0.612289,0.697804,0.840638
0.468264,0.455143,0.439506,0.418122,0.391363,0.362471,0.336447,0.319231,0.317043,0.334538,0.376193,0.446867,0.549217,0.675996,0.800403,0.884085,0.895655,0.829611,0.710077,0.575476,0.457192,0.367246,0.305421,0.26735,0.248607,0.246079,0.258102,0.284481,0.325764,0.381975,0.450613,0.523863,0.587261,0.625634,0.630046,0.602127,0.553323,0.500001,0.457113,0.432139,0.427569,0.443771,0.479531,0.530228,0.585699,0.634581,0.667939,0.682436,0.682186,0.678419,0.686258,0.716617,0.775694,0.864701,0.975794,1.08414,1.14642,1.12923,1.03139,0.884368,0.733081,0.615279,0.553261,0.554669,0.630297,0.806273,1.12645
0.622904,0.587691,0.550338,0.506589,0.457561,0.408002,0.364233,0.332745,0.319387,0.327685,0.361004,0.423625,0.518661,0.640845,0.766553,0.859415,0.886306,0.836431,0.728427,0.598397,0.478892,0.384433,0.316726,0.272287,0.246775,0.236709,0.239879,0.255516,0.283862,0.325456,0.380045,0.444859,0.512994,0.574801,0.620237,0.64188,0.637578,0.611258,0.571095,0.525409,0.480935,0.442539,0.413568,0.39656,0.393823,0.407199,0.438502,0.489564,0.561304,0.651452,0.751938,0.850814,0.934779,0.992659,1.01914,1.01687,0.994866,0.961946,0.924455,0.886069,0.848076,0.80977,0.769335,0.725871,0.679682,0.632,0.584661
0.681793,0.629847,0.580493,0.532284,0.485675,0.442324,0.404513,0.374793,0.355578,0.348041,0.352594,0.36932,0.397806,0.436389,0.481256,0.527089,0.567397,0.595198,0.604315,0.590931,0.555107,0.50213,0.440854,0.380767,0.329733,0.293403,0.275616,0.278093,0.30274,0.352641,0.430338,0.531829,0.638125,0.719795,0.749839,0.719044,0.641846,0.547194,0.461952,0.398274,0.358285,0.340425,0.342603,0.362847,0.398808,0.448637,0.510434,0.581527,0.658119,0.735372,0.807882,0.870235,0.917868,0.947952,0.959976,0.955887,0.939416,0.914106,0.882645,0.846777,0.80736,0.764512,0.718029,0.668412,0.6169,0.565196,0.515184
0.897472,0.822482,0.749455,0.673844,0.596667,0.52229,0.456275,0.403914,0.369162,0.352961,0.354942,0.374514,0.410433,0.458864,0.511249,0.556699,0.584637,0.587996,0.565896,0.523999,0.471817,0.417987,0.368663,0.327594,0.29681,0.277516,0.270749,0.277241,0.297837,0.333448,0.384048,0.446378,0.511581,0.567842,0.604121,0.61427,0.599743,0.569173,0.534458,0.504258,0.483331,0.473776,0.476018,0.489197,0.511372,0.540799,0.576102,0.616183,0.660259,0.707983,0.759369,0.813759,0.869275,0.922486,0.968145,0.999201,1.00807,0.990844,0.948895,0.888454,0.818915,0.750741,0.693026,0.650064,0.622371,0.608087,0.603453
0.536007,0.559428,0.577021,0.578335,0.559441,0.524016,0.481679,0.444818,0.425141,0.429376,0.461936,0.52688,0.626083,0.751978,0.878205,0.967472,0.987821,0.930196,0.814135,0.675967,0.54867,0.447388,0.374382,0.326519,0.299648,0.290405,0.296692,0.317811,0.353894,0.404886,0.468914,0.539918,0.606167,0.654346,0.674547,0.664294,0.629684,0.583022,0.537822,0.502508,0.480855,0.473944,0.481296,0.501023,0.529755,0.564372,0.602394,0.64214,0.683084,0.726324,0.774451,0.829176,0.890187,0.954338,1.01467,1.05969,1.07539,1.05417,0.998686,0.920725,0.837155,0.765665,0.721161,0.711105,0.739044,0.807135,0.914621
0.46819,0.498023,0.525735,0.544746,0.551442,0.546273,0.533826,0.522034,0.520277,0.535064,0.570202,0.6271,0.703041,0.787093,0.857479,0.891393,0.875128,0.810498,0.713911,0.608548,0.514285,0.440144,0.387573,0.354838,0.3395,0.33936,0.35264,0.378312,0.41559,0.463109,0.517921,0.574405,0.624082,0.658594,0.672421,0.664699,0.639578,0.605045,0.570262,0.541496,0.522012,0.513036,0.514401,0.524729,0.541624,0.563077,0.587794,0.615244,0.645821,0.681078,0.723509,0.774528,0.83342,0.896436,0.955662,0.998218,1.00883,0.980446,0.918375,0.837938,0.75899,0.701392,0.682767,0.715521,0.81361,0.997733,1.29339
0.693705,0.605906,0.530903,0.469482,0.42132,0.385631,0.361624,0.348825,0.34719,0.356753,0.377529,0.409231,0.450594,0.498279,0.546062,0.58634,0.611684,0.616569,0.598952,0.560938,0.508144,0.448099,0.388307,0.334831,0.291807,0.261874,0.246806,0.247319,0.264304,0.299315,0.353591,0.424931,0.503519,0.574087,0.620789,0.633883,0.614643,0.574897,0.53078,0.493391,0.468215,0.457234,0.460429,0.476263,0.501783,0.534259,0.571421,0.611435,0.653095,0.696137,0.741235,0.788611,0.837419,0.885408,0.928614,0.961194,0.976311,0.969645,0.940945,0.894034,0.835845,0.774915,0.719285,0.673322,0.638156,0.612734,0.59438
0.634683,0.574916,0.520025,0.469004,0.422028,0.379942,0.343896,0.315144,0.294805,0.283155,0.279939,0.284641,0.296438,0.313863,0.334502,0.355563,0.374088,0.38719,0.392465,0.388426,0.374935,0.353629,0.32758,0.300554,0.276341,0.258461,0.250001,0.252857,0.268435,0.298078,0.34253,0.400088,0.464254,0.525282,0.572516,0.597716,0.59827,0.578373,0.546876,0.512065,0.479999,0.454672,0.438635,0.433709,0.441514,0.463468,0.500838,0.55443,0.623634,0.704703,0.789312,0.867014,0.927736,0.964372,0.975001,0.963695,0.938704,0.907028,0.872893,0.837904,0.801423,0.761033,0.713722,0.658718,0.597728,0.534138,0.472047
0.479146,0.520326,0.556239,0.571643,0.55793,0.516837,0.459395,0.400715,0.353589,0.323253,0.310404,0.314204,0.333081,0.363655,0.399196,0.431761,0.453853,0.460378,0.450411,0.427584,0.398362,0.368475,0.341973,0.321484,0.30874,0.305158,0.312236,0.331338,0.363675,0.409879,0.468772,0.5352,0.598453,0.646044,0.668072,0.660961,0.62898,0.582604,0.534163,0.492055,0.460597,0.441551,0.435342,0.441734,0.46018,0.490442,0.532483,0.586079,0.650316,0.722945,0.799919,0.87605,0.945612,1.00308,1.04402,1.06591,1.0685,1.05311,1.02227,0.979349,0.928141,0.872489,0.815851,0.760671,0.708395,0.659675,0.614568
0.45931,0.451412,0.439798,0.419805,0.391359,0.358234,0.326491,0.303004,0.294317,0.304652,0.33775,0.397854,0.487617,0.601035,0.714132,0.791874,0.805045,0.748009,0.642538,0.523752,0.420323,0.342917,0.291143,0.261061,0.248737,0.251184,0.266216,0.292736,0.330066,0.377027,0.430952,0.486728,0.536658,0.572927,0.590165,0.587277,0.567907,0.539372,0.5102,0.486376,0.471198,0.466165,0.47159,0.486797,0.510226,0.540487,0.576527,0.617581,0.663231,0.713532,0.768864,0.828534,0.889947,0.948001,0.994651,1.01908,1.01038,0.965374,0.890711,0.800227,0.710287,0.635938,0.588421,0.572217,0.588734,0.638611,0.720388
0.588411,0.603911,0.615966,0.618715,0.609598,0.589784,0.563803,0.538574,0.521599,0.51738,0.527683,0.552124,0.587636,0.626899,0.657841,0.669163,0.654373,0.613962,0.555088,0.48878,0.425746,0.372304,0.331008,0.30235,0.286092,0.282149,0.291039,0.313746,0.351533,0.405201,0.473365,0.549536,0.620042,0.669117,0.68533,0.666658,0.621483,0.56497,0.512624,0.473316,0.450518,0.444975,0.456147,0.482314,0.520198,0.566393,0.617493,0.67008,0.72107,0.768277,0.810749,0.848003,0.879802,0.906161,0.927327,0.943764,0.955726,0.961612,0.95755,0.937689,0.895104,0.823624,0.72172,0.598244,0.469205,0.350709,0.253382
0.502688,0.494934,0.487975,0.483039,0.481204,0.483462,0.490796,0.504264,0.52497,0.553578,0.590038,0.633236,0.68046,0.726771,0.765036,0.788211,0.791062,0.771363,0.73047,0.672973,0.605535,0.535354,0.468844,0.410904,0.364865,0.33302,0.317125,0.317889,0.335857,0.371618,0.424636,0.490357,0.557294,0.610973,0.639181,0.637084,0.609614,0.569538,0.531781,0.505612,0.495124,0.50137,0.523227,0.556736,0.594461,0.62911,0.655461,0.67165,0.680061,0.68749,0.703665,0.735919,0.788223,0.860638,0.946994,1.03095,1.08596,1.09123,1.04281,0.955373,0.855331,0.771306,0.726953,0.735055,0.806117,0.954679,1.19728
0.624513,0.535379,0.464629,0.416343,0.390077,0.384186,0.39705,0.42674,0.470056,0.523235,0.581567,0.639092,0.688963,0.724459,0.740315,0.733835,0.705548,0.659081,0.600269,0.535835,0.472027,0.413506,0.363224,0.322791,0.293,0.274431,0.267825,0.273731,0.292798,0.325691,0.3722,0.429268,0.48903,0.541214,0.57625,0.58865,0.57931,0.555382,0.527141,0.50228,0.485152,0.477698,0.480179,0.491426,0.509093,0.531295,0.55703,0.58629,0.620314,0.661966,0.715586,0.78434,0.86866,0.964394,1.0601,1.13454,1.16028,1.1224,1.0279,0.901868,0.775723,0.676743,0.623521,0.62403,0.686011,0.823578,1.05543
0.715435,0.683588,0.647853,0.602333,0.547718,0.489527,0.435608,0.394071,0.371809,0.372263,0.397816,0.451161,0.53372,0.639941,0.749891,0.834525,0.867072,0.836519,0.753999,0.646323,0.541082,0.453333,0.387591,0.343125,0.317562,0.3087,0.315186,0.336715,0.373611,0.425884,0.491565,0.564216,0.631378,0.679094,0.697256,0.683767,0.64553,0.595747,0.548582,0.512602,0.491448,0.485963,0.495339,0.517121,0.54702,0.58096,0.61567,0.649018,0.680517,0.711836,0.746508,0.787098,0.834083,0.885207,0.9346,0.971993,0.984345,0.963794,0.911276,0.835976,0.752033,0.674486,0.615413,0.579634,0.567335,0.576369,0.602255
0.630832,0.645915,0.655793,0.652168,0.631889,0.597471,0.556044,0.517318,0.490845,0.481958,0.493029,0.524852,0.576217,0.641487,0.708099,0.760592,0.784888,0.772869,0.725587,0.65283,0.568768,0.485831,0.412465,0.353288,0.310274,0.284332,0.276504,0.287916,0.320751,0.378278,0.46276,0.569797,0.681093,0.769133,0.80874,0.790396,0.725839,0.64127,0.563131,0.504949,0.470545,0.459468,0.469614,0.497199,0.535882,0.5793,0.621888,0.659634,0.691221,0.718993,0.748491,0.784289,0.828588,0.880627,0.935672,0.983769,1.01085,1.00727,0.972114,0.913393,0.845346,0.784731,0.746933,0.74045,0.76955,0.836516,0.940314
0.691342,0.6061,0.532623,0.471528,0.422869,0.386476,0.362306,0.350825,0.353202,0.370691,0.404667,0.456274,0.525099,0.606587,0.689514,0.7586,0.798533,0.798997,0.758756,0.686224,0.595831,0.502111,0.416173,0.344648,0.290396,0.254129,0.235853,0.235138,0.252487,0.289808,0.34933,0.430023,0.522223,0.608877,0.670591,0.693957,0.678569,0.637422,0.589546,0.548345,0.520573,0.508749,0.512954,0.531399,0.560529,0.596916,0.637527,0.679701,0.721384,0.761498,0.799999,0.836687,0.870771,0.900753,0.924359,0.938558,0.9401,0.927363,0.900942,0.863501,0.819284,0.773459,0.731064,0.695041,0.666315,0.644315,0.627276
0.757679,0.667762,0.592853,0.536688,0.499503,0.480082,0.476763,0.487615,0.510304,0.542628,0.582203,0.625978,0.669897,0.708771,0.736719,0.748695,0.741678,0.715353,0.672197,0.616891,0.555295,0.493364,0.436254,0.38789,0.351091,0.328162,0.321397,0.332413,0.362833,0.41414,0.485654,0.570014,0.648987,0.700525,0.708906,0.672927,0.606587,0.531854,0.468421,0.425339,0.404746,0.406309,0.428966,0.470251,0.524689,0.585733,0.646554,0.701174,0.746266,0.782825,0.816009,0.850621,0.889434,0.932667,0.977338,1.01651,1.03985,1.03846,1.00758,0.947758,0.864684,0.767566,0.66642,0.568889,0.479726,0.401286,0.33418
0.528458,0.548503,0.562497,0.560125,0.537624,0.498724,0.452844,0.41173,0.385923,0.380813,0.399224,0.443467,0.51447,0.607159,0.704329,0.781394,0.815282,0.795131,0.728189,0.635819,0.54188,0.460844,0.398335,0.355067,0.329931,0.321835,0.33055,0.356748,0.401652,0.465867,0.546864,0.634893,0.710501,0.752735,0.74913,0.702079,0.627564,0.547466,0.480296,0.434062,0.410131,0.407436,0.424033,0.456441,0.49837,0.543162,0.584971,0.619973,0.647798,0.672538,0.702002,0.742748,0.798594,0.86988,0.951636,1.03076,1.08589,1.09834,1.06022,0.977613,0.867909,0.752925,0.65084,0.569202,0.508068,0.463883,0.431388
0.648752,0.623975,0.597239,0.565354,0.528757,0.490681,0.456106,0.430968,0.421289,0.430819,0.461933,0.515923,0.591057,0.677942,0.755647,0.800238,0.795555,0.741336,0.653376,0.555382,0.467877,0.40006,0.353358,0.326094,0.316046,0.321352,0.340578,0.372939,0.417607,0.472572,0.533261,0.591185,0.634312,0.652386,0.641363,0.605091,0.553761,0.50029,0.456123,0.426991,0.414672,0.419149,0.439335,0.472419,0.513009,0.555417,0.594807,0.628196,0.655559,0.6806,0.710059,0.749184,0.800223,0.861525,0.92583,0.978232,0.998119,0.972707,0.904046,0.807751,0.706047,0.620257,0.565808,0.548477,0.570521,0.634512,0.741814
0.507535,0.437767,0.380286,0.336669,0.306253,0.287562,0.278977,0.278891,0.285687,0.298119,0.315186,0.335927,0.359275,0.383973,0.40854,0.431263,0.450282,0.463729,0.469924,0.467589,0.456232,0.436952,0.412343,0.385942,0.361654,0.343438,0.33498,0.338504,0.355235,0.385637,0.428677,0.479976,0.530318,0.569233,0.588539,0.58529,0.563048,0.530701,0.498945,0.474953,0.462383,0.462722,0.476079,0.501202,0.535329,0.575712,0.619982,0.666294,0.713674,0.762476,0.814323,0.870078,0.928859,0.987417,1.03952,1.07561,1.08463,1.06084,1.00653,0.931127,0.848273,0.77245,0.715722,0.683408,0.676282,0.692567,0.727749
0.711621,0.582459,0.478741,0.398405,0.338378,0.295591,0.267578,0.252829,0.250896,0.261897,0.286457,0.325261,0.377782,0.439861,0.501467,0.549627,0.572824,0.565605,0.531054,0.479372,0.423052,0.370987,0.327887,0.295628,0.274647,0.265012,0.267029,0.28123,0.308343,0.348809,0.401505,0.461494,0.518376,0.560257,0.578414,0.570993,0.543972,0.508951,0.478589,0.460585,0.458432,0.473269,0.504363,0.548031,0.596464,0.641153,0.675128,0.694822,0.701472,0.701376,0.704012,0.716414,0.742184,0.781585,0.830717,0.879797,0.913355,0.918566,0.890396,0.833201,0.758934,0.683036,0.619258,0.573866,0.547652,0.538419,0.541684
0.5345,0.424665,0.342196,0.2862,0.252318,0.236319,0.23517,0.246798,0.269415,0.301671,0.342038,0.388097,0.436034,0.480502,0.515204,0.534646,0.535755,0.518809,0.487343,0.447107,0.404382,0.364101,0.329542,0.302718,0.284933,0.277417,0.281735,0.299391,0.331898,0.380295,0.443474,0.515028,0.580834,0.624678,0.635334,0.611909,0.564344,0.508912,0.461273,0.429583,0.416596,0.422687,0.446957,0.486421,0.534705,0.584692,0.630025,0.666591,0.694124,0.717204,0.744267,0.782068,0.834039,0.899494,0.971784,1.03571,1.06873,1.05482,0.992691,0.896101,0.787623,0.690467,0.621873,0.587869,0.58894,0.623984,0.689601
0.455553,0.392224,0.34075,0.303173,0.279054,0.267156,0.266198,0.274939,0.292025,0.316356,0.346873,0.382225,0.420512,0.45915,0.494861,0.523796,0.541929,0.545657,0.532528,0.501887,0.455677,0.39958,0.341287,0.288031,0.245111,0.215901,0.20259,0.206251,0.228851,0.274198,0.346678,0.445814,0.557064,0.653146,0.704857,0.697601,0.640856,0.561813,0.488632,0.435366,0.405719,0.39921,0.413983,0.446538,0.490342,0.538379,0.584271,0.623546,0.655304,0.683492,0.716208,0.760268,0.819469,0.893637,0.976532,1.05282,1.09857,1.09462,1.03592,0.933635,0.810001,0.689326,0.589477,0.515905,0.46663,0.43671,0.419791
0.797477,0.67809,0.570601,0.468906,0.375577,0.295971,0.234277,0.192334,0.17021,0.166635,0.182002,0.219784,0.285781,0.38292,0.500136,0.609418,0.674741,0.672831,0.60951,0.5149,0.421904,0.347301,0.294941,0.263099,0.248865,0.249835,0.264443,0.292271,0.333364,0.387035,0.450211,0.515429,0.570265,0.602319,0.604534,0.578337,0.533023,0.482027,0.437896,0.407267,0.392455,0.393784,0.410581,0.440847,0.480556,0.525358,0.571171,0.614712,0.654367,0.691066,0.72819,0.768681,0.813893,0.863063,0.912643,0.955572,0.981929,0.983712,0.95752,0.905404,0.834216,0.753677,0.673431,0.599418,0.534092,0.477604,0.428743
0.438257,0.406989,0.374848,0.338814,0.30004,0.262213,0.229825,0.207151,0.197873,0.204291,0.229215,0.277038,0.352471,0.454772,0.567925,0.661953,0.705056,0.68219,0.605208,0.504498,0.409629,0.33466,0.282142,0.249927,0.235144,0.23582,0.251305,0.282375,0.330608,0.396945,0.479038,0.567203,0.64217,0.68323,0.678722,0.632357,0.56112,0.486839,0.427098,0.388967,0.373471,0.3798,0.406522,0.450197,0.50319,0.556526,0.602076,0.635025,0.656203,0.673136,0.698245,0.741413,0.808326,0.899372,1.00575,1.10316,1.15227,1.12506,1.02321,0.876818,0.726964,0.607861,0.539192,0.525861,0.572422,0.691513,0.90289
0.937349,0.783863,0.647363,0.519479,0.403785,0.30708,0.23385,0.184916,0.158678,0.152331,0.165485,0.201904,0.269405,0.375625,0.516095,0.666116,0.782881,0.82587,0.783799,0.682097,0.56213,0.452674,0.365909,0.303637,0.263368,0.242047,0.237755,0.250043,0.279965,0.329404,0.399031,0.483993,0.569255,0.634231,0.661683,0.64663,0.599179,0.539258,0.486824,0.452316,0.439266,0.44824,0.478233,0.52544,0.581295,0.635871,0.680283,0.709162,0.72287,0.728278,0.736669,0.756865,0.793962,0.849399,0.919776,0.99419,1.05331,1.07822,1.05744,0.991106,0.890805,0.775001,0.661635,0.560762,0.475602,0.405406,0.347543
0.512947,0.486593,0.455448,0.412987,0.360771,0.305789,0.256529,0.220052,0.200952,0.200891,0.222177,0.269975,0.351794,0.471516,0.61619,0.75207,0.834474,0.832594,0.750834,0.625087,0.496899,0.389542,0.309518,0.254927,0.22149,0.205577,0.205315,0.220662,0.253292,0.305865,0.37982,0.470525,0.561737,0.630193,0.656105,0.63406,0.576194,0.505171,0.442372,0.398132,0.375238,0.373688,0.392874,0.431411,0.485829,0.551665,0.623264,0.693799,0.756276,0.805174,0.837764,0.853729,0.854942,0.845145,0.829417,0.813651,0.803541,0.801766,0.807606,0.816935,0.821891,0.810887,0.771732,0.70089,0.605598,0.500148,0.399743
0.812241,0.630913,0.489412,0.379538,0.296202,0.235488,0.194139,0.169885,0.161892,0.170504,0.198587,0.252345,0.340287,0.467021,0.619866,0.764059,0.852963,0.854128,0.771667,0.642517,0.509779,0.398005,0.314337,0.256991,0.221563,0.204266,0.20315,0.21815,0.251021,0.304569,0.380183,0.472334,0.562402,0.624661,0.639192,0.603859,0.535571,0.460121,0.399055,0.36105,0.347603,0.358528,0.393705,0.451489,0.525359,0.605592,0.680804,0.740983,0.781606,0.806552,0.826776,0.85169,0.886491,0.931664,0.981894,1.02435,1.04024,1.01692,0.954055,0.863227,0.763068,0.672957,0.607656,0.572402,0.56727,0.590392,0.637552
0.400521,0.467701,0.532817,0.570511,0.563305,0.512446,0.437039,0.362086,0.305775,0.273314,0.264219,0.277772,0.314207,0.372339,0.44479,0.518464,0.576683,0.604755,0.596854,0.559098,0.505534,0.449039,0.398294,0.358191,0.331212,0.318976,0.323319,0.346147,0.389624,0.455256,0.540786,0.634392,0.710758,0.743103,0.718341,0.645087,0.548309,0.455747,0.386317,0.345112,0.331196,0.343299,0.381166,0.443449,0.523594,0.611016,0.692648,0.756631,0.797418,0.819315,0.834777,0.854465,0.884254,0.924869,0.970887,1.00905,1.02012,0.992167,0.926745,0.837626,0.74501,0.669321,0.626911,0.625883,0.671978,0.772498,0.934259
0.486794,0.439968,0.396105,0.353647,0.313262,0.276807,0.246535,0.224733,0.213494,0.213928,0.226973,0.253864,0.29558,0.350877,0.413566,0.473523,0.518971,0.54033,0.534193,0.504868,0.461967,0.415029,0.371297,0.335538,0.310744,0.299244,0.303615,0.326383,0.370438,0.438341,0.529163,0.63193,0.72018,0.763779,0.745936,0.673735,0.573546,0.475962,0.402189,0.358093,0.342726,0.354644,0.393428,0.457436,0.539352,0.627316,0.706599,0.763725,0.792116,0.795687,0.786728,0.776422,0.772087,0.777459,0.793087,0.816259,0.841245,0.862216,0.874295,0.874046,0.859942,0.832575,0.794321,0.748219,0.697437,0.644985,0.593514
0.455533,0.449777,0.437512,0.410418,0.368116,0.317023,0.266635,0.225624,0.199505,0.189481,0.195719,0.219303,0.261915,0.322711,0.392951,0.456768,0.496022,0.498916,0.466876,0.413626,0.356588,0.306811,0.26882,0.243466,0.230169,0.228187,0.237172,0.25746,0.289848,0.33495,0.391979,0.456816,0.520499,0.57197,0.601772,0.605603,0.586126,0.552016,0.5143,0.480923,0.456286,0.442419,0.439961,0.448694,0.467829,0.496771,0.535099,0.582286,0.637416,0.698866,0.764045,0.829357,0.890245,0.941392,0.97718,0.992372,0.983471,0.951508,0.902252,0.844756,0.789533,0.747334,0.728092,0.738027,0.781186,0.860413,0.975664
0.640475,0.650071,0.64701,0.61354,0.547017,0.459611,0.370486,0.296255,0.245509,0.217937,0.210808,0.222455,0.252336,0.298372,0.352673,0.402697,0.434666,0.439444,0.417483,0.37862,0.336207,0.29924,0.27197,0.25592,0.251576,0.259434,0.280506,0.316453,0.369146,0.439388,0.524415,0.614143,0.689288,0.729535,0.723435,0.674328,0.598529,0.517466,0.448767,0.399941,0.372169,0.364438,0.375367,0.403165,0.444831,0.497207,0.556823,0.619727,0.681891,0.74003,0.792223,0.83713,0.873785,0.901647,0.920613,0.931002,0.933327,0.927526,0.912787,0.887657,0.85031,0.798967,0.732989,0.655055,0.570631,0.486301,0.408124
0.491383,0.497325,0.495717,0.475725,0.434794,0.378799,0.318599,0.265105,0.225451,0.201021,0.190734,0.193378,0.208123,0.233696,0.266963,0.3035,0.337925,0.364828,0.380378,0.383762,0.377291,0.364448,0.348843,0.333781,0.322142,0.31653,0.319402,0.332542,0.357165,0.393751,0.441176,0.495042,0.546518,0.58573,0.605098,0.602003,0.579871,0.547075,0.513708,0.486686,0.469602,0.463902,0.469661,0.485769,0.510017,0.540431,0.57554,0.614404,0.656788,0.703438,0.75594,0.814852,0.878641,0.942853,0.999261,1.03553,1.03788,1.00017,0.927376,0.833414,0.736057,0.652065,0.593674,0.565113,0.566526,0.596598,0.651798
