"R_1951","R_1952","R_1953","R_1954","R_1955","R_1956","R_1957","R_1958","R_1959","R_1960","R_1961","R_1962","R_1963","R_1964","R_1965","R_1966","R_1967","R_1968","R_1969","R_1970","R_1971","R_1972","R_1973","R_1974","R_1975","R_1976","R_1977","R_1978","R_1979","R_1980","R_1981","R_1982","R_1983","R_1984","R_1985","R_1986","R_1987","R_1988","R_1989","R_1990","R_1991","R_1992","R_1993","R_1994","R_1995","R_1996","R_1997","R_1998","R_1999","R_2000","R_2001","R_2002","R_2003","R_2004","R_2005","R_2006","R_2007","R_2008","R_2009","R_2010","R_2011","R_2012","R_2013","R_2014","R_2015","R_2016","R_2017","R_2018"
1102.3,491.062,1425.29,977.904,1278.72,1834.46,832.67,2273.3,1103.59,1136.08,1650.62,880.83,1227.05,528.632,535.367,425.542,1313.44,615.992,3246.49,4103.35,3564.01,4325.51,5004.59,5917.76,2175.69,1484.07,2783.5,877.349,1675.75,878.829,903.463,558.311,979,1774.52,2182.8,831.774,3981.7,773.906,858.691,599.611,1319.78,571.942,470.179,200.933,242.853,956.908,309.051,134.612,114.233,212.196,265.697,220.591,104.808,114.781,68.7839,123.88,46.1422,146.986,110.808,372.988,111.65,178.706,540.441,465.835,1431.11,413.976,410.395,579.573
978.734,633.981,1683.84,736.868,972.952,1326.52,779.116,2253.78,1094.38,931.67,1246.58,875.806,906.092,277.786,232.787,1226.04,130.193,586.25,1606.03,2838.03,2450.89,2589.43,3260.53,4747.59,1794.94,1490.1,1982.63,630.737,1339.63,884.79,524.379,313.889,713.882,1339.42,1684.09,654.372,3376.63,625.235,612.589,434.622,905.471,546.884,444.485,182.747,280.671,922.654,261.476,141.967,109.943,158.773,254.517,230.766,93.8678,102.013,61.428,113.846,52.3885,193.792,130.306,358.477,131.778,167.175,616.64,483.909,2115.89,309.907,382.942,370.463
1004.64,404.268,2098.82,942.002,1121.29,1744.16,1363.13,1337.31,1005.22,800.381,1339.59,1033.79,808.582,408.404,209.271,849.058,230.359,909.048,1673.5,2656.88,2241.12,2507.44,3565.39,4530.59,1726.54,1420.13,1811.33,561.837,1268.61,891.481,497.929,466.982,524.738,1664.58,1928.83,767.197,2533.59,652.727,650.446,556.242,1000.23,445.876,434.129,203.332,234.73,858.064,233.748,134.531,101.683,190.627,218.225,271.442,77.1945,103.049,52.605,164.209,44.1458,174.016,142.291,438.917,109.364,182.792,620.175,399.377,1310.16,344.104,282.186,384.446
980.622,596.162,1670.08,839.114,1270.14,1571.37,996.191,1851.55,919.43,749.515,1480.97,948.848,986.496,603.167,345.327,693.051,296.768,513.735,1328.11,2843.6,2630.98,2703.82,3076.18,4420.09,1671.14,1405.21,1947.5,704.277,1542.05,739.077,574.924,464.646,675.592,1406.06,1274.92,692.818,2639.36,578.424,568.644,389.854,939.732,525.75,382.312,198.825,268.405,881.393,262.706,135.066,108.406,185.002,258.905,261.525,82.1246,103.532,53.2566,157.297,50.4567,120.824,99.0293,465.459,142.843,137.547,631.842,459.629,1180.46,424.291,363.86,649.591
936.348,349.202,1927.93,980.535,888.911,1377.84,1445.46,1509.66,1214.89,834.828,1412.35,779.803,1098.91,566.858,215.215,378.536,427.217,482.026,1562.5,3162.7,2120.99,2160.93,2913.32,3934.57,1652.91,1240.2,1689.36,515.206,1122.94,688.571,421.088,364.328,483.366,1277.3,1168.16,635.74,2422.99,646.641,510.452,405.01,909.876,525.223,433.935,173.701,202.552,821.759,270.345,112.486,93.1041,131.59,258.476,226.504,70.7024,98.706,47.7217,113.253,47.1933,139.291,121.706,354.783,119.327,214.968,627.513,517.602,1983.12,432.437,732.995,565.433
857.609,478.088,1460.69,862.709,906.213,1334.3,1171.52,2364.15,756.645,970.928,1787.66,726.404,948.5,504.024,308.967,297.61,764.642,400.54,1746.37,2937.75,2568.99,2552.63,3308.7,4117.56,1823.84,1267.19,2112.72,620.246,1404.64,814.818,551.795,478.518,657.616,1624.75,2039.47,643.864,2442.66,700.769,700.014,435.312,1037.83,470.865,451.823,206.478,214.341,899.694,236.647,129.828,97.473,159.991,259.11,236.649,77.9932,94.5293,63.711,109.948,67.2237,186.966,134.638,314.295,121.186,142.746,436.569,445.586,1604.37,303.217,389.701,917.495
730.322,505.367,2178.27,1166.14,2076.37,2573.03,1747.93,1548.34,849.614,730.276,1969.74,495.89,1332,518.479,693.44,929.258,593.729,789.316,2161.04,3536.92,3260.26,2624.96,3407.42,4784.61,1845.84,1479.49,2293.59,717.089,1803.61,852.177,659.826,468.236,723.757,1726.26,2179.54,840.075,3528.64,821.76,808.663,558.042,1235.15,618.401,532.611,202.344,245.52,874.822,293.234,148.497,106.513,174.368,263.357,275.923,71.5765,127.682,66.9769,125.677,54.721,152.107,108.628,336.73,118.171,121.167,441.755,290.478,1078.82,372.445,432.202,517.964
716.694,534.754,1457,707.109,1278.84,1750.64,1011.32,1603.46,1192.74,752.255,1586.61,618.79,882.908,503.13,341.025,838.135,177.102,643.738,1450.23,2473.48,1962.3,2284.21,3049.68,4583.97,1786.84,1299.88,1873.17,590.218,1304.14,771.548,489.652,353.254,520.381,1376.01,1736.94,535.112,2928.5,616.314,588.283,395.581,884.249,501.143,482.984,177.714,238.263,885.987,258.277,139.161,99.1098,145.878,251.014,230.395,94.5236,105.705,62.9866,123.983,36.9284,165.924,110.133,325.113,132.019,193.361,555.375,370.112,1104.99,274.478,458.304,528.825
727.57,379.207,1824.89,835.012,1436.9,2261.92,1523.66,1244.04,1076.13,738.011,1634.26,859.688,755.394,402.945,343.543,662.785,179.692,415.064,1570.02,2465.25,2087.02,2512.48,2882.79,4655.02,1524.37,1240.14,1590.44,610.318,1067.39,846.846,464.262,338.956,580.441,959.788,1338.16,568.582,2251.2,655.775,541.877,367.747,867.055,455.684,433.387,190.253,260.12,817.166,241.908,120.541,128.61,161.469,234.04,204.759,86.5135,108.24,64.7536,112.211,44.1068,179.177,122.779,300.945,151.502,221.084,715.839,475.289,1453.28,599.555,907.415,651.995
576.059,493.306,1737.4,1230.99,1740.76,1546.24,1773.63,2036.09,1005.39,1187.48,1918.15,920.799,972.752,544.156,212.394,1497.66,677.68,812.3,2813.94,3853.46,3421.77,3913.32,4016.04,4905.51,2205.29,1787.38,2832.68,775.455,1828.38,870.348,760.28,547.376,813.195,1583.2,1911.08,613.642,3107.08,638.314,744.84,421.509,1191.23,568.455,561.618,229.641,304.991,1030.85,314.16,183.822,123.633,183.464,282.628,259.771,69.7793,129.384,66.4701,121.356,56.6856,192.799,98.6464,358.763,149.075,162.158,511.81,332.111,1270.11,283.967,259.488,773.937
686.766,422.876,1567.14,683.046,1470.15,1419.05,1207.81,1296.33,1151.81,864.371,1399.76,666.619,1285.2,815.01,420.932,703.812,398.389,528.2,1620.53,3101.6,2687.78,2502.59,3569.76,4305.94,1792.37,1319.63,1909.74,574.215,1307.18,789.57,432.468,358.78,587.617,1327.38,1459.06,617.634,2815.45,503.389,526.441,349.535,834.679,481.593,428.997,177.621,289.045,862.073,249.077,114.58,89.3296,157.019,266.407,269.702,78.2992,93.5106,63.0464,115.708,49.9494,147.001,93.817,431.445,152.605,170.012,775.526,527.218,1659.38,534.5,630.702,545.253
637.981,367.088,1804.34,644.855,1272.39,1242.16,1217.48,1834.39,1048.01,750.511,1635.17,699.099,840.141,551.999,170.829,557.877,422.97,449.139,1005.46,2832.81,2309.03,1873.22,2630.57,4003.96,1222.21,1027.34,1495.9,495.934,980.6,604.479,418.227,420.366,481.895,1234.88,1188.03,579.969,2073.59,583.866,420.171,381.71,882.621,360.985,390.28,177.813,231.821,798.765,239.09,123.355,75.0322,164.836,221.934,248.051,86.2516,91.5196,69.7334,133.189,50.6702,174.248,119.345,364.975,108.884,125.848,649.892,526.568,1702.88,357.623,470.003,647.944
1035.69,975.316,1679.57,937.97,1100.16,2351.56,1644.83,1691.86,1408.95,596.353,2229.08,655.088,1138.5,747.282,209.144,701.864,626.01,554.039,1679.78,4026.71,2669.45,2999.03,3824.18,5290.92,1742.73,1207.48,2434.19,700.355,1501.88,857.029,643.258,515.507,734.823,2145.17,1930.8,792.72,2957.86,767.164,840.621,443.55,1114.8,759.707,527.382,219.239,286.99,869.874,328.918,140.588,138.16,216.46,295.219,204.186,80.733,104.646,60.4277,109.855,45.8507,165.337,95.2146,378.145,122.049,163.24,427.01,400.55,1213.95,297.815,223.78,568.245
1001.73,454.921,1662.08,716.017,1294.63,1631.05,1029.02,1820.61,1264.75,721.591,1648.53,1022.83,1096.64,933.814,428.363,389.979,930.358,721.946,1687.51,3045.14,2615.61,3178.42,2537.69,4927.84,1928.58,1413.42,2121.19,626.583,1581.59,838.86,575.142,497.452,716.615,1756.16,1891.71,630.715,2621.24,695.484,597.328,409.984,1100.47,490.055,458.88,206.974,278.268,929.643,321.255,125.606,134.262,193.909,203.294,249.298,110.749,99.7185,60.9533,110.078,40.1681,157.417,157.588,428.617,126.841,123.884,519.233,385.162,1145.69,340.477,498.806,712.955
733.194,509.666,1407.19,1063.05,1017.9,2336.69,1151.26,1329.25,1256.63,804.396,1504.44,927.173,895.651,586.188,406.043,591.179,632.469,681.988,1556.48,3209.76,2655.43,2352.88,3176.58,4159.3,1948.32,1627.01,1806.29,631.265,1349.2,736.316,494.989,399.88,543.779,1226.4,1654.93,643.716,2181.49,666.047,539.922,339.864,920.266,509.417,429.415,175.439,251.566,831.841,263.892,138.201,128.539,174.075,223.176,227.837,126.281,106.588,68.3313,131.041,59.8536,158.023,155.46,438.431,97.6336,177.053,621.525,443.954,1346.41,461.543,371.349,620.494
627.087,492.753,1685.71,942.54,1069.47,1722.84,1403.59,1584.04,956.903,910.66,1245.83,713.701,660.626,404.611,184.988,304.316,698.219,556.957,1239.82,2405.28,1915.07,2568.99,3400.64,3913.76,1653.6,1095.47,1661.91,444.413,1120.72,576.257,475.149,350.001,506.892,1228.57,1389.71,638.519,2489.17,588.341,547.105,358.189,840.714,440.701,426.058,199.08,218.079,816.639,218.498,116.622,73.6541,147.393,230.753,224.172,78.154,90.8518,70.624,162.01,55.2428,166.298,141.534,425.04,131.907,197.69,518.033,394.583,1691.97,288.981,386.265,599.567
1071.72,315.77,1779.43,767.934,1136.74,1290.68,1004.95,2069.37,1213.97,774.148,1552.13,720.199,795.876,701.494,340.549,280.053,813.357,602.106,2120.42,3445.15,2976.7,2389.55,3259.28,4640.15,1968.89,1410.42,2226.32,546.045,1434.01,802.59,585.036,477.05,645.619,1411.08,1748.26,723.477,2873.1,702.863,649.597,413.567,960.711,511.707,434.743,193.651,261.123,972.197,303.126,130.457,95.4134,203.094,275.044,250.503,80.0761,100.887,66.4987,97.5873,52.8668,196.809,145.677,365.056,125.676,191.658,580.313,442.055,1804.59,404.31,331.759,598.287
1144.65,524.539,1294.29,554.901,726.891,1276.23,837.735,2070.1,1007.25,808.664,1390.48,795.289,1161.5,664.438,253.326,206.096,442.076,686.813,1556.38,2927.62,2318,2699.16,3317.43,4334.59,1989.84,1371.51,2172.64,641.247,1248.46,793.255,466.642,452.745,561.871,1326.97,1721.7,743.24,2882.83,650.673,697.694,388.586,978.966,534.646,449.047,207.428,250.793,846.075,263.425,107.431,108.822,180.457,212.488,281.196,74.5897,101.255,62.4293,138.854,47.6699,144.753,111.845,395.229,111.949,172.331,560.492,461.436,1261.83,298.412,295.263,625.428
934.031,374.022,1643.72,849.534,962.785,1307.8,730.949,1980.08,1394.48,758.724,1531.21,727.769,788.952,512.482,213.654,192.423,1085.47,613.488,2122.4,3470.26,2707.65,2879.31,3722.46,4483.07,2068,1740.14,2177.13,743.707,1456.66,923.524,498.866,571.314,766.22,1984.03,1931.9,852.508,3546.26,766.577,631.944,590.462,1059.94,500.912,519.55,242.676,267.141,871.263,295.458,155.063,98.7345,188.917,232.235,231.566,91.5452,112.244,51.1923,91.8566,42.9268,138.524,111.365,342.879,98.1222,182,520.996,470.629,1581.1,426.783,425.161,538.863
864.394,279.432,1575.06,510.547,1034.06,1118.63,728.621,1769.69,1182.42,684.299,1396.7,736.862,1087.05,455.45,418.117,633.255,655.224,527.822,1345.91,2666.68,2060.64,2326.47,3149.98,3943.9,1253.64,1259.74,1555.32,467.89,1100.42,651.496,453.632,380.49,512.422,1303.41,1295.34,560.073,2533.79,522.711,546.951,333.594,821.048,473.932,274.908,145.677,205.134,895.386,226.175,105.389,93.1887,151.321,221.491,231.674,88.819,109.964,67.3572,122.216,51.0552,194.017,125.214,452.891,185.182,186.916,618.56,398.154,1672.21,382.601,526.987,463.793
1121.81,416.546,1458.95,564.304,1576.95,1881.03,1125.93,1475.79,975.984,827.243,1521.76,1012.61,897.07,512.562,216.57,481.27,620.218,409.496,1472.42,2675.74,1934.37,2308.49,3557.38,4422.09,1926.23,1249.36,1774.2,665.142,1041.07,664.654,480.345,402.21,485.781,1246.09,1537.14,494.063,2508.67,621.998,544.214,362.139,1158.34,486.362,315.292,170.868,175.551,852.623,232.297,121.684,97.9361,186.345,191.869,219.351,79.5518,110.837,40.277,141.155,39.8983,152.158,111.084,473.688,133.495,130.656,662.773,414.028,1494.64,398.739,877.216,542.465
1202.78,436.946,1697.25,962.163,1239.5,1802.7,738.888,1816.18,1299.39,846.993,1593.04,1051.88,1128.25,453.937,548.166,1288.37,511.965,873.995,2480.25,3759.29,3376.74,3847.43,4722.15,5794.05,2287.41,1755.65,2833.01,744.801,1731.65,1138.84,615.427,494.601,913.023,1821.37,1883.89,862.737,3698.44,730.934,749.054,489.537,1134.58,607.734,487.285,241.144,287.801,957.976,345.609,150.37,117.013,199.01,299.312,236.556,107.118,83.3697,69.6644,159.639,52.1213,146.307,132.037,509.426,135.632,163.854,497.001,342.942,1495.89,347.28,545.22,601.321
819.343,370.433,1486.27,707.081,1461.6,1990.7,981.886,2199.51,1029.37,954.393,2214.14,1071.12,965.185,902.378,467.5,889.028,621.808,595.208,1625.66,3090.12,2604.05,2812.13,3580.14,4950.89,2135.32,1581.54,1798.87,604.734,1714.61,879.819,551.191,375.59,798.131,1744.77,2031.53,787.684,3250.54,849.722,651.692,459.151,1139.59,561.708,485.2,212.469,305.599,1030.52,310.479,147.841,104.539,199.684,274.732,232.023,88.3829,112.061,69.1491,113.11,60.9307,161.667,101.376,302.681,105.091,162.213,522.91,292.762,1185.46,298.177,205.178,754.159
1068.14,704.009,1723.9,738.931,1418.11,1579.19,1309.95,1747.95,1507.9,1062.36,1936.9,1106.08,1405.91,758.558,756.178,678.099,695.201,1027.24,1650.3,3129.57,2554.96,3418.86,3436.04,4905.51,2766.21,1475.09,1913.89,737.484,1583.14,1127.77,675.161,511.742,816.692,1359.95,1977,812.112,2910.35,890.483,687.281,426.436,1271.85,578.73,461.094,234.265,311.67,880.542,286.327,131.594,106.232,207.97,189.904,298.146,88.2377,129.003,79.1736,181.707,50.3968,152.112,117.169,419.025,135.52,208.09,554.705,451.067,1231.88,226.944,352.204,934.33
1282.43,812.144,1653.02,1177.57,1786.76,2289.53,1112.13,2540.18,1189.24,1073.76,1911.92,791.242,1108.37,573.072,250.904,1023.01,381.029,786.88,2188.57,3812.91,4119.54,4347.99,4128.22,5628.06,2707.56,1739.4,2687.16,877.948,1979.55,910.278,769.565,474.041,798.701,1620.44,2056.61,813.503,3094.41,714.736,805.245,557.947,1291.64,550.874,538.451,234.321,275.687,1000.96,301.211,143.272,93.8598,186.226,267.689,263.312,89.3886,106.113,78.8102,155.283,56.8725,176.579,162.559,450.249,140.084,166.973,539.044,372.012,1489.36,240.56,311.3,774.262
1205.41,405.731,1970.18,1230.05,1491.45,1312.68,1487.71,2259.82,987.651,827.573,1973.92,836.989,1919.16,370.145,487.513,1092.75,185.781,512.541,1478.45,2810.31,2598.41,2561.15,4094.35,4349.44,1992.41,1322.35,2033.53,642.321,1289.5,750.62,545.347,370.644,657.053,1269.73,1857.58,636.505,2804.94,693.058,729.08,445.033,1090.19,533.912,405.461,191.469,230.811,887.815,262.086,125.939,110.042,174.041,252.841,216.901,72.7737,100.88,63.4816,122.657,48.8372,227.317,117.603,379.467,130.57,161.363,510.324,294.229,1205.85,332.252,734.674,651.645
937.998,519.858,2187.05,707.972,1493.67,1590.86,1264.14,1896.28,1574.51,1288.2,2084.41,820.306,1727.57,780.356,564.257,1327.44,247.576,813.672,2072.9,3712.26,2773.76,3015.7,4147.86,5221.94,2306.72,1670.62,2932.22,716.086,1775.23,1286.27,829.309,543.451,873.416,2063.08,2273.61,937.882,3585.98,817.308,889.28,663.134,1206.17,723.323,506.791,211.833,274.884,1039.73,291.489,128.705,105.173,173.335,322.493,286.433,90.2725,120.934,71.9608,94.8529,46.055,163.205,128.657,430.729,103.057,169.852,517.43,346.014,1187.01,418.416,465.847,497.783
1014.63,528.055,2046.01,903.338,1315.05,1711.5,1433.07,1508.98,1310.7,881.49,1859.07,995.672,758.021,442.817,208.708,1251.41,468.222,978.713,2520.44,4119.85,3554.34,3156.31,3608.24,4970.57,2276.98,1531.94,2483.71,777.496,1904.55,925.812,651.202,506.649,744.662,1808.19,2014.21,729.659,2997.06,669.988,700.393,468.591,1014.41,509.108,394.809,199.736,252.061,991.295,247.105,120.601,101.547,209.115,316.886,240.398,84.5241,117.137,75.3273,147.541,72.4877,152.945,130.483,461.864,152.534,180.42,692.311,486.191,1641.13,353.5,541.096,514.494
1108.54,562.203,1984.84,947.613,1961.61,1374.59,1509.04,1839.47,1503.02,933.789,1745.14,1006.1,1274.1,574.544,475.417,771.637,574.996,640.812,1884.39,3113.04,2746.88,2933.64,3534.67,4468.21,1972.41,1805.23,1997.72,577.265,1528.36,1039.93,492.108,434.659,627.01,1648.83,1920.85,705.01,2777.73,769.77,741.355,487.43,1093.1,495.124,437.588,165.454,185.636,970.45,241.444,130.555,98.5814,183.366,248.584,229.485,92.7226,116.345,62.8361,120.269,40.8731,177.321,136.337,464.53,113.115,158.307,623.716,413.303,1203.74,338.424,454.26,440.225
737.714,529.421,2039.47,818.505,1251.81,1466.13,1677.6,1678.44,1572.52,806.756,1922.18,1237.08,999.416,665.364,318.179,563.966,650.029,627.1,2131.89,3682.13,2271.62,3089.3,3837.04,4929.18,1912.14,1366.7,2456.32,974.882,1728.3,1054.82,645.084,420.984,603.624,1987.16,2045.64,692.462,2974.15,841.127,705.37,524.257,1089.94,610.884,419.843,239.513,295.323,1022.42,277.752,131.793,137.183,162.255,272.808,271.268,100.422,120.795,53.5172,149.614,47.3906,136.132,124.303,337.572,117.948,179.796,552.195,396.883,1200.99,273.785,335.347,676.617
978.46,617.354,1522.31,1012.7,1488.43,1506.74,1174.75,1984.33,984.098,744.644,1777.46,972.833,793.426,638.804,291.892,633.79,658.391,329.62,1846.36,2727.26,2442.52,2473.88,3112,4656.98,1794.11,1283.84,2025.58,600.26,1460.58,885.887,589.721,432.122,735.776,1438.19,1719.2,565.847,2554.47,683.463,680.896,351.548,994.3,518.879,420.137,170.554,226.185,845.305,237.497,112.357,112.18,154.451,219.339,252.738,85.0908,115.433,68.8675,131.585,52.1742,135.563,94.7757,321.691,127.628,181.978,643.434,482.976,1445.92,362.519,428.534,585.619
714.237,561.618,1532.19,532.892,1355.93,951.21,1103.2,2112.77,831.194,881.877,1435.17,692.192,779.899,528.281,345.19,380.902,586.546,653.792,1427.61,2568.71,2259.07,2205.48,2958.37,3553.94,2029.13,1286.08,1879.58,508.33,1157.35,715.525,491.947,468.281,574.37,1257.11,1690.42,678.722,2389.93,640.054,591.817,520.007,969.064,488.86,395.787,174.03,212.999,916.565,277.426,110.433,122.484,199.923,226.967,221.015,93.7449,116.571,71.506,119.007,63.9916,148.897,112.988,363.625,116.614,152.756,424.881,295.978,1061.13,261.405,543.988,544.607
1166.95,623.732,1745.37,1117.8,1172.15,1238.16,1657.91,1704.62,1416.27,868.29,1428.65,1185.4,911.396,575.016,338.047,1249.67,252.489,578.188,2221.33,3353.53,2246.65,3107.02,3706.47,4761.76,1859.95,1286.73,2177.62,664.606,1340.95,768.756,582.976,450.878,579.995,1488.97,1737.43,799.162,2950.74,679.727,718.672,424.49,984.157,543.046,588.714,242.919,268.482,997.852,347.796,155.455,115.754,191.152,260.619,245.491,103.41,113.572,75.8578,137.496,60.4406,210.706,122.746,315.317,128.224,161.878,533.494,399.211,919.946,292.052,294.251,833.481
947.504,472.053,1818.93,801.576,1789.71,1708.62,1390.3,1369.8,1245.44,857.696,1731.4,796.543,965.428,583.272,387.359,463.005,606.074,653.396,2158.1,2572.84,3000.55,2627.46,4321.41,4746.42,1824.98,1377.75,1849.3,722.442,1761.75,895.591,526.693,432.122,818.518,1440.35,2080.02,746.962,3323.28,766.048,727.948,539.396,986.65,521.407,506.106,213.122,265.595,903.648,340.455,128.691,126.213,193.555,272.763,295.381,92.0296,114.409,70.984,172.914,79.866,165.265,123.465,328.803,106.31,134.384,489.217,254.157,1288.38,310.506,225.989,749.727
702.792,389.265,1173.5,597.051,1030.98,1550.02,793.888,1512.79,1202.6,782.654,1356.33,818.586,944.796,462.768,446.53,207.657,325.058,451.533,1233.61,1957.75,1773.78,1741.77,2285.45,3423.55,1240.27,905.242,1422.56,401.301,977.873,597.725,350.856,283.596,498.643,1250.77,1332.24,502.082,1821.28,513.681,552.303,288.302,645.822,401.868,336.085,134.133,213,674.462,208.904,113.43,84.5203,137.924,236.36,204.95,86.8067,86.6454,64.5179,118.71,54.7677,170.284,135.047,368.699,156.61,170.983,743.901,463.398,1711.08,435.409,480.337,530.582
859.79,504.708,1349.02,936.463,1158.22,1376.75,1072.34,1469.4,1168.38,831.223,1614.03,587.132,642.952,540.855,167.184,301.769,896.82,585.012,1760.96,3195.39,2311.88,2466.18,3199.17,4571.7,1665.5,1293.19,1905.31,716.765,1018.47,722.171,415.888,320.085,509.868,1196.26,1389.49,657.741,2581.97,582.826,490.155,387.295,959.623,438.917,375.027,151.676,210.225,877.674,236.743,122.392,99.2329,173.275,261.967,212.031,88.2144,99.0876,64.3605,130.005,48.1022,163.958,123.709,383.2,114.351,199.756,670.839,535.78,1926.58,307.255,478.735,705.742
611.939,552.724,1979.84,930.61,1396.56,1516.68,998.222,1887.18,1018.52,849.059,1786.32,604.668,652.145,566.671,178.486,248.075,710.742,633.579,1449.01,2721.8,2398.04,2166.12,2835.56,4109.38,1793.63,1098.8,1783.18,509.148,1149.76,775.865,494.045,358.261,616.493,1325.6,1640.87,604.568,2853.02,554.865,604.204,480.378,895.409,486.167,435.988,204.453,214.909,815.103,278.729,98.3655,108.666,182.58,235.224,252.755,85.0288,99.2199,62.5053,127.956,47.3918,138.894,125.84,380.62,112.629,176.273,615.861,403.893,1592.15,321.803,566.639,366.091
854.696,746.358,1345.19,1056.61,1191.38,2023.01,1345.42,1570.3,1285.75,642.805,2096.87,830.832,1101.48,615.929,360.616,383.705,504.161,603.35,1986.47,2574.99,2766.68,2265.53,3034.88,4663.87,1851.91,1464.77,1604.88,485.154,1252.43,732.86,500.096,455.149,610.067,1158.03,1628.79,782.303,2953.17,552.085,536.039,412.268,1086.8,515.964,419.716,215.424,286.88,938.885,251.742,98.5998,99.9884,182.191,238.875,276.463,101.407,94.3615,72.5018,128.502,48.5703,145.752,126.664,321.525,139.679,215.673,562.737,342.278,1303.67,346.064,580.086,574.26
642.826,523.382,1347.69,872.325,1250.39,1493.14,1550.66,1678.84,1311.45,922.853,1457.16,968.94,957.664,438.887,182.753,344.864,281.787,627.834,1305.84,2371.76,2103.21,2361.53,2896.22,4647.84,1788.69,1270.25,1820.05,545.734,1425.49,838.282,469,465.528,592.105,1134.43,1464.67,590.171,2438.43,670.076,636.062,437.456,795.486,504.563,397.769,194.961,222.951,920.319,249.359,119.748,105.996,171.066,266.119,244,82.9847,91.0708,74.311,121.664,38.933,200.204,132.882,376.847,118.466,184.769,683.789,417.299,1595.83,375.38,445.428,557.69
1197.41,490.99,1734.1,806.113,977.763,2464.36,952.501,1558.87,1378.88,866.231,1503.35,1076.6,810.781,737.989,321.533,936.914,350.397,726.315,1413.52,2623.71,2024.19,2594.65,2959.4,3967.52,1550,1175.78,1763.86,406.273,1362.13,544.425,418.761,414.479,488.516,1255.93,1308.49,555.653,2776.29,527.749,649.553,464.819,909.752,467.256,427.916,228.803,246.776,805.064,256.459,105.655,101.926,177.365,248.682,232.131,90.2681,102.847,80.523,169.998,54.4378,150.428,98.4087,315.449,99.9507,171.065,581.502,438.284,1580.45,422.925,389.383,600.802
827.251,476.263,1623.42,1058.87,1210.84,1315.27,1067.86,1781.8,1148.85,856.882,1366.35,848.062,1034.86,546.15,315.323,409.098,447.516,495.204,1780.83,2271.36,1922.92,2493.8,3128.9,3872.06,1854.56,1310.21,1899.77,593.287,1250.51,683.574,562.307,357.161,577.502,1371.4,1672.06,518.073,2662.89,600.859,540.693,376.598,934.001,425.273,523.314,186.688,195.886,905.177,262.781,102.725,112.83,163.973,256.924,222.015,104.723,106.821,65.3976,135.805,49.4151,158.824,128.067,429.093,153.734,184.88,602.76,356.069,1186.5,327.289,292.578,467.686
647.91,675.785,2329.43,1032.58,1576.85,1751.99,1585.07,1743.09,966.682,910.916,1919.29,920.645,1650.43,731.212,463.43,714.613,446.997,661.315,1977.47,3510.64,2434.37,2667.6,3723.17,4689.35,1949.05,1603.6,2333.73,821.471,1615.52,787.662,731.623,467.669,749.965,1709.34,1808.42,669.511,2931.07,771.853,787.303,412.825,952.122,553.813,482.653,249.738,268.974,828.056,276.932,140.305,115.202,168.564,221.918,267.246,94.8343,95.8389,77.0865,148.453,42.9944,145.784,102.354,295.333,103.078,164.555,597.409,436.108,1452.7,363.52,287.449,370.185
1057.05,444.389,1701.07,753.303,1268.92,1527.39,1308.6,1665.1,1362.68,979.616,1318.91,1005.64,1180.26,652.143,567.091,509.354,708.817,872.352,2065.74,3603.53,2553.87,3238.56,3273.71,4454.12,1874.76,1619.15,2019.33,662.865,1693.82,771.418,528.134,432.527,625.324,1507.81,1860.09,659.457,3108.09,709.647,750.956,444.926,1070.16,599.194,515.377,249.621,246.468,910.403,272.278,142.145,111.397,189.93,258.435,258.066,88.5604,121.972,79.2869,130.702,48.8407,141.941,104.877,378.472,119.881,119.18,464.229,307.464,910.03,245.238,300.155,721.462
947.718,625.883,1794.72,834.794,1446.62,1830.27,1786.84,1556.36,1298.34,892.461,1758.88,1298.1,981.489,608.88,219.628,222.047,819.508,579.79,1453.48,3368.3,2572.37,2482.16,3620.42,4653.04,2032.78,1580.45,1941.21,532.913,1557.87,906.759,534.843,424.009,720.079,1553.18,1653.6,790.005,2949.68,604.372,722.216,529.926,1124.91,578.886,501.917,209.752,223.002,1023.8,247.31,154.733,111.117,208.807,228.838,240.297,91.2569,100.882,55.0061,109.189,35.807,132.537,130.409,349.198,116.923,138.945,538.002,369.967,1107.02,294.077,555.247,543.183
1242.28,660.083,1045.18,724.181,1307.18,1254.46,1530.08,1440.64,1048.46,895.864,1466.73,1005.77,853.819,499.982,279.884,394.407,466.818,530.865,1448.09,2679.77,1973.67,2113.4,2986.05,4376.06,1567.36,1208.93,1876.98,433.258,1062.87,624.593,437.428,317.31,548.016,1136.36,1176.53,530.894,2362.79,561.956,548.302,325.211,1016.97,526.51,414.997,184.409,248.622,772.823,233.351,114.087,96.886,169.672,227.965,205.011,82.6292,124.082,53.5944,115.459,38.2674,187.281,143.459,438.815,127.879,192.524,641.511,403.647,1422.01,411.864,568.488,727.962
